procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 2  0       998396      4202204        37772     60829196    0    0   393  1888    0    0   1   0  91   8   0 2018-11-20 21:27:31
 2  0       998396     10600264        37912     54419448    0    0    65  4897 1862 2885   3   3  94   0   0 2018-11-20 21:27:34
 1  0       998396     29787292        37928     35233016    0    0     1   509 1674 2737   1   4  95   0   0 2018-11-20 21:27:37
 0  1       998396     30933908        38000     34087136    0    0 11381   230 3904 4998   1   1  95   3   0 2018-11-20 21:27:40
 0  1       998396     30932440        38484     34087392    0    0 16305   155 4498 6008   0   1  95   3   0 2018-11-20 21:27:43
 0  1       998396     30930876        38528     34087484    0    0  9865   108 3225 4384   0   1  96   3   0 2018-11-20 21:27:46
 0  1       998396     30933684        38404     34087136    0    0 14584   505 4400 5788   0   1  96   3   0 2018-11-20 21:27:49
 0  1       998396     30932708        39260     34087956    0    0 17627   305 4977 6108   0   1  95   3   0 2018-11-20 21:27:52
 0  1       998396     30931608        38668     34087556    0    0 21603    28 5597 6508   0   1  95   3   0 2018-11-20 21:27:55
 0  1       998396     30933996        39340     34088332    0    0 10963    45 3504 4639   0   1  95   4   0 2018-11-20 21:27:58
 0  2       998396     30933992        39212     34088324    0    0 22811    43 5774 6615   0   1  95   3   0 2018-11-20 21:28:01
 0  1       998396     30931776        38752     34087288    0    0 23271    40 5865 6688   0   1  95   3   0 2018-11-20 21:28:04
 0  1       998396     30931840        38984     34087396    0    0 23667    36 6007 6762   0   1  95   3   0 2018-11-20 21:28:07
 0  1       998396     30934204        38832     34087032    0    0 23563    44 5895 6791   0   1  95   3   0 2018-11-20 21:28:10
 2  1       998396     30933712        39500     34087764    0    0 21900   155 5711 7136   0   1  95   3   0 2018-11-20 21:28:13
 0  0       998396     30933180        38980     34087676    0    0 23305   111 5790 6683   0   1  95   3   0 2018-11-20 21:28:16
 0  1       998396     30935652        39060     34087672    0    0  9515    37 2942 4168   0   1  96   3   0 2018-11-20 21:28:19
 0  1       998396     30933136        40420     34086980    0    0 10940   593 3987 5344   0   1  96   3   0 2018-11-20 21:28:22
 0  1       998396     30932272        39940     34088944    0    0 18977   227 5145 6221   0   1  95   3   0 2018-11-20 21:28:25
 0  0       998396     30933272        39940     34088860    0    0 24168    28 5949 6895   0   1  95   3   0 2018-11-20 21:28:28
 0  1       998396     30930768        40024     34087192    0    0 22605    44 5647 6595   0   1  95   3   0 2018-11-20 21:28:31
 0  1       998396     30935004        39620     34088900    0    0 23119    37 5652 6658   0   1  95   3   0 2018-11-20 21:28:34
 0  0       998396     30932472        40300     34087376    0    0 23888    36 5736 6790   0   1  95   3   0 2018-11-20 21:28:37
 0  2       998396     30930000        40064     34088228    0    0 23288    36 5776 6696   0   1  95   3   0 2018-11-20 21:28:40
 0  1       998396     30934400        39744     34088180    0    0 23523    53 5873 6880   0   2  95   3   0 2018-11-20 21:28:43
 0  1       998396     30932324        40504     34086932    0    0 22604   212 5681 7007   0   1  95   3   0 2018-11-20 21:28:46
 0  1       998396     30930556        40932     34087908    0    0 23085    57 5731 6686   0   1  95   3   0 2018-11-20 21:28:49
 0  1       998396     30930720        40596     34087884    0    0 24096    28 5919 6821   0   1  95   3   0 2018-11-20 21:28:52
 0  1       998396     30932204        40320     34087776    0    0 10872   667 4095 5433   0   1  96   3   0 2018-11-20 21:28:55
 1  1       998396     30931388        40400     34087568    0    0 21420   135 5491 6490   0   1  95   3   0 2018-11-20 21:28:58
 0  1       998396     30930360        40760     34088072    0    0 22969    55 5727 6736   0   1  95   3   0 2018-11-20 21:29:01
 1  1       998396     30932696        40748     34087768    0    0 23449    47 5701 6723   0   1  95   3   0 2018-11-20 21:29:04
 0  0       998396     30930936        41040     34087152    0    0 23317    35 5752 6721   0   1  95   3   0 2018-11-20 21:29:07
 1  1       998396     30929736        41192     34088964    0    0 22688    37 5609 6588   0   1  95   3   0 2018-11-20 21:29:10
 0  2       998396     30929560        40640     34087564    0    0 23524    43 5907 6878   0   1  95   3   0 2018-11-20 21:29:13
 0  1       998396     30929012        41376     34088416    0    0 22043   221 5648 7076   0   1  95   3   0 2018-11-20 21:29:16
 1  2       998396     30930160        40988     34089212    0    0 24719    44 6031 6919   0   2  95   3   0 2018-11-20 21:29:19
 0  2       998396     30930848        40804     34088132    0    0 24036    27 6020 6905   0   1  95   3   0 2018-11-20 21:29:22
 0  1       998396     30930936        41236     34087912    0    0 22992    37 5748 6684   0   1  95   3   0 2018-11-20 21:29:25
 0  1       998396     30932484        41240     34087352    0    0  9461   752 3840 5307   0   1  96   3   0 2018-11-20 21:29:28
 0  0       998396     30517724        41268     34496500    0    0 12413 75212 5273 6134   1   2  96   2   0 2018-11-20 21:29:31
 0  0       998396     30519696        41268     34496600    0    0     0 294827 6237 6982   0   0 100   0   0 2018-11-20 21:29:34
 1  0       998396     30521520        41280     34496516    0    0     0 295709 6277 7120   0   0  99   0   0 2018-11-20 21:29:37
 0  0       998396     30523140        41288     34496504    0    0     0 294588 6211 6993   0   0 100   0   0 2018-11-20 21:29:40
 0  0       998396     30524192        41288     34496524    0    0     0 295552 6230 7031   0   0 100   0   0 2018-11-20 21:29:43
 0  0       998396     30526224        41296     34496536    0    0     0 293036 6164 7399   0   0  99   0   0 2018-11-20 21:29:46
 0  0       998396     30528020        41296     34496520    0    0     0 296533 6197 7003   0   0 100   0   0 2018-11-20 21:29:49
 0  0       998396     30529244        41304     34496648    0    0     0 296993 6208 6982   0   0 100   0   0 2018-11-20 21:29:52
 0  0       998396     30530060        41304     34496652    0    0     0 293077 6299 6966   0   0 100   0   0 2018-11-20 21:29:55
 0  0       998396     30530196        41312     34496664    0    0     0 292896 6631 6970   0   0  99   0   0 2018-11-20 21:29:58
 0  0       998396     30530736        41320     34496784    0    0     0 295051 6747 7789   0   0  99   0   0 2018-11-20 21:30:01
 0  0       998396     30530840        41320     34496836    0    0     0 290731 6081 6893   0   0 100   0   0 2018-11-20 21:30:04
 0  0       998396     30530776        41328     34496892    0    0     0 293632 6231 6947   0   0 100   0   0 2018-11-20 21:30:07
 0  0       998396     30530776        41328     34496892    0    0     0 294699 6175 6962   0   0 100   0   0 2018-11-20 21:30:10
 0  0       998396     30531016        41336     34496896    0    0     0 293571 6187 7080   0   0  99   0   0 2018-11-20 21:30:13
 1  0       998396     30530312        41344     34496880    0    0     0 294105 6237 7054   0   0  99   0   0 2018-11-20 21:30:16
 0  0       998396     30530488        41344     34496832    0    0     0 295339 6184 7382   0   0  99   0   0 2018-11-20 21:30:19
 0  0       998396     30530612        41352     34496888    0    0     0 291305 6127 6901   0   0  99   0   0 2018-11-20 21:30:22
 0  0       998396     30530804        41352     34496792    0    0     0 295808 6204 6992   0   0 100   0   0 2018-11-20 21:30:25
 0  0       998396     30531160        41360     34496832    0    0     0 291612 6136 6922   0   0  99   0   0 2018-11-20 21:30:28
 0  0       998396     30530904        41368     34496852    0    0     0 296495 6375 7245   0   0  99   0   0 2018-11-20 21:30:31
 1  0       998396     30530956        41368     34496920    0    0     0 293504 6572 7525   0   0  99   0   0 2018-11-20 21:30:34
 0  0       998396     30530920        41380     34496880    0    0     0 294087 6158 6940   0   0  99   0   0 2018-11-20 21:30:37
 0  0       998396     30530912        41380     34496912    0    0     0 295168 6156 6925   0   0 100   0   0 2018-11-20 21:30:40
 0  0       998396     30531032        41388     34496924    0    0     0 294281 6209 6993   0   0  99   0   0 2018-11-20 21:30:43
 0  0       998396     30530948        41388     34496948    0    0     0 292053 6194 7018   0   0  99   0   0 2018-11-20 21:30:46
 0  0       998396     30530864        41396     34496884    0    0     0 292713 6170 7388   0   0  99   0   0 2018-11-20 21:30:49
 0  0       998396     30531032        41396     34496936    0    0     0 293732 6155 6928   0   0 100   0   0 2018-11-20 21:30:52
 0  0       998396     30531008        41404     34496868    0    0     0 294491 6156 6945   0   0 100   0   0 2018-11-20 21:30:55
 0  0       998396     30531316        41404     34496904    0    0     0 292273 6153 6941   0   0 100   0   0 2018-11-20 21:30:58
 0  0       998396     30531564        41412     34496888    0    0     0 295393 6214 7039   0   0 100   0   0 2018-11-20 21:31:01
 0  0       998396     30531848        41412     34496864    0    0     0 292988 6441 7444   0   0 100   0   0 2018-11-20 21:31:04
 1  0       998396     30531752        41420     34496964    0    0     0 294952 6409 7270   0   0  99   0   0 2018-11-20 21:31:07
 0  0       998396     30531876        41420     34497000    0    0     0 292613 6138 6880   0   0 100   0   0 2018-11-20 21:31:10
 0  0       998396     30531904        41428     34497084    0    0     0 296885 6224 6974   0   0  99   0   0 2018-11-20 21:31:13
 0  0       998396     30531876        41428     34497040    0    0     0 294492 6170 6923   0   0 100   0   0 2018-11-20 21:31:16
 0  0       998396     30530868        41436     34497012    0    0     0 298137 6331 7529   0   0  99   0   0 2018-11-20 21:31:19
 0  0       998396     30531612        41436     34497044    0    0     0 297377 6250 7048   0   0 100   0   0 2018-11-20 21:31:22
 0  0       998396     30531720        41444     34497116    0    0     0 296421 6197 6960   0   0  99   0   0 2018-11-20 21:31:25
 0  0       998396     30531884        41444     34497096    0    0     0 296203 6196 6953   0   0 100   0   0 2018-11-20 21:31:28
 0  0       998396     30531884        41452     34497128    0    0     0 295351 6290 6949   0   0 100   0   0 2018-11-20 21:31:31
 1  0       998396     30531916        41452     34497120    0    0     0 294585 6319 7026   0   0 100   0   0 2018-11-20 21:31:34
 0  0       998396     30532080        41460     34497072    0    0     0 296296 6646 7682   0   0 100   0   0 2018-11-20 21:31:37
 0  0       998396     30532364        41460     34496924    0    0     0 290991 6316 7163   0   0 100   0   0 2018-11-20 21:31:40
 0  0       998396     30532376        41468     34497008    0    0     0 294136 6171 6952   0   0 100   0   0 2018-11-20 21:31:43
 1  0       998396     30532480        41468     34496916    0    0     0 291656 6180 6884   0   0  99   0   0 2018-11-20 21:31:46
 0  0       998396     30531828        41476     34496868    0    0     0 292031 6237 7036   0   0  99   0   0 2018-11-20 21:31:49
 0  0       998396     30532032        41476     34496892    0    0     0 295040 6217 7019   0   0 100   0   0 2018-11-20 21:31:52
 1  0       998396     30532372        41484     34496908    0    0     0 296167 6469 7501   0   0  99   0   0 2018-11-20 21:31:55
 0  0       998396     30532776        41484     34496940    0    0     0 295555 6612 6959   0   0 100   0   0 2018-11-20 21:31:58
 0  0       998396     30532620        41492     34497044    0    0     0 293657 6163 6935   0   0 100   0   0 2018-11-20 21:32:01
 0  0       998396     30532700        41492     34496960    0    0     0 291527 6112 6925   0   0 100   0   0 2018-11-20 21:32:04
 1  0       998396     30533016        41500     34496980    0    0     0 294241 6193 7043   0   0  99   0   0 2018-11-20 21:32:07
 0  0       998396     30532980        41500     34496860    0    0     0 291403 6659 7748   0   0 100   0   0 2018-11-20 21:32:10
 0  0       998396     30533228        41508     34496856    0    0     0 296024 6215 7058   0   0 100   0   0 2018-11-20 21:32:13
 0  0       998396     30533320        41508     34496908    0    0     0 292915 6279 6925   0   0  99   0   0 2018-11-20 21:32:16
 0  0       998396     30532560        41516     34496964    0    0     0 293096 6205 7022   0   0 100   0   0 2018-11-20 21:32:19
 0  0       998396     30532684        41516     34496924    0    0     0 292907 6166 6991   0   0 100   0   0 2018-11-20 21:32:22
 0  0       998396     30532684        41524     34496936    0    0     0 294245 6200 7454   0   0  99   0   0 2018-11-20 21:32:25
 0  0       998396     30532948        41524     34496920    0    0     0 295079 6148 6914   0   0 100   0   0 2018-11-20 21:32:28
 0  0       998396     30532888        41532     34496940    0    0     0 291260 6099 6884   0   0 100   0   0 2018-11-20 21:32:31
 0  0       998396     30533036        41532     34496920    0    0     0 294207 6227 6940   0   0  99   0   0 2018-11-20 21:32:34
 0  0       998396     30533160        41540     34496956    0    0     0 293900 6195 6996   0   0  99   0   0 2018-11-20 21:32:37
 0  0       998396     30533052        41540     34497020    0    0     0 293084 6158 6945   0   0 100   0   0 2018-11-20 21:32:40
 0  0       998396     30533052        41548     34496964    0    0     0 291019 6646 7737   0   0  99   0   0 2018-11-20 21:32:43
 1  0       998396     30533116        41548     34497056    0    0     0 293820 6197 6930   0   0 100   0   0 2018-11-20 21:32:46
 0  0       998396     30532380        41556     34497068    0    0     0 295451 6225 7019   0   0  99   0   0 2018-11-20 21:32:49
 0  0       998396     30532652        41556     34497044    0    0     0 291975 6084 6879   0   0 100   0   0 2018-11-20 21:32:52
 0  0       998396     30532716        41564     34497028    0    0     0 293685 6137 6939   0   0 100   0   0 2018-11-20 21:32:55
 0  0       998396     30533200        41564     34497036    0    0     0 293839 6459 7425   0   0 100   0   0 2018-11-20 21:32:58
 0  0       998396     30533200        41572     34496976    0    0     0 294040 6209 6924   0   0 100   0   0 2018-11-20 21:33:01
 0  0       998396     30532956        41572     34497084    0    0     0 292931 6118 6909   0   0 100   0   0 2018-11-20 21:33:04
 0  0       998396     30532832        41580     34497064    0    0     0 294241 6155 6944   0   0  99   0   0 2018-11-20 21:33:07
 0  0       998396     30532976        41580     34496948    0    0     0 295048 6160 6938   0   0 100   0   0 2018-11-20 21:33:10
 0  0       998396     30532844        41588     34496992    0    0     0 295691 6387 7292   0   0  99   0   0 2018-11-20 21:33:13
 1  0       998396     30532912        41588     34497064    0    0     0 292009 6524 7516   0   0 100   0   0 2018-11-20 21:33:16
 0  0       998396     30532416        41596     34497136    0    0     0 298499 6362 7076   0   0 100   0   0 2018-11-20 21:33:19
 0  0       998396     30532904        41596     34497188    0    0     0 293529 6215 6927   0   0 100   0   0 2018-11-20 21:33:22
 0  0       998396     30532880        41604     34497072    0    0     0 295989 6184 6982   0   0  99   0   0 2018-11-20 21:33:25
 1  0       998396     30532892        41604     34497108    0    0     0 289671 6128 6922   0   0 100   0   0 2018-11-20 21:33:28
 0  0       998396     30532916        41612     34497100    0    0     0 295779 6252 7028   0   0 100   0   0 2018-11-20 21:33:31
 1  0       998396     30533084        41612     34496972    0    0     0 294696 6257 7395   0   0  99   0   0 2018-11-20 21:33:34
 1  0       998396     30533132        41620     34496936    0    0     0 293181 6192 6992   0   0  99   0   0 2018-11-20 21:33:37
 0  0       998396     30533092        41620     34497040    0    0     0 292795 6166 6876   0   0 100   0   0 2018-11-20 21:33:40
 0  0       998396     30532852        41628     34497120    0    0     0 292880 6171 6907   0   0  99   0   0 2018-11-20 21:33:43
 0  0       998396     30533100        41632     34497012    0    0     0 294603 6498 7458   0   0  99   0   0 2018-11-20 21:33:46
 0  0       998396     30532924        41640     34497004    0    0     0 291424 6384 7283   0   0  99   0   0 2018-11-20 21:33:49
 0  0       998396     30533032        41640     34497036    0    0     0 291500 6082 6866   0   0 100   0   0 2018-11-20 21:33:52
 0  0       998396     30532984        41648     34497136    0    0     0 294368 6202 6972   0   0 100   0   0 2018-11-20 21:33:55
 0  0       998396     30533064        41648     34497076    0    0     0 292352 6576 6897   0   0 100   0   0 2018-11-20 21:33:58
 0  0       998396     30533000        41656     34497168    0    0     0 293041 6385 6897   0   0 100   0   0 2018-11-20 21:34:01
 0  0       998396     30533508        41656     34497088    0    0     0 293691 6210 7014   0   0  99   0   0 2018-11-20 21:34:04
 0  0       998396     30533428        41664     34497140    0    0     0 294425 6192 7028   0   0 100   0   0 2018-11-20 21:34:07
 0  0       998396     30533796        41664     34497052    0    0     0 286592 5997 7210   0   0  99   0   0 2018-11-20 21:34:10
 0  0       998396     30533844        41672     34497020    0    0     0 296453 6269 7048   0   0 100   0   0 2018-11-20 21:34:13
