Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219438               78.106%           78.103%
8             W    30554                10.875%           10.875%
1016          W    24389                 8.681%            8.681%
3             W    653                   0.232%            0.232%
32            W    412                   0.147%            0.147%
896           W    382                   0.136%            0.136%
416           W    280                   0.100%            0.100%
408           W    271                   0.096%            0.096%
16            W    203                   0.072%            0.072%
48            W    200                   0.071%            0.071%
928           W    197                   0.070%            0.070%
968           W    190                   0.068%            0.068%
112           W    188                   0.067%            0.067%
88            W    187                   0.067%            0.067%
984           W    186                   0.066%            0.066%
120           W    185                   0.066%            0.066%
14            W    171                   0.061%            0.061%
15            W    143                   0.051%            0.051%
13            W    134                   0.048%            0.048%
2             W    130                   0.046%            0.046%
18            W    125                   0.044%            0.044%
17            W    116                   0.041%            0.041%
19            W    106                   0.038%            0.038%
7             W    105                   0.037%            0.037%
6             W    98                    0.035%            0.035%
824           W    97                    0.035%            0.035%
192           W    97                    0.035%            0.035%
20            W    91                    0.032%            0.032%
200           W    91                    0.032%            0.032%
816           W    88                    0.031%            0.031%
12            W    70                    0.025%            0.025%
10            W    64                    0.023%            0.023%
23            W    62                    0.022%            0.022%
64            W    60                    0.021%            0.021%
21            W    59                    0.021%            0.021%
24            W    51                    0.018%            0.018%
22            W    46                    0.016%            0.016%
11            W    46                    0.016%            0.016%
624           W    45                    0.016%            0.016%
9             W    42                    0.015%            0.015%
632           W    41                    0.015%            0.015%
648           W    40                    0.014%            0.014%
616           W    38                    0.014%            0.014%
1             W    37                    0.013%            0.013%
640           W    36                    0.013%            0.013%
25            W    36                    0.013%            0.013%
5             W    30                    0.011%            0.011%
656           W    29                    0.010%            0.010%
26            W    28                    0.010%            0.010%
608           W    26                    0.009%            0.009%
664           W    18                    0.006%            0.006%
56            W    18                    0.006%            0.006%
904           W    17                    0.006%            0.006%
72            W    16                    0.006%            0.006%
360           W    16                    0.006%            0.006%
320           W    16                    0.006%            0.006%
27            W    16                    0.006%            0.006%
592           W    15                    0.005%            0.005%
336           W    15                    0.005%            0.005%
600           W    14                    0.005%            0.005%
28            W    14                    0.005%            0.005%
280           W    14                    0.005%            0.005%
30            W    13                    0.005%            0.005%
304           W    13                    0.005%            0.005%
936           W    12                    0.004%            0.004%
912           W    12                    0.004%            0.004%
856           W    12                    0.004%            0.004%
888           W    11                    0.004%            0.004%
672           W    11                    0.004%            0.004%
352           W    11                    0.004%            0.004%
328           W    11                    0.004%            0.004%
920           W    10                    0.004%            0.004%
384           W    10                    0.004%            0.004%
376           W    10                    0.004%            0.004%
960           W    9                     0.003%            0.003%
944           W    9                     0.003%            0.003%
880           W    9                     0.003%            0.003%
344           W    9                     0.003%            0.003%
31            W    8                     0.003%            0.003%
312           W    8                     0.003%            0.003%
29            W    8                     0.003%            0.003%
952           W    7                     0.002%            0.002%
584           W    7                     0.002%            0.002%
368           W    7                     0.002%            0.002%
40            W    6                     0.002%            0.002%
864           W    5                     0.002%            0.002%
80            W    5                     0.002%            0.002%
800           W    5                     0.002%            0.002%
760           W    5                     0.002%            0.002%
296           W    5                     0.002%            0.002%
8             R    4                    40.000%            0.001%
792           W    4                     0.001%            0.001%
696           W    4                     0.001%            0.001%
512           W    4                     0.001%            0.001%
392           W    4                     0.001%            0.001%
33            W    4                     0.001%            0.001%
208           W    4                     0.001%            0.001%
1             R    4                    40.000%            0.001%
1000          W    4                     0.001%            0.001%
992           W    3                     0.001%            0.001%
976           W    3                     0.001%            0.001%
96            W    3                     0.001%            0.001%
848           W    3                     0.001%            0.001%
840           W    3                     0.001%            0.001%
808           W    3                     0.001%            0.001%
784           W    3                     0.001%            0.001%
776           W    3                     0.001%            0.001%
720           W    3                     0.001%            0.001%
576           W    3                     0.001%            0.001%
448           W    3                     0.001%            0.001%
440           W    3                     0.001%            0.001%
272           W    3                     0.001%            0.001%
264           W    3                     0.001%            0.001%
232           W    3                     0.001%            0.001%
1008          W    3                     0.001%            0.001%
872           W    2                     0.001%            0.001%
744           W    2                     0.001%            0.001%
728           W    2                     0.001%            0.001%
688           W    2                     0.001%            0.001%
680           W    2                     0.001%            0.001%
432           W    2                     0.001%            0.001%
400           W    2                     0.001%            0.001%
32            R    2                    20.000%            0.001%
256           W    2                     0.001%            0.001%
224           W    2                     0.001%            0.001%
160           W    2                     0.001%            0.001%
128           W    2                     0.001%            0.001%
104           W    2                     0.001%            0.001%
752           W    1                     0.000%            0.000%
736           W    1                     0.000%            0.000%
712           W    1                     0.000%            0.000%
704           W    1                     0.000%            0.000%
552           W    1                     0.000%            0.000%
544           W    1                     0.000%            0.000%
536           W    1                     0.000%            0.000%
528           W    1                     0.000%            0.000%
504           W    1                     0.000%            0.000%
4             W    1                     0.000%            0.000%
480           W    1                     0.000%            0.000%
456           W    1                     0.000%            0.000%
424           W    1                     0.000%            0.000%
36            W    1                     0.000%            0.000%
240           W    1                     0.000%            0.000%
184           W    1                     0.000%            0.000%
176           W    1                     0.000%            0.000%
168           W    1                     0.000%            0.000%
152           W    1                     0.000%            0.000%
144           W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 10             [  0.004%]
Total write I/Os: 280950         [ 99.996%]
Total read sectors : 100         [  0.000%,       0.049MB]
Total write sectors: 251581529   [100.000%,  122842.543MB]
