Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sda/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1148742              55.118%           50.496%
16            R    425132               20.398%           18.688%
8             R    191184                9.173%            8.404%
1024          W    139182               72.945%            6.118%
40            R    55955                 2.685%            2.460%
56            R    39374                 1.889%            1.731%
32            R    38416                 1.843%            1.689%
72            R    28761                 1.380%            1.264%
8             W    27647                14.490%            1.215%
88            R    21242                 1.019%            0.934%
1016          W    20162                10.567%            0.886%
104           R    16008                 0.768%            0.704%
48            R    12261                 0.588%            0.539%
120           R    11985                 0.575%            0.527%
256           R    10568                 0.507%            0.465%
64            R    10289                 0.494%            0.452%
136           R    8689                  0.417%            0.382%
80            R    7470                  0.358%            0.328%
152           R    6355                  0.305%            0.279%
96            R    6055                  0.291%            0.266%
112           R    4820                  0.231%            0.212%
168           R    4799                  0.230%            0.211%
128           R    4427                  0.212%            0.195%
184           R    3747                  0.180%            0.165%
144           R    3282                  0.157%            0.144%
200           R    2724                  0.131%            0.120%
160           R    2670                  0.128%            0.117%
216           R    2608                  0.125%            0.115%
192           R    2281                  0.109%            0.100%
176           R    2137                  0.103%            0.094%
232           R    1711                  0.082%            0.075%
208           R    1432                  0.069%            0.063%
248           R    1266                  0.061%            0.056%
240           R    1172                  0.056%            0.052%
224           R    1130                  0.054%            0.050%
512           R    702                   0.034%            0.031%
264           R    576                   0.028%            0.025%
280           R    442                   0.021%            0.019%
296           R    377                   0.018%            0.017%
312           R    310                   0.015%            0.014%
272           R    306                   0.015%            0.013%
288           R    263                   0.013%            0.012%
328           R    262                   0.013%            0.012%
408           W    216                   0.113%            0.009%
416           W    209                   0.110%            0.009%
32            W    198                   0.104%            0.009%
320           R    196                   0.009%            0.009%
304           R    194                   0.009%            0.009%
344           R    193                   0.009%            0.008%
64            W    173                   0.091%            0.008%
336           R    166                   0.008%            0.007%
360           R    162                   0.008%            0.007%
16            W    160                   0.084%            0.007%
3             W    129                   0.068%            0.006%
376           R    124                   0.006%            0.005%
352           R    123                   0.006%            0.005%
384           R    111                   0.005%            0.005%
400           W    105                   0.055%            0.005%
408           R    104                   0.005%            0.005%
392           R    97                    0.005%            0.004%
368           R    95                    0.005%            0.004%
424           W    80                    0.042%            0.004%
1             W    79                    0.041%            0.003%
400           R    78                    0.004%            0.003%
24            W    75                    0.039%            0.003%
96            W    73                    0.038%            0.003%
424           R    73                    0.004%            0.003%
416           R    73                    0.004%            0.003%
22            W    70                    0.037%            0.003%
27            W    67                    0.035%            0.003%
744           W    62                    0.032%            0.003%
448           R    61                    0.003%            0.003%
25            W    59                    0.031%            0.003%
440           R    58                    0.003%            0.003%
432           R    58                    0.003%            0.003%
23            W    57                    0.030%            0.003%
26            W    56                    0.029%            0.002%
112           W    56                    0.029%            0.002%
120           W    55                    0.029%            0.002%
4             W    54                    0.028%            0.002%
952           W    53                    0.028%            0.002%
896           W    52                    0.027%            0.002%
136           W    51                    0.027%            0.002%
456           R    50                    0.002%            0.002%
920           W    49                    0.026%            0.002%
888           W    49                    0.026%            0.002%
904           W    47                    0.025%            0.002%
15            W    47                    0.025%            0.002%
28            W    46                    0.024%            0.002%
472           R    44                    0.002%            0.002%
464           R    41                    0.002%            0.002%
21            W    41                    0.021%            0.002%
6             W    40                    0.021%            0.002%
29            W    40                    0.021%            0.002%
736           W    39                    0.020%            0.002%
31            W    39                    0.020%            0.002%
2             W    39                    0.020%            0.002%
33            W    37                    0.019%            0.002%
20            W    37                    0.019%            0.002%
30            W    34                    0.018%            0.001%
480           R    33                    0.002%            0.001%
392           W    32                    0.017%            0.001%
34            W    31                    0.016%            0.001%
19            W    30                    0.016%            0.001%
10            W    30                    0.016%            0.001%
7             W    29                    0.015%            0.001%
18            W    29                    0.015%            0.001%
17            W    28                    0.015%            0.001%
35            W    27                    0.014%            0.001%
11            W    25                    0.013%            0.001%
488           R    24                    0.001%            0.001%
5             W    23                    0.012%            0.001%
9             W    22                    0.012%            0.001%
504           R    22                    0.001%            0.001%
48            W    22                    0.012%            0.001%
728           W    20                    0.010%            0.001%
14            W    20                    0.010%            0.001%
752           W    19                    0.010%            0.001%
12            W    19                    0.010%            0.001%
128           W    19                    0.010%            0.001%
40            W    18                    0.009%            0.001%
712           W    17                    0.009%            0.001%
13            W    17                    0.009%            0.001%
496           R    16                    0.001%            0.001%
37            W    15                    0.008%            0.001%
72            W    14                    0.007%            0.001%
36            W    13                    0.007%            0.001%
56            W    12                    0.006%            0.001%
288           W    12                    0.006%            0.001%
720           W    11                    0.006%            0.000%
880           W    10                    0.005%            0.000%
104           W    10                    0.005%            0.000%
768           W    9                     0.005%            0.000%
432           W    9                     0.005%            0.000%
1             R    9                     0.000%            0.000%
192           W    9                     0.005%            0.000%
152           W    9                     0.005%            0.000%
784           W    8                     0.004%            0.000%
440           W    8                     0.004%            0.000%
42            W    8                     0.004%            0.000%
41            W    8                     0.004%            0.000%
38            W    8                     0.004%            0.000%
232           W    8                     0.004%            0.000%
200           W    8                     0.004%            0.000%
88            W    7                     0.004%            0.000%
80            W    7                     0.004%            0.000%
760           W    7                     0.004%            0.000%
648           W    7                     0.004%            0.000%
488           W    7                     0.004%            0.000%
39            W    7                     0.004%            0.000%
304           W    7                     0.004%            0.000%
296           W    7                     0.004%            0.000%
984           W    6                     0.003%            0.000%
944           W    6                     0.003%            0.000%
872           W    6                     0.003%            0.000%
776           W    6                     0.003%            0.000%
624           W    6                     0.003%            0.000%
46            W    6                     0.003%            0.000%
44            W    6                     0.003%            0.000%
360           W    6                     0.003%            0.000%
