procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0        97876     14610832        20760     50848012    0    0  2218  8136    2    1   5   4  86   5   0 2019-03-22 15:37:29
 1  0        97860     14613892        20760     50848520    8    0     8    68 1713 1735   2   2  96   0   0 2019-03-22 15:37:32
 0  0        97852     14610172        20772     50848860    0    0     0    83 1307 1401   2   1  96   0   0 2019-03-22 15:37:35
 1  0        97844     14606068        20772     50849140    5    0     5   104 1291 1294   2   1  97   0   0 2019-03-22 15:37:38
 0  0        97840     14600744        20784     50849920    0    0     0    88 1300 1371   2   2  96   0   0 2019-03-22 15:37:41
 4  1        97828     14661108        20796     50768180   15    0    24   173  620  783   0   0  99   0   0 2019-03-22 15:37:44
 3  0        97748     49477932        20804     15953916   19    0    19   289 3504 1760   2  15  83   0   0 2019-03-22 15:37:47
 1  0        97724     64837216        20816       614124    3    0     3    88 1719 1165   2   8  90   0   0 2019-03-22 15:37:50
 1  0        97664     64841824        20824       613128  129    0  5856   137 2601 2484   2   2  96   0   0 2019-03-22 15:37:53
 1  0        97628     64838860        20836       614236    5    0  7113    81 3009 2893   2   2  95   0   0 2019-03-22 15:37:56
 0  1        97600     64840320        20852       613400   11    0  6293   171 2929 2671   2   2  96   0   0 2019-03-22 15:37:59
 1  2        97528     64818316        28988       613004   12    0 43203   943 11670 11860   3   4  85   8   0 2019-03-22 15:38:02
 2  1        97528     64828844        24584       612612    0    0 66259   323 16302 16580   1   4  84  11   0 2019-03-22 15:38:05
 2  3        97528     64828928        24436       611952    0    0 57136   376 13839 14019   1   3  86  10   0 2019-03-22 15:38:08
 0  1        97528     64825848        29340       611240    0    0 65608   316 15676 16071   1   4  85  10   0 2019-03-22 15:38:11
 1  1        97528     64819520        28592       609824    0    0 68069   356 16299 17114   1   4  85  10   0 2019-03-22 15:38:14
 0  1        97528     64822892        29936       610352    0    0 66309   336 15938 16783   1   4  86   9   0 2019-03-22 15:38:17
 0  1        97528     64823640        31312       611252    0    0 57763   365 13879 14147   1   3  86  10   0 2019-03-22 15:38:20
 1  2        97528     64816924        31272       613164    0    0 60519   355 14651 15051   1   4  86  10   0 2019-03-22 15:38:23
 0  1        97528     64827780        30860       610360    0    0 71547   335 16870 17244   1   4  85  10   0 2019-03-22 15:38:26
 1  1        97528     64815196        32220       610404    0    0 57348   371 14066 14487   1   4  86   9   0 2019-03-22 15:38:29
 5  0        97528     64825900        32500       610556    0    0 61888   511 14973 15289   2   4  86   8   0 2019-03-22 15:38:32
 0  1        97528     64823632        32804       610064    0    0 68120   371 16158 16932   1   5  86   9   0 2019-03-22 15:38:35
 0  2        97528     64817532        32072       610628    0    0 63919   337 15461 15989   1   4  85  11   0 2019-03-22 15:38:38
 0  2        97528     64817916        31324       609976    0    0 60035   355 14495 14746   1   4  85  10   0 2019-03-22 15:38:41
 1  6        97528     64829284        26348       609860    0    0 64777   332 15495 15991   1   4  86  10   0 2019-03-22 15:38:44
 0  1        97528     64821228        34016       610364    0    0 64673   368 15496 16270   1   4  86   9   0 2019-03-22 15:38:47
 0  2        97528     64820872        33132       610188    0    0 66653   360 15540 16311   1   4  86   9   0 2019-03-22 15:38:50
 0  1        97528     64828676        31464       610464    0    0 57620   345 13989 14641   1   4  86   9   0 2019-03-22 15:38:53
 6  0        97528     64829116        28576       610928    0    0 61201   348 14346 15200   1   4  87   9   0 2019-03-22 15:38:56
 0  1        97528     64821588        35156       610452    0    0 60947   353 14716 15256   1   4  87   9   0 2019-03-22 15:38:59
 1  1        97508     64832944        32312       610464   17    0 46017   561 11248 11732   1   3  89   7   0 2019-03-22 15:39:02
 0  1        97508     64827984        34704       610536    0    0 66423   345 15384 16098   1   4  85   9   0 2019-03-22 15:39:05
 0  2        97508     64828444        36048       610512    0    0 56612   363 13605 14007   1   3  87   9   0 2019-03-22 15:39:08
 0  1        97508     64827136        35912       609580    0    0 64801   340 15479 15890   1   4  86   9   0 2019-03-22 15:39:11
 1  2        97508     64826916        35544       609484    0    0 58048   368 13930 14656   1   4  87   8   0 2019-03-22 15:39:14
 0  1        97496     64832092        28460       610288    0    0 62281   343 14999 15595   1   4  87   9   0 2019-03-22 15:39:17
 0  2        97496     64832252        28784       610868    0    0 61241   341 14851 15558   1   4  86   9   0 2019-03-22 15:39:20
 0  1        97496     64824920        37444       610056    0    0 62076   352 14659 15661   1   4  86   9   0 2019-03-22 15:39:23
 0  1        97496     64828896        34580       609632    0    0 66548   348 15347 15990   1   4  86   9   0 2019-03-22 15:39:26
 5  4        97496     64829456        29612       610088    0    0 66268   339 15397 16172   1   4  86   9   0 2019-03-22 15:39:29
 1  2        97496     64833108        29928       609524    0    0 56444   464 13577 14096   1   4  88   8   0 2019-03-22 15:39:32
 0  1        97496     64823924        38568       609684    0    0 67609   361 15749 16416   1   5  84   9   0 2019-03-22 15:39:35
 0  2        97496     64828732        32580       610400    0    0 58192   341 13987 14864   1   4  87   9   0 2019-03-22 15:39:38
 7  0        97496     64830796        31796       610516    0    0 61081   360 14745 15245   1   4  87   8   0 2019-03-22 15:39:41
 4  0        97496     64827936        34196       611300    0    0 67887   363 16141 16755   1   4  86   9   0 2019-03-22 15:39:44
 4  0        97496     64825768        37636       610976    0    0 69219   345 16190 16940   1   4  85   9   0 2019-03-22 15:39:47
 0  1        97496     64824756        40016       610312    0    0 66548   355 15996 16541   1   4  86   8   0 2019-03-22 15:39:50
 5  3        97496     64824560        32468       610448    0    0 54996   343 13409 14214   1   4  87   8   0 2019-03-22 15:39:53
 4  0        97496     64829008        33216       610976    0    0 58940   369 13904 14307   1   3  87   9   0 2019-03-22 15:39:56
 0  5        97496     64828516        32448       611792    0    0 61756   375 14910 15529   1   4  87   9   0 2019-03-22 15:39:59
