Linux 4.4.132-0404132-generic (pl2) 	2018-10-17 	_x86_64_	(24 CPU)

04:31:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:32:02 PM  all    0.75    0.00    1.75    1.90    0.00    0.01    0.00    0.00    0.00   95.58
04:32:02 PM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:32:02 PM    1    0.00    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00   99.33
04:32:02 PM    2    0.00    0.00   14.00    0.67    0.00    0.00    0.00    0.00    0.00   85.33
04:32:02 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:32:02 PM    4    0.00    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00   99.33
04:32:02 PM    5    0.00    0.00    0.00   19.00    0.00    0.00    0.00    0.00    0.00   81.00
04:32:02 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:32:02 PM    7   14.43    0.00   23.15    0.00    0.00    0.00    0.00    0.00    0.00   62.42
04:32:02 PM    8    0.33    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.67
04:32:02 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:32:02 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:32:02 PM   11    0.33    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00   99.00
04:32:02 PM   12    0.00    0.00    0.00    0.66    0.00    0.00    0.00    0.00    0.00   99.34
04:32:02 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:32:02 PM   14    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
04:32:02 PM   15    0.00    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
04:32:02 PM   16    0.00    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
04:32:02 PM   17    2.67    0.00    2.33    0.00    0.00    0.00    0.00    0.00    0.00   95.00
