procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 3  0         2952      9086532        61684     56281112    0    0  2661 16048   52   60   5   3  66  26   0 2018-12-26 20:22:18
 3  0         2952      9106772        61684     56281964    0    0     3     0 2941 4585   5   3  92   0   0 2018-12-26 20:22:21
 2  0         2952     17560608        61696     47796684    0    0    29    63 1634 2350   3   4  93   0   0 2018-12-26 20:22:24
 3  0         2952     28231256        61696     37123568    0    0     0     2 2124 3245   2   5  93   0   0 2018-12-26 20:22:27
 2  0         2952     41409396        61708     23960788    0    0     0   186 2091 3068   2   5  93   0   0 2018-12-26 20:22:30
 3  0         2952     51071276        61720     14288516    0    0     0    84 2181 3176   2   5  93   0   0 2018-12-26 20:22:33
 3  0         2952     62907584        61720      2453372    0    0     0   163 1912 2942   2   5  94   0   0 2018-12-26 20:22:36
 3  0         2952     64526556        61740       822900    0    0  5368   165 3685 4576   3   3  93   0   0 2018-12-26 20:22:39
 3  0         2952     64534812        61740       822276    0    0  7909     4 4365 5437   5   3  92   0   0 2018-12-26 20:22:42
 1  5         2952     64541800        63940       822040    0    0  4613   816 3912 5102   4   3  90   3   0 2018-12-26 20:22:45
 9  0         2952     64524644        68384       820812    0    0 22999   976 7535 8452   3   5  86   6   0 2018-12-26 20:22:48
 6  3         2952     64532608        65804       821096    0    0 56185   287 13907 13983   1   7  84   7   0 2018-12-26 20:22:51
 3  2         2952     64532180        63776       821320    0    0 57819   277 14007 14346   1   7  86   6   0 2018-12-26 20:22:54
 3  3         2952     64530212        66952       821228    0    0 53476   319 13063 13448   1   7  86   6   0 2018-12-26 20:22:57
 4  3         2952     64523400        67472       820828    0    0 61728   271 14528 14891   1   8  84   8   0 2018-12-26 20:23:00
 2  1         2952     64525036        69452       821112    0    0 58844   263 14043 14404   1   7  86   6   0 2018-12-26 20:23:03
 5  1         2952     64530860        67400       820616    0    0 59845   276 14588 14625   1   8  85   6   0 2018-12-26 20:23:06
 4  1         2952     64526672        70536       820696    0    0 63621   265 15161 15254   1   8  85   6   0 2018-12-26 20:23:09
 1  2         2952     64530048        67712       821452    0    0 56604   324 13812 14160   1   7  86   6   0 2018-12-26 20:23:12
 3  2         2952     64527224        69076       820304    0    0 56879   279 13703 14028   1   7  86   6   0 2018-12-26 20:23:15
 3  1         2952     64526580        69368       820116    0    0 52504   460 13055 13365   1   7  86   5   0 2018-12-26 20:23:18
 3  5         2952     64526560        69544       819048    0    0 61428   252 15025 14984   1   8  84   6   0 2018-12-26 20:23:21
 3  1         2952     64525324        70820       819964    0    0 58001   289 13823 14223   1   7  86   6   0 2018-12-26 20:23:24
 1  3         2952     64523088        72032       820204    0    0 58431   313 14034 14309   1   7  86   6   0 2018-12-26 20:23:27
 4  2         2952     64526476        71400       821128    0    0 60639   249 14575 14901   1   8  85   6   0 2018-12-26 20:23:30
 1  2         2952     64532048        69908       819636    0    0 59001   285 14339 14611   1   8  86   5   0 2018-12-26 20:23:34
 1  3         2952     64527148        70224       821708    0    0 55168   288 13308 13739   1   7  86   6   0 2018-12-26 20:23:37
 1  3         2952     64529064        71512       820912    0    0 62036   257 14756 15052   1   7  86   6   0 2018-12-26 20:23:40
 0  5         2952     64524716        73836       820652    0    0 54547   259 13277 13668   1   7  87   6   0 2018-12-26 20:23:43
 3  2         2952     64521216        72652       820652    0    0 55756   296 13433 13849   1   7  86   6   0 2018-12-26 20:23:46
 1  2         2952     64531588        72428       820604    0    0 44935   484 11385 11980   1   6  87   6   0 2018-12-26 20:23:49
 0  5         2952     64528996        71708       820416    0    0 52736   285 13119 13430   1   7  85   6   0 2018-12-26 20:23:52
 0  2         2952     64527660        75156       820708    0    0 60468   272 14424 14716   1   8  85   6   0 2018-12-26 20:23:55
 2  4         2952     64530464        73320       818800    0    0 53433   279 13018 13435   1   7  86   6   0 2018-12-26 20:23:58
