procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 1  0         3932     17297024        35856     48216384    0    0   256  3251    7    1   1   1  91   7   0 2018-11-24 17:01:38
 1  0         3932     26574960        35864     38926052    0    0    20     0 1757 2895   2   2  95   0   0 2018-11-24 17:01:41
 1  0         3932     50361108        35876     15142044    0    0     0   323 1608 2683   0   4  95   1   0 2018-11-24 17:01:44
 0  1         3932     64812992        35892       691488    0    0     1  4121 1713 2752   1   3  96   0   0 2018-11-24 17:01:47
 0  1         3932     64809452        35992       691976    0    0 16923    35 4523 5476   0   1  95   3   0 2018-11-24 17:01:50
 0  1         3932     64808860        36536       692404    0    0 16735    33 4489 5398   0   1  95   3   0 2018-11-24 17:01:53
 1  1         3932     64810224        36324       692536    0    0 23060    27 5618 6377   0   1  96   3   0 2018-11-24 17:01:56
 0  1         3932     64809792        36344       691276    0    0 14753    35 4123 4910   0   1  96   3   0 2018-11-24 17:01:59
 0  1         3932     64809040        36620       691360    0    0 13801    27 3823 4858   0   1  95   3   0 2018-11-24 17:02:02
 0  1         3932     64807292        36660       691308    0    0 22707    35 5569 6334   0   1  95   3   0 2018-11-24 17:02:05
 0  1         3932     64812224        36148       691668    0    0 22773    40 5447 6294   0   1  95   3   0 2018-11-24 17:02:08
 0  1         3932     64811188        36480       691132    0    0 23007    27 5483 6344   0   1  95   3   0 2018-11-24 17:02:11
 0  1         3932     64813992        36656       691304    0    0 22605    41 5390 6290   0   1  96   3   0 2018-11-24 17:02:14
 0  1         3932     64812736        36260       691456    0    0 22615    37 5446 6288   0   1  95   3   0 2018-11-24 17:02:17
 2  0         3932     64811788        36492       691320    0    0 23152    32 5543 6383   0   1  95   3   0 2018-11-24 17:02:20
 0  1         3932     64811032        36764       692092    0    0 22937    36 5332 6301   0   1  95   3   0 2018-11-24 17:02:23
 2  0         3932     64810544        36764       691388    0    0 23067    28 5457 6336   0   1  95   3   0 2018-11-24 17:02:26
 1  1         3932     64808956        36960       692160    0    0 22201    43 5506 6297   0   1  95   3   0 2018-11-24 17:02:29
 0  1         3932     64811632        36868       691136    0    0 22744    37 5425 6334   0   1  95   3   0 2018-11-24 17:02:32
 0  1         3932     64811888        36464       691556    0    0 14027    27 3856 4733   0   1  96   3   0 2018-11-24 17:02:35
 0  1         3932     64812204        37056       691336    0    0 12189    36 3370 4439   0   1  96   3   0 2018-11-24 17:02:38
 0  1         3932     64808796        36844       691636    0    0 23452    27 5553 6358   0   1  96   3   0 2018-11-24 17:02:41
 0  2         3932     64809940        36608       691160    0    0 22912    37 5449 6343   0   1  95   3   0 2018-11-24 17:02:44
 2  0         3932     64809484        36900       691648    0    0 22279    36 5386 6300   0   1  96   3   0 2018-11-24 17:02:47
 0  1         3932     64811124        37068       691248    0    0 22447    28 5483 6308   0   1  96   3   0 2018-11-24 17:02:50
 0  1         3932     64811024        36672       690640    0    0 22847    40 5419 6330   0   1  95   3   0 2018-11-24 17:02:53
