Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219532               78.122%           78.119%
8             W    30543                10.869%           10.869%
1016          W    24443                 8.698%            8.698%
3             W    636                   0.226%            0.226%
32            W    391                   0.139%            0.139%
896           W    370                   0.132%            0.132%
408           W    291                   0.104%            0.104%
416           W    269                   0.096%            0.096%
968           W    244                   0.087%            0.087%
16            W    206                   0.073%            0.073%
984           W    201                   0.072%            0.072%
48            W    198                   0.070%            0.070%
88            W    186                   0.066%            0.066%
928           W    185                   0.066%            0.066%
120           W    185                   0.066%            0.066%
112           W    185                   0.066%            0.066%
15            W    146                   0.052%            0.052%
18            W    138                   0.049%            0.049%
2             W    123                   0.044%            0.044%
14            W    123                   0.044%            0.044%
17            W    117                   0.042%            0.042%
6             W    112                   0.040%            0.040%
7             W    111                   0.040%            0.039%
20            W    107                   0.038%            0.038%
200           W    100                   0.036%            0.036%
816           W    99                    0.035%            0.035%
19            W    97                    0.035%            0.035%
13            W    94                    0.033%            0.033%
616           W    87                    0.031%            0.031%
21            W    86                    0.031%            0.031%
824           W    85                    0.030%            0.030%
192           W    85                    0.030%            0.030%
22            W    80                    0.028%            0.028%
9             W    65                    0.023%            0.023%
12            W    59                    0.021%            0.021%
608           W    56                    0.020%            0.020%
384           W    50                    0.018%            0.018%
10            W    49                    0.017%            0.017%
392           W    48                    0.017%            0.017%
624           W    47                    0.017%            0.017%
11            W    45                    0.016%            0.016%
25            W    43                    0.015%            0.015%
600           W    42                    0.015%            0.015%
23            W    42                    0.015%            0.015%
960           W    41                    0.015%            0.015%
24            W    40                    0.014%            0.014%
64            W    39                    0.014%            0.014%
632           W    31                    0.011%            0.011%
1             W    30                    0.011%            0.011%
976           W    26                    0.009%            0.009%
640           W    22                    0.008%            0.008%
376           W    22                    0.008%            0.008%
5             W    21                    0.007%            0.007%
72            W    18                    0.006%            0.006%
584           W    18                    0.006%            0.006%
27            W    18                    0.006%            0.006%
592           W    16                    0.006%            0.006%
33            W    15                    0.005%            0.005%
31            W    14                    0.005%            0.005%
29            W    14                    0.005%            0.005%
56            W    13                    0.005%            0.005%
400           W    13                    0.005%            0.005%
80            W    12                    0.004%            0.004%
26            W    12                    0.004%            0.004%
40            W    11                    0.004%            0.004%
30            W    11                    0.004%            0.004%
28            W    11                    0.004%            0.004%
992           W    10                    0.004%            0.004%
576           W    10                    0.004%            0.004%
96            W    7                     0.002%            0.002%
952           W    6                     0.002%            0.002%
34            W    6                     0.002%            0.002%
1008          W    5                     0.002%            0.002%
944           W    4                     0.001%            0.001%
8             R    4                    40.000%            0.001%
656           W    4                     0.001%            0.001%
1             R    4                    40.000%            0.001%
920           W    3                     0.001%            0.001%
664           W    3                     0.001%            0.001%
560           W    3                     0.001%            0.001%
552           W    3                     0.001%            0.001%
368           W    3                     0.001%            0.001%
320           W    3                     0.001%            0.001%
1000          W    3                     0.001%            0.001%
936           W    2                     0.001%            0.001%
904           W    2                     0.001%            0.001%
872           W    2                     0.001%            0.001%
760           W    2                     0.001%            0.001%
744           W    2                     0.001%            0.001%
728           W    2                     0.001%            0.001%
696           W    2                     0.001%            0.001%
680           W    2                     0.001%            0.001%
672           W    2                     0.001%            0.001%
648           W    2                     0.001%            0.001%
568           W    2                     0.001%            0.001%
520           W    2                     0.001%            0.001%
4             W    2                     0.001%            0.001%
432           W    2                     0.001%            0.001%
360           W    2                     0.001%            0.001%
352           W    2                     0.001%            0.001%
344           W    2                     0.001%            0.001%
32            R    2                    20.000%            0.001%
312           W    2                     0.001%            0.001%
280           W    2                     0.001%            0.001%
104           W    2                     0.001%            0.001%
912           W    1                     0.000%            0.000%
888           W    1                     0.000%            0.000%
880           W    1                     0.000%            0.000%
856           W    1                     0.000%            0.000%
808           W    1                     0.000%            0.000%
784           W    1                     0.000%            0.000%
776           W    1                     0.000%            0.000%
768           W    1                     0.000%            0.000%
712           W    1                     0.000%            0.000%
544           W    1                     0.000%            0.000%
504           W    1                     0.000%            0.000%
464           W    1                     0.000%            0.000%
456           W    1                     0.000%            0.000%
440           W    1                     0.000%            0.000%
424           W    1                     0.000%            0.000%
36            W    1                     0.000%            0.000%
35            W    1                     0.000%            0.000%
328           W    1                     0.000%            0.000%
304           W    1                     0.000%            0.000%
288           W    1                     0.000%            0.000%
272           W    1                     0.000%            0.000%
256           W    1                     0.000%            0.000%
240           W    1                     0.000%            0.000%
216           W    1                     0.000%            0.000%
208           W    1                     0.000%            0.000%
184           W    1                     0.000%            0.000%
176           W    1                     0.000%            0.000%
168           W    1                     0.000%            0.000%
152           W    1                     0.000%            0.000%
144           W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 10             [  0.004%]
Total write I/Os: 281012         [ 99.996%]
Total read sectors : 100         [  0.000%,       0.049MB]
Total write sectors: 251747579   [100.000%,  122923.623MB]
