Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    261089               74.077%           57.676%
256           R    51948                51.830%           11.476%
8             W    39519                11.212%            8.730%
1016          W    33007                 9.365%            7.291%
512           R    22704                22.652%            5.015%
264           W    3238                  0.919%            0.715%
120           W    1544                  0.438%            0.341%
32            R    1004                  1.002%            0.222%
56            W    843                   0.239%            0.186%
16            R    824                   0.822%            0.182%
8             R    760                   0.758%            0.168%
192           R    755                   0.753%            0.167%
64            W    753                   0.214%            0.166%
64            R    737                   0.735%            0.163%
240           R    723                   0.721%            0.160%
24            R    687                   0.685%            0.152%
48            W    670                   0.190%            0.148%
128           R    666                   0.664%            0.147%
392           W    664                   0.188%            0.147%
40            R    657                   0.656%            0.145%
232           R    656                   0.655%            0.145%
104           R    636                   0.635%            0.140%
96            R    632                   0.631%            0.140%
248           R    604                   0.603%            0.133%
136           R    603                   0.602%            0.133%
56            R    597                   0.596%            0.132%
152           R    597                   0.596%            0.132%
208           R    596                   0.595%            0.132%
200           R    592                   0.591%            0.131%
48            R    591                   0.590%            0.131%
80            R    590                   0.589%            0.130%
112           R    590                   0.589%            0.130%
176           R    582                   0.581%            0.129%
184           R    577                   0.576%            0.127%
144           R    576                   0.575%            0.127%
72            R    575                   0.574%            0.127%
88            R    568                   0.567%            0.125%
224           R    567                   0.566%            0.125%
168           R    562                   0.561%            0.124%
120           R    560                   0.559%            0.124%
160           R    537                   0.536%            0.119%
32            W    523                   0.148%            0.116%
216           R    517                   0.516%            0.114%
40            W    402                   0.114%            0.089%
16            W    387                   0.110%            0.085%
528           W    359                   0.102%            0.079%
72            W    341                   0.097%            0.075%
112           W    289                   0.082%            0.064%
496           R    287                   0.286%            0.063%
488           R    287                   0.286%            0.063%
128           W    286                   0.081%            0.063%
24            W    272                   0.077%            0.060%
480           R    261                   0.260%            0.058%
88            W    242                   0.069%            0.053%
472           R    238                   0.237%            0.053%
416           W    233                   0.066%            0.051%
464           R    227                   0.226%            0.050%
328           W    220                   0.062%            0.049%
400           R    219                   0.219%            0.048%
272           R    219                   0.219%            0.048%
384           R    207                   0.207%            0.046%
80            W    202                   0.057%            0.045%
264           R    202                   0.202%            0.045%
296           R    199                   0.199%            0.044%
304           R    195                   0.195%            0.043%
328           R    188                   0.188%            0.042%
896           W    187                   0.053%            0.041%
320           W    187                   0.053%            0.041%
392           R    185                   0.185%            0.041%
280           R    185                   0.185%            0.041%
968           W    183                   0.052%            0.040%
408           R    182                   0.182%            0.040%
928           W    181                   0.051%            0.040%
456           R    181                   0.181%            0.040%
408           W    180                   0.051%            0.040%
368           R    180                   0.180%            0.040%
352           R    178                   0.178%            0.039%
416           R    177                   0.177%            0.039%
360           R    177                   0.177%            0.039%
656           W    175                   0.050%            0.039%
448           R    173                   0.173%            0.038%
312           R    172                   0.172%            0.038%
984           W    171                   0.049%            0.038%
904           W    171                   0.049%            0.038%
440           R    170                   0.170%            0.038%
424           R    170                   0.170%            0.038%
320           R    169                   0.169%            0.037%
376           R    168                   0.168%            0.037%
248           W    167                   0.047%            0.037%
432           R    166                   0.166%            0.037%
344           R    158                   0.158%            0.035%
784           W    154                   0.044%            0.034%
336           R    153                   0.153%            0.034%
520           W    150                   0.043%            0.033%
288           R    141                   0.141%            0.031%
192           W    141                   0.040%            0.031%
200           W    133                   0.038%            0.029%
768           W    123                   0.035%            0.027%
400           W    120                   0.034%            0.027%
336           W    120                   0.034%            0.027%
312           W    114                   0.032%            0.025%
104           W    112                   0.032%            0.025%
96            W    111                   0.031%            0.025%
816           W    97                    0.028%            0.021%
30            W    96                    0.027%            0.021%
824           W    93                    0.026%            0.021%
344           W    90                    0.026%            0.020%
256           W    88                    0.025%            0.019%
3             W    78                    0.022%            0.017%
456           W    76                    0.022%            0.017%
376           W    68                    0.019%            0.015%
592           W    67                    0.019%            0.015%
184           W    66                    0.019%            0.015%
280           W    65                    0.018%            0.014%
304           W    64                    0.018%            0.014%
168           W    64                    0.018%            0.014%
720           W    61                    0.017%            0.013%
384           W    59                    0.017%            0.013%
26            W    58                    0.016%            0.013%
4             W    57                    0.016%            0.013%
176           W    57                    0.016%            0.013%
296           W    56                    0.016%            0.012%
448           W    55                    0.016%            0.012%
27            W    54                    0.015%            0.012%
136           W    54                    0.015%            0.012%
152           W    52                    0.015%            0.011%
464           W    49                    0.014%            0.011%
272           W    49                    0.014%            0.011%
5             W    48                    0.014%            0.011%
584           W    48                    0.014%            0.011%
1             W    48                    0.014%            0.011%
216           W    45                    0.013%            0.010%
440           W    44                    0.012%            0.010%
29            W    44                    0.012%            0.010%
144           W    44                    0.012%            0.010%
912           W    43                    0.012%            0.009%
504           W    43                    0.012%            0.009%
352           W    43                    0.012%            0.009%
2             W    42                    0.012%            0.009%
760           W    41                    0.012%            0.009%
472           W    41                    0.012%            0.009%
31            W    41                    0.012%            0.009%
160           W    41                    0.012%            0.009%
576           W    39                    0.011%            0.009%
512           W    39                    0.011%            0.009%
360           W    39                    0.011%            0.009%
6             W    38                    0.011%            0.008%
648           W    38                    0.011%            0.008%
640           W    38                    0.011%            0.008%
232           W    38                    0.011%            0.008%
744           W    37                    0.010%            0.008%
736           W    37                    0.010%            0.008%
600           W    37                    0.010%            0.008%
504           R    36                    0.036%            0.008%
28            W    36                    0.010%            0.008%
288           W    36                    0.010%            0.008%
25            W    36                    0.010%            0.008%
368           W    35                    0.010%            0.008%
20            W    35                    0.010%            0.008%
208           W    35                    0.010%            0.008%
17            W    34                    0.010%            0.008%
12            W    34                    0.010%            0.008%
21            W    33                    0.009%            0.007%
7             W    32                    0.009%            0.007%
424           W    32                    0.009%            0.007%
9             W    31                    0.009%            0.007%
728           W    31                    0.009%            0.007%
712           W    31                    0.009%            0.007%
11            W    31                    0.009%            0.007%
480           W    30                    0.009%            0.007%
776           W    29                    0.008%            0.006%
632           W    29                    0.008%            0.006%
608           W    29                    0.008%            0.006%
34            W    29                    0.008%            0.006%
224           W    29                    0.008%            0.006%
792           W    28                    0.008%            0.006%
13            W    28                    0.008%            0.006%
848           W    27                    0.008%            0.006%
752           W    27                    0.008%            0.006%
488           W    27                    0.008%            0.006%
18            W    27                    0.008%            0.006%
888           W    26                    0.007%            0.006%
33            W    26                    0.007%            0.006%
832           W    25                    0.007%            0.006%
19            W    25                    0.007%            0.006%
568           W    24                    0.007%            0.005%
240           W    24                    0.007%            0.005%
624           W    23                    0.007%            0.005%
616           W    23                    0.007%            0.005%
23            W    23                    0.007%            0.005%
15            W    23                    0.007%            0.005%
10            W    23                    0.007%            0.005%
992           W    22                    0.006%            0.005%
936           W    22                    0.006%            0.005%
704           W    22                    0.006%            0.005%
672           W    22                    0.006%            0.005%
536           W    22                    0.006%            0.005%
36            W    22                    0.006%            0.005%
22            W    22                    0.006%            0.005%
1000          W    22                    0.006%            0.005%
976           W    21                    0.006%            0.005%
14            W    21                    0.006%            0.005%
800           W    20                    0.006%            0.004%
664           W    20                    0.006%            0.004%
432           W    20                    0.006%            0.004%
952           W    19                    0.005%            0.004%
872           W    19                    0.005%            0.004%
560           W    19                    0.005%            0.004%
496           W    19                    0.005%            0.004%
552           W    18                    0.005%            0.004%
544           W    18                    0.005%            0.004%
920           W    17                    0.005%            0.004%
864           W    17                    0.005%            0.004%
696           W    17                    0.005%            0.004%
680           W    17                    0.005%            0.004%
37            W    17                    0.005%            0.004%
840           W    16                    0.005%            0.004%
688           W    16                    0.005%            0.004%
38            W    16                    0.005%            0.004%
35            W    16                    0.005%            0.004%
944           W    13                    0.004%            0.003%
960           W    12                    0.003%            0.003%
856           W    12                    0.003%            0.003%
39            W    12                    0.003%            0.003%
808           W    10                    0.003%            0.002%
47            W    10                    0.003%            0.002%
45            W    10                    0.003%            0.002%
1008          W    10                    0.003%            0.002%
1             R    8                     0.008%            0.002%
49            W    7                     0.002%            0.002%
880           W    6                     0.002%            0.001%
46            W    6                     0.002%            0.001%
43            W    6                     0.002%            0.001%
44            W    5                     0.001%            0.001%
50            W    4                     0.001%            0.001%
42            W    4                     0.001%            0.001%
41            W    4                     0.001%            0.001%
57            W    2                     0.001%            0.000%
54            W    2                     0.001%            0.000%
52            W    2                     0.001%            0.000%
60            W    1                     0.000%            0.000%
58            W    1                     0.000%            0.000%
53            W    1                     0.000%            0.000%
51            W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 100228         [ 22.141%]
Total write I/Os: 352458         [ 77.859%]
Total read sectors : 29620408    [  8.814%,   14463.090MB]
Total write sectors: 306453431   [ 91.186%,  149635.464MB]
