Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    350224               75.171%           48.747%
256           R    182120               72.113%           25.349%
8             W    57734                12.392%            8.036%
1016          W    49141                10.548%            6.840%
512           R    29541                11.697%            4.112%
32            R    1786                  0.707%            0.249%
16            R    1736                  0.687%            0.242%
64            R    1438                  0.569%            0.200%
24            R    1408                  0.558%            0.196%
8             R    1322                  0.523%            0.184%
192           R    1303                  0.516%            0.181%
128           R    1233                  0.488%            0.172%
240           R    1225                  0.485%            0.171%
48            R    1205                  0.477%            0.168%
40            R    1200                  0.475%            0.167%
232           R    1177                  0.466%            0.164%
56            R    1171                  0.464%            0.163%
200           R    1131                  0.448%            0.157%
176           R    1129                  0.447%            0.157%
168           R    1124                  0.445%            0.156%
184           R    1101                  0.436%            0.153%
160           R    1096                  0.434%            0.153%
224           R    1092                  0.432%            0.152%
208           R    1081                  0.428%            0.150%
152           R    1078                  0.427%            0.150%
248           R    1066                  0.422%            0.148%
216           R    1009                  0.400%            0.140%
80            R    1003                  0.397%            0.140%
136           R    986                   0.390%            0.137%
72            R    977                   0.387%            0.136%
88            R    972                   0.385%            0.135%
144           R    958                   0.379%            0.133%
96            R    949                   0.376%            0.132%
112           R    939                   0.372%            0.131%
104           R    938                   0.371%            0.131%
120           R    911                   0.361%            0.127%
264           W    599                   0.129%            0.083%
120           W    594                   0.127%            0.083%
488           R    432                   0.171%            0.060%
480           R    401                   0.159%            0.056%
496           R    389                   0.154%            0.054%
472           R    336                   0.133%            0.047%
464           R    305                   0.121%            0.042%
456           R    288                   0.114%            0.040%
784           W    278                   0.060%            0.039%
768           W    276                   0.059%            0.038%
48            W    263                   0.056%            0.037%
416           W    257                   0.055%            0.036%
32            W    253                   0.054%            0.035%
304           R    244                   0.097%            0.034%
448           R    240                   0.095%            0.033%
312           R    208                   0.082%            0.029%
296           R    203                   0.080%            0.028%
896           W    194                   0.042%            0.027%
112           W    190                   0.041%            0.026%
344           R    187                   0.074%            0.026%
336           R    186                   0.074%            0.026%
16            W    186                   0.040%            0.026%
968           W    180                   0.039%            0.025%
88            W    179                   0.038%            0.025%
328           R    176                   0.070%            0.024%
928           W    175                   0.038%            0.024%
320           R    174                   0.069%            0.024%
984           W    172                   0.037%            0.024%
64            W    164                   0.035%            0.023%
392           W    160                   0.034%            0.022%
384           R    160                   0.063%            0.022%
904           W    149                   0.032%            0.021%
408           W    145                   0.031%            0.020%
272           R    142                   0.056%            0.020%
280           R    137                   0.054%            0.019%
22            W    132                   0.028%            0.018%
352           R    125                   0.049%            0.017%
288           R    124                   0.049%            0.017%
200           W    122                   0.026%            0.017%
264           R    117                   0.046%            0.016%
56            W    112                   0.024%            0.016%
24            W    109                   0.023%            0.015%
128           W    101                   0.022%            0.014%
21            W    99                    0.021%            0.014%
192           W    99                    0.021%            0.014%
816           W    97                    0.021%            0.014%
824           W    93                    0.020%            0.013%
20            W    93                    0.020%            0.013%
19            W    89                    0.019%            0.012%
3             W    87                    0.019%            0.012%
528           W    70                    0.015%            0.010%
40            W    69                    0.015%            0.010%
360           R    66                    0.026%            0.009%
