Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    352390               40.867%           37.077%
16            R    193484               22.439%           20.358%
8             R    144368               16.743%           15.190%
1024          W    66196                75.098%            6.965%
40            R    31931                 3.703%            3.360%
256           R    25400                 2.946%            2.672%
32            R    15439                 1.790%            1.624%
56            R    13177                 1.528%            1.386%
8             W    11617                13.179%            1.222%
1016          W    8627                  9.787%            0.908%
72            R    8402                  0.974%            0.884%
512           R    6912                  0.802%            0.727%
48            R    6881                  0.798%            0.724%
88            R    6613                  0.767%            0.696%
104           R    5079                  0.589%            0.534%
64            R    4925                  0.571%            0.518%
120           R    4181                  0.485%            0.440%
80            R    3631                  0.421%            0.382%
136           R    3199                  0.371%            0.337%
96            R    3146                  0.365%            0.331%
152           R    2467                  0.286%            0.260%
112           R    2406                  0.279%            0.253%
128           R    2184                  0.253%            0.230%
168           R    2174                  0.252%            0.229%
144           R    1984                  0.230%            0.209%
184           R    1765                  0.205%            0.186%
192           R    1471                  0.171%            0.155%
160           R    1467                  0.170%            0.154%
200           R    1451                  0.168%            0.153%
216           R    1336                  0.155%            0.141%
176           R    1264                  0.147%            0.133%
232           R    1171                  0.136%            0.123%
248           R    1031                  0.120%            0.108%
208           R    1000                  0.116%            0.105%
224           R    874                   0.101%            0.092%
240           R    852                   0.099%            0.090%
264           R    543                   0.063%            0.057%
280           R    494                   0.057%            0.052%
296           R    442                   0.051%            0.047%
272           R    431                   0.050%            0.045%
312           R    370                   0.043%            0.039%
328           R    344                   0.040%            0.036%
288           R    344                   0.040%            0.036%
344           R    326                   0.038%            0.034%
304           R    325                   0.038%            0.034%
320           R    310                   0.036%            0.033%
352           R    308                   0.036%            0.032%
360           R    299                   0.035%            0.031%
336           R    281                   0.033%            0.030%
376           R    280                   0.032%            0.029%
368           R    260                   0.030%            0.027%
384           R    255                   0.030%            0.027%
408           R    253                   0.029%            0.027%
392           R    238                   0.028%            0.025%
400           R    218                   0.025%            0.023%
416           R    217                   0.025%            0.023%
424           R    210                   0.024%            0.022%
432           R    200                   0.023%            0.021%
440           R    186                   0.022%            0.020%
472           R    178                   0.021%            0.019%
456           R    172                   0.020%            0.018%
464           R    169                   0.020%            0.018%
448           R    158                   0.018%            0.017%
480           R    153                   0.018%            0.016%
496           R    99                    0.011%            0.010%
504           R    83                    0.010%            0.009%
896           W    80                    0.091%            0.008%
488           R    70                    0.008%            0.007%
120           W    64                    0.073%            0.007%
416           W    63                    0.071%            0.007%
112           W    60                    0.068%            0.006%
32            W    58                    0.066%            0.006%
16            W    58                    0.066%            0.006%
408           W    49                    0.056%            0.005%
56            W    43                    0.049%            0.005%
96            W    42                    0.048%            0.004%
872           W    41                    0.047%            0.004%
144           W    38                    0.043%            0.004%
960           W    37                    0.042%            0.004%
920           W    37                    0.042%            0.004%
904           W    37                    0.042%            0.004%
1008          W    36                    0.041%            0.004%
264           W    33                    0.037%            0.003%
24            W    33                    0.037%            0.003%
20            W    31                    0.035%            0.003%
64            W    29                    0.033%            0.003%
984           W    28                    0.032%            0.003%
48            W    28                    0.032%            0.003%
928           W    25                    0.028%            0.003%
6             W    25                    0.028%            0.003%
7             W    23                    0.026%            0.002%
5             W    23                    0.026%            0.002%
968           W    22                    0.025%            0.002%
88            W    22                    0.025%            0.002%
4             W    22                    0.025%            0.002%
21            W    20                    0.023%            0.002%
17            W    20                    0.023%            0.002%
3             W    18                    0.020%            0.002%
11            W    17                    0.019%            0.002%
23            W    16                    0.018%            0.002%
25            W    15                    0.017%            0.002%
22            W    15                    0.017%            0.002%
19            W    15                    0.017%            0.002%
18            W    14                    0.016%            0.001%
