Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    77648                79.197%           79.186%
8             W    10194                10.397%           10.396%
1016          W    8314                  8.480%            8.479%
32            W    79                    0.081%            0.081%
984           W    78                    0.080%            0.080%
48            W    77                    0.079%            0.079%
968           W    76                    0.078%            0.078%
112           W    74                    0.075%            0.075%
896           W    73                    0.074%            0.074%
928           W    72                    0.073%            0.073%
88            W    71                    0.072%            0.072%
120           W    71                    0.072%            0.072%
904           W    70                    0.071%            0.071%
408           W    54                    0.055%            0.055%
816           W    46                    0.047%            0.047%
416           W    45                    0.046%            0.046%
16            W    45                    0.046%            0.046%
200           W    44                    0.045%            0.045%
24            W    34                    0.035%            0.035%
3             W    33                    0.034%            0.034%
64            W    32                    0.033%            0.033%
5             W    32                    0.033%            0.033%
192           W    32                    0.033%            0.033%
824           W    30                    0.031%            0.031%
1             W    21                    0.021%            0.021%
14            W    19                    0.019%            0.019%
12            W    18                    0.018%            0.018%
10            W    18                    0.018%            0.018%
11            W    17                    0.017%            0.017%
6             W    16                    0.016%            0.016%
2             W    16                    0.016%            0.016%
27            W    16                    0.016%            0.016%
20            W    16                    0.016%            0.016%
13            W    16                    0.016%            0.016%
25            W    15                    0.015%            0.015%
23            W    15                    0.015%            0.015%
18            W    15                    0.015%            0.015%
96            W    14                    0.014%            0.014%
19            W    14                    0.014%            0.014%
17            W    14                    0.014%            0.014%
26            W    13                    0.013%            0.013%
9             W    12                    0.012%            0.012%
4             W    12                    0.012%            0.012%
15            W    12                    0.012%            0.012%
7             W    11                    0.011%            0.011%
22            W    11                    0.011%            0.011%
80            W    10                    0.010%            0.010%
128           W    10                    0.010%            0.010%
952           W    9                     0.009%            0.009%
936           W    9                     0.009%            0.009%
224           W    9                     0.009%            0.009%
21            W    9                     0.009%            0.009%
944           W    8                     0.008%            0.008%
40            W    8                     0.008%            0.008%
888           W    7                     0.007%            0.007%
720           W    7                     0.007%            0.007%
1000          W    7                     0.007%            0.007%
976           W    6                     0.006%            0.006%
8             R    6                    42.857%            0.006%
640           W    6                     0.006%            0.006%
328           W    6                     0.006%            0.006%
30            W    6                     0.006%            0.006%
1             R    6                    42.857%            0.006%
992           W    5                     0.005%            0.005%
920           W    5                     0.005%            0.005%
912           W    5                     0.005%            0.005%
832           W    5                     0.005%            0.005%
800           W    5                     0.005%            0.005%
768           W    5                     0.005%            0.005%
72            W    5                     0.005%            0.005%
464           W    5                     0.005%            0.005%
376           W    5                     0.005%            0.005%
29            W    5                     0.005%            0.005%
28            W    5                     0.005%            0.005%
256           W    5                     0.005%            0.005%
176           W    5                     0.005%            0.005%
168           W    5                     0.005%            0.005%
104           W    5                     0.005%            0.005%
1008          W    5                     0.005%            0.005%
960           W    4                     0.004%            0.004%
864           W    4                     0.004%            0.004%
848           W    4                     0.004%            0.004%
840           W    4                     0.004%            0.004%
792           W    4                     0.004%            0.004%
784           W    4                     0.004%            0.004%
760           W    4                     0.004%            0.004%
752           W    4                     0.004%            0.004%
736           W    4                     0.004%            0.004%
712           W    4                     0.004%            0.004%
56            W    4                     0.004%            0.004%
528           W    4                     0.004%            0.004%
504           W    4                     0.004%            0.004%
296           W    4                     0.004%            0.004%
272           W    4                     0.004%            0.004%
184           W    4                     0.004%            0.004%
152           W    4                     0.004%            0.004%
144           W    4                     0.004%            0.004%
872           W    3                     0.003%            0.003%
672           W    3                     0.003%            0.003%
608           W    3                     0.003%            0.003%
584           W    3                     0.003%            0.003%
568           W    3                     0.003%            0.003%
560           W    3                     0.003%            0.003%
552           W    3                     0.003%            0.003%
472           W    3                     0.003%            0.003%
440           W    3                     0.003%            0.003%
392           W    3                     0.003%            0.003%
384           W    3                     0.003%            0.003%
360           W    3                     0.003%            0.003%
352           W    3                     0.003%            0.003%
34            W    3                     0.003%            0.003%
344           W    3                     0.003%            0.003%
336           W    3                     0.003%            0.003%
31            W    3                     0.003%            0.003%
280           W    3                     0.003%            0.003%
248           W    3                     0.003%            0.003%
240           W    3                     0.003%            0.003%
856           W    2                     0.002%            0.002%
688           W    2                     0.002%            0.002%
664           W    2                     0.002%            0.002%
656           W    2                     0.002%            0.002%
632           W    2                     0.002%            0.002%
600           W    2                     0.002%            0.002%
520           W    2                     0.002%            0.002%
512           W    2                     0.002%            0.002%
496           W    2                     0.002%            0.002%
480           W    2                     0.002%            0.002%
456           W    2                     0.002%            0.002%
400           W    2                     0.002%            0.002%
36            W    2                     0.002%            0.002%
32            R    2                    14.286%            0.002%
320           W    2                     0.002%            0.002%
304           W    2                     0.002%            0.002%
288           W    2                     0.002%            0.002%
232           W    2                     0.002%            0.002%
216           W    2                     0.002%            0.002%
880           W    1                     0.001%            0.001%
808           W    1                     0.001%            0.001%
776           W    1                     0.001%            0.001%
728           W    1                     0.001%            0.001%
704           W    1                     0.001%            0.001%
696           W    1                     0.001%            0.001%
680           W    1                     0.001%            0.001%
648           W    1                     0.001%            0.001%
616           W    1                     0.001%            0.001%
592           W    1                     0.001%            0.001%
544           W    1                     0.001%            0.001%
536           W    1                     0.001%            0.001%
50            W    1                     0.001%            0.001%
488           W    1                     0.001%            0.001%
448           W    1                     0.001%            0.001%
432           W    1                     0.001%            0.001%
424           W    1                     0.001%            0.001%
39            W    1                     0.001%            0.001%
38            W    1                     0.001%            0.001%
37            W    1                     0.001%            0.001%
368           W    1                     0.001%            0.001%
312           W    1                     0.001%            0.001%
160           W    1                     0.001%            0.001%
136           W    1                     0.001%            0.001%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 14             [  0.014%]
Total write I/Os: 98044          [ 99.986%]
Total read sectors : 118         [  0.000%,       0.058MB]
Total write sectors: 88735165    [100.000%,   43327.717MB]
