Linux 4.4.132-0404132-generic (pl2) 	2018-10-13 	_x86_64_	(24 CPU)

02:36:52 PM   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  Command
02:36:55 PM     0      6022         -    0.00   95.36    0.00   95.36    11  /bin/bash ./run_db_bench.sh --backup readrandom 
02:36:55 PM     0         -      6022    0.00   95.36    0.00   95.36    11  |__/bin/bash ./run_db_bench.sh --backup readrandom 

02:36:55 PM   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  Command
02:36:58 PM     0      6022         -    0.00   99.00    0.00   99.00    11  /bin/bash ./run_db_bench.sh --backup readrandom 
02:36:58 PM     0         -      6022    0.00   99.00    0.00   99.00    11  |__/bin/bash ./run_db_bench.sh --backup readrandom 

02:36:58 PM   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  Command
02:37:01 PM     0      6022         -    0.00   99.00    0.00   99.00    11  /bin/bash ./run_db_bench.sh --backup readrandom 
02:37:01 PM     0         -      6022    0.00   99.00    0.00   99.00    11  |__/bin/bash ./run_db_bench.sh --backup readrandom 

02:37:01 PM   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  Command
02:37:04 PM     0      6022         -    0.00   21.33    0.00   21.33     6  /bin/bash ./run_db_bench.sh --backup readrandom 
02:37:04 PM     0         -      6022    0.00   21.33    0.00   21.33     6  |__/bin/bash ./run_db_bench.sh --backup readrandom 
02:37:04 PM     0      6206         -   19.33   27.00    0.00   46.33    19  /home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
02:37:04 PM     0         -      6206    0.33    0.00    0.00    0.33    19  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
02:37:04 PM     0         -      6232    1.33    1.33    0.00    2.67    11  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
02:37:04 PM     0         -      6233    1.00    1.33    0.00    2.33     9  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
02:37:04 PM     0         -      6234    1.00    1.33    0.00    2.33    11  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
02:37:04 PM     0         -      6235    1.33    1.00    0.00    2.33     8  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
02:37:04 PM     0         -      6236    1.00    1.33    0.00    2.33    10  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
02:37:04 PM     0         -      6237    2.00    0.67    0.00    2.67     7  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
02:37:04 PM     0         -      6238    1.67    1.00    0.00    2.67     5  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
02:37:04 PM     0         -      6239    0.67    1.67    0.00    2.33    10  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
02:37:04 PM     0         -      6240    1.00    1.67    0.00    2.67     2  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
02:37:04 PM     0         -      6241    1.00    1.33    0.00    2.33     2  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
