seconds,utilization (KB),
1296,1585072,
1299,1585072,
1302,1584816,
1305,1584824,
1308,1584692,
1311,1587400,
1314,1585516,
1317,1585004,
1320,1584600,
1323,1584568,
1326,1584344,
1329,1584312,
1332,1584096,
1335,1584068,
1338,1583844,
1341,1588272,
1344,1585720,
1347,1585336,
1350,1584980,
1353,1584948,
1356,1584832,
1359,1584824,
1362,1584536,
1365,1584568,
1368,1584436,
1371,1588544,
1374,1585916,
1377,1585536,
1380,1584804,
1383,1584664,
1386,1584440,
1389,1584280,
1392,1584272,
1395,1584272,
1398,1584156,
1401,1587892,
1404,1585016,
1407,1584636,
1410,1583948,
1413,1583492,
1416,1583008,
1419,1582788,
1422,1582664,
1425,1582580,
1428,1582528,
1431,1593692,
1434,1584364,
1437,1584028,
1440,1583732,
1443,1583584,
1446,1583368,
1449,1583328,
1452,1583120,
1455,1583088,
1458,1582604,
1461,1582572,
1464,1583820,
1467,1583856,
1470,1583840,
1473,1583808,
1476,1583732,
1479,1583692,
1482,1583544,
1485,1168972,
1488,1168864,
1491,1168864,
1494,1185580,
1497,1086020,
1500,1136484,
1503,1259804,
1506,1419532,
1509,1568196,
1512,1637296,
1515,1318388,
1518,1455648,
1521,1603348,
1524,1688204,
1527,1773168,
1530,1857096,
1533,2035672,
1536,1783124,
1539,1867320,
1542,1950176,
1545,2045868,
1548,2131224,
1551,2152776,
1554,2234880,
1557,2319484,
1560,2405696,
1563,2490756,
1566,2568052,
1569,2596988,
1572,2648720,
1575,2723300,
1578,2792744,
1581,2864592,
1584,3175984,
1587,2863148,
1590,2922560,
1593,2981260,
1596,3035696,
1599,3099600,
1602,3419772,
1605,3163796,
1608,3236836,
1611,3320068,
1614,3408284,
1617,3470840,
1620,3408872,
1623,3454248,
1626,3513852,
1629,3584180,
1632,3658172,
1635,3697788,
1638,3757740,
1641,3826308,
1644,3882052,
1647,3987396,
1650,3946408,
1653,4010080,
1656,4074820,
1659,4157000,
1662,4232576,
1665,4277416,
1668,4374408,
1671,4443092,
1674,4515880,
1677,4590396,
1680,4876580,
1683,4567664,
1686,4623424,
1689,4686860,
1692,4753984,
1695,5019364,
1698,4782380,
1701,4849992,
1704,4902580,
1707,4961364,
1710,5260444,
1713,5084964,
1716,5139672,
1719,5200964,
1722,5262368,
1725,5290856,
1728,5174504,
1731,4996352,
1734,5055724,
1737,5118204,
1740,5290200,
1743,5099184,
1746,5152216,
1749,5209164,
1752,5267188,
1755,5292456,
1758,5090588,
1761,5149072,
1764,5206360,
1767,5254628,
1770,5288636,
1773,5166136,
1776,5084184,
1779,5128708,
1782,5191236,
1785,5253368,
1788,5112892,
1791,5035800,
1794,5077944,
1797,5121144,
1800,5168504,
1803,5290932,
1806,5085156,
1809,5133844,
1812,5204888,
1815,5269872,
1818,5265416,
1821,5094716,
1824,5148360,
1827,5197860,
1830,5254860,
1833,5065848,
1836,5108852,
1839,5162228,
1842,5219512,
1845,5223972,
1848,5295296,
1851,5143000,
1854,5217520,
1857,5284608,
1860,5297576,
1863,5093436,
1866,5157428,
1869,5210192,
1872,5275460,
1875,5293380,
1878,5022872,
1881,5077240,
1884,5135488,
1887,5196008,
1890,5247784,
1893,5065116,
1896,5130096,
1899,5191736,
1902,5250392,
1905,5291880,
1908,5298060,
1911,5084976,
1914,5157624,
1917,5217004,
1920,5269408,
1923,5296424,
1926,5114632,
1929,5088020,
1932,5138672,
1935,5185172,
1938,5240864,
1941,5297936,
1944,5129960,
1947,5191056,
1950,5239228,
1953,5268352,
1956,5293188,
1959,5120120,
1962,5176324,
1965,5223048,
1968,5287508,
1971,5299476,
1974,5135148,
1977,5179772,
1980,5251700,
1983,5291348,
1986,5293324,
1989,5051584,
1992,5098772,
1995,5155192,
1998,5218044,
2001,5248896,
2004,5144772,
2007,5215692,
2010,5262092,
2013,5292632,
2016,4988824,
2019,5052536,
2022,5102448,
2025,5160128,
2028,5215716,
2031,5286736,
2034,5212572,
2037,5070092,
2040,5122932,
2043,5181164,
2046,5242072,
2049,5221244,
2052,5080744,
2055,5145280,
2058,5194860,
2061,5262708,
2064,5297676,
2067,5088152,
2070,5141404,
2073,5208032,
2076,5271128,
2079,5293984,
2082,4989356,
2085,5053060,
2088,5123516,
2091,5189568,
2094,5298788,
2097,5084248,
2100,5137984,
2103,5190132,
2106,5289588,
2109,5097676,
2112,5163848,
2115,5210132,
2118,5261716,
2121,5143964,
2124,5116244,
2127,5167176,
2130,5245296,
2133,5295188,
2136,5298116,
2139,5166556,
2142,5210652,
2145,5261412,
2148,5296884,
2151,5109464,
2154,5155400,
2157,5239360,
2160,5294784,
2163,5287888,
2166,5163240,
2169,5018700,
2172,5086536,
2175,5158904,
2178,5289360,
2181,5094372,
2184,5147536,
2187,5214920,
2190,5277880,
2193,5300848,
2196,5140800,
2199,5194776,
2202,5264908,
2205,5297028,
2208,5301260,
2211,5204376,
2214,5102848,
2217,5152688,
2220,5195636,
2223,5251776,
2226,5085996,
2229,5127496,
2232,5173164,
2235,5232200,
2238,5292964,
2241,5276444,
2244,5125404,
2247,5196588,
2250,5243676,
2253,5297628,
2256,5063840,
2259,5114820,
2262,5169072,
2265,5226076,
2268,5294736,
2271,5142128,
2274,5187452,
2277,5244232,
2280,5296044,
2283,5106912,
2286,5159668,
2289,5202340,
2292,5248084,
2295,5295452,
2298,5293576,
2301,5152460,
2304,5197936,
2307,5239388,
2310,5300932,
2313,5111288,
2316,5168712,
2319,5234304,
2322,5295524,
2325,5058676,
2328,5072140,
2331,5128244,
2334,5190880,
2337,5258044,
2340,5258360,
2343,5126084,
2346,5176216,
2349,5226000,
2352,5304316,
2355,5306644,
2358,5165012,
2361,5227416,
2364,5276872,
2367,5145488,
2370,5082812,
2373,5140136,
2376,5192360,
2379,5263392,
2382,5304544,
2385,5304740,
2388,5136296,
2391,5185836,
2394,5233960,
2397,5188264,
2400,5143104,
2403,5202168,
2406,5253264,
2409,5305176,
2412,5112764,
2415,5172652,
2418,5238224,
2421,5280916,
2424,5160452,
2427,5091940,
2430,5158348,
2433,5219260,
2436,5273392,
2439,5215600,
2442,5135360,
2445,5207552,
2448,5265588,
2451,5304400,
2454,5035056,
2457,5099836,
2460,5158112,
2463,5207588,
2466,5308420,
2469,5121296,
2472,5174992,
2475,5225796,
2478,5296808,
2481,4996580,
2484,5051588,
2487,5111620,
2490,5172800,
2493,5307208,
2496,5079984,
2499,5124336,
2502,5191388,
2505,5272876,
2508,5311352,
2511,5063920,
2514,5126632,
2517,5200204,
2520,5254992,
2523,5264484,
2526,5151544,
2529,5203056,
2532,5269180,
2535,5311096,
2538,5314304,
2541,5069572,
2544,5139096,
2547,5209564,
2550,5299516,
2553,5236764,
2556,5149828,
2559,5204988,
2562,5264100,
2565,5308796,
2568,5068532,
2571,5123112,
2574,5185812,
2577,5267068,
2580,5313264,
2583,5112324,
2586,5171416,
2589,5219936,
2592,5289604,
2595,5274424,
2598,5142180,
2601,5205888,
2604,5267756,
2607,5312168,
2610,5316492,
2613,5115164,
2616,5158576,
2619,5217352,
2622,5288720,
2625,5293036,
2628,5144948,
2631,5204664,
2634,5266304,
2637,5316592,
2640,5129232,
2643,5180060,
2646,5234076,
2649,5306384,
2652,5316940,
2655,4975424,
2658,5015112,
2661,5065036,
2664,5136308,
2667,5320600,
2670,5164504,
2673,5218592,
2676,5283824,
2679,5319316,
2682,5148156,
2685,5211272,
2688,5252812,
2691,5293952,
2694,5313864,
2697,5129468,
2700,5177272,
2703,5235924,
2706,5301532,
2709,5268000,
2712,5129992,
2715,5177064,
2718,5234556,
2721,5303924,
2724,5052500,
2727,5084932,
2730,5145072,
2733,5222204,
2736,5301108,
2739,5316460,
2742,5171664,
2745,5240352,
2748,5300848,
2751,5318472,
2754,5019356,
2757,5095844,
2760,5153444,
2763,5217556,
2766,5267360,
2769,5076400,
2772,5070276,
2775,5123500,
2778,5184032,
2781,5233876,
2784,5314548,
2787,5161816,
2790,5203576,
2793,5241980,
2796,5151776,
2799,5144460,
2802,5202220,
2805,5271644,
2808,5320164,
2811,5327192,
2814,5192696,
2817,5244812,
2820,5300772,
2823,5328800,
2826,5154696,
2829,5213304,
2832,5261448,
2835,5321852,
2838,5082192,
2841,5077992,
2844,5134716,
2847,5192212,
2850,5237356,
2853,5309344,
2856,5171664,
2859,5230724,
2862,5299588,
2865,5326596,
2868,5087820,
2871,5155356,
2874,5220448,
2877,5294048,
2880,5329584,
2883,5106512,
2886,5163748,
2889,5221276,
2892,5285308,
2895,5324776,
2898,5131160,
2901,5184408,
2904,5255356,
2907,5320300,
2910,5259968,
2913,5160508,
2916,5219604,
2919,5274416,
2922,5322104,
2925,5117168,
2928,5174612,
2931,5229068,
2934,5275576,
2937,5327908,
2940,5147024,
2943,5201728,
2946,5252876,
2949,5298880,
2952,5200376,
2955,5164680,
2958,5218452,
2961,5283980,
2964,5328452,
2967,5144208,
2970,5182372,
2973,5226028,
2976,5273084,
2979,5327412,
2982,5151712,
2985,5200964,
2988,5252108,
2991,5298240,
2994,5213016,
2997,5180820,
3000,5227160,
3003,5277684,
3006,5326280,
3009,5141568,
3012,5203372,
3015,5245468,
3018,5290200,
3021,4996128,
3024,5049516,
3027,5095756,
3030,5155836,
3033,5224920,
3036,5106624,
3039,5158524,
3042,5216380,
3045,5278068,
3048,5325044,
3051,5081280,
3054,5154996,
3057,5227148,
3060,5314600,
3063,5219740,
3066,5153744,
3069,5212436,
3072,5274024,
3075,5327096,
3078,5143100,
3081,5191336,
3084,5236356,
3087,5299372,
3090,5334620,
3093,5325572,
3096,5163664,
3099,5213536,
3102,5262976,
3105,5310624,
3108,5197468,
3111,5258052,
3114,5328792,
3117,5333644,
3120,5029524,
3123,5086516,
3126,5139808,
3129,5199160,
3132,5076612,
3135,5098780,
3138,5163652,
3141,5206996,
3144,5273888,
3147,5138872,
3150,5208812,
3153,5269392,
3156,5330628,
3159,5332480,
3162,5332008,
3165,5183876,
3168,5239576,
3171,5297536,
3174,5285156,
3177,5184004,
3180,5229908,
3183,5274680,
3186,5337608,
3189,5159868,
3192,5219360,
3195,5272448,
3198,5320164,
3201,5339456,
3204,5152568,
3207,5209652,
3210,5287756,
3213,5342420,
3216,5262120,
3219,5156664,
3222,5207832,
3225,5273528,
3228,5337000,
3231,5307560,
3234,5171708,
3237,5219940,
3240,5278304,
3243,5063908,
3246,5104588,
3249,5156516,
3252,5208220,
3255,5262128,
3258,5320880,
3261,5183520,
3264,5235216,
3267,5290292,
3270,5342640,
3273,5130612,
3276,5205208,
3279,5247208,
3282,5297916,
3285,5291516,
3288,5200228,
3291,5264028,
3294,5325216,
3297,5341360,
3300,5316536,
3303,5176776,
3306,5223024,
3309,5279160,
3312,5334004,
3315,5143108,
3318,5207060,
3321,5256584,
3324,5323388,
3327,5339992,
3330,5141980,
3333,5184756,
3336,5239736,
3339,5294224,
3342,5342248,
3345,5182804,
3348,5251060,
3351,5326180,
3354,5343768,
3357,5149592,
3360,5128552,
3363,5186936,
3366,5252040,
3369,5344204,
3372,5158444,
3375,5212928,
3378,5273520,
3381,5337832,
3384,5229260,
3387,5195416,
3390,5252308,
3393,5301592,
3396,5345808,
3399,4986620,
3402,5047568,
3405,5111524,
3408,5175828,
3411,5335800,
3414,5160752,
3417,5215624,
3420,5280132,
3423,5323224,
3426,5348568,
3429,5149324,
3432,5196564,
3435,5252728,
3438,5308052,
3441,5263672,
3444,5169240,
3447,5217184,
3450,5269124,
3453,5321388,
3456,5143860,
3459,5197892,
3462,5246244,
3465,5297488,
3468,5339784,
3471,5153736,
3474,5202788,
3477,5260484,
3480,5325976,
3483,5257552,
3486,5178188,
3489,5231420,
3492,5272116,
3495,5312780,
3498,5155488,
3501,5212280,
3504,5261256,
3507,5313452,
3510,5341568,
3513,5133340,
3516,5177636,
3519,5226504,
3522,5281592,
3525,5344984,
3528,5166572,
3531,5216252,
3534,5275816,
3537,5340548,
3540,5349724,
3543,5150728,
3546,5204912,
3549,5262012,
3552,5314472,
3555,5348612,
3558,5155744,
3561,5202452,
3564,5264092,
3567,5324056,
3570,5215524,
3573,5136992,
3576,5196812,
3579,5254112,
3582,5313792,
3585,5325344,
3588,5182608,
3591,5222800,
3594,5275052,
3597,5345496,
3600,5160264,
3603,5213716,
3606,5256376,
3609,5298456,
3612,5351840,
3615,5173072,
3618,5215560,
3621,5261464,
3624,5341380,
3627,5148388,
3630,5202460,
3633,5261156,
3636,5313048,
3639,5172076,
3642,5104172,
3645,5159712,
3648,5221676,
3651,5273204,
3654,5341312,
3657,5147484,
3660,5212352,
3663,5285832,
3666,5343712,
3669,5353300,
3672,5126604,
3675,5195840,
3678,5265768,
3681,5320320,
3684,5311040,
3687,5173176,
3690,5231440,
3693,5308216,
3696,5353336,
3699,5349736,
3702,5202492,
3705,5248956,
3708,5302952,
3711,5142864,
3714,5138568,
3717,5194068,
3720,5256460,
3723,5351000,
3726,5160800,
3729,5217436,
3732,5267024,
3735,5321512,
3738,5349396,
3741,5156032,
3744,5202800,
3747,5249172,
3750,5306668,
3753,5246972,
3756,5201324,
3759,5244396,
3762,5296324,
3765,5344220,
3768,5341240,
3771,5199380,
3774,5250700,
3777,5313764,
3780,5153892,
3783,5154452,
3786,5208324,
3789,5271528,
3792,5340348,
3795,5164132,
3798,5154864,
3801,5206960,
3804,5262920,
3807,5351596,
3810,5193836,
3813,5244124,
3816,5282964,
3819,5321020,
3822,5310256,
3825,5195332,
3828,5238632,
3831,5294128,
3834,5336328,
3837,5107412,
3840,5147944,
3843,5198044,
3846,5250452,
3849,5239168,
3852,5190984,
3855,5229628,
3858,5271012,
3861,5312196,
3864,5340480,
3867,5190276,
3870,5230852,
3873,5269984,
3876,5352744,
3879,5182624,
3882,5226328,
3885,5266356,
3888,5310664,
3891,5350592,
3894,5161104,
3897,5213020,
3900,5278604,
3903,5347120,
3906,5243516,
3909,5206156,
3912,5251468,
3915,5303744,
3918,5354668,
3921,5175092,
3924,5226024,
3927,5276172,
3930,5327684,
3933,5357700,
3936,5174540,
3939,5238208,
3942,5312040,
3945,5360548,
3948,5284232,
3951,5171252,
3954,5222060,
3957,5271884,
3960,5353612,
3963,5178304,
3966,5229028,
3969,5290984,
3972,5341856,
3975,5127824,
3978,5181108,
3981,5231404,
3984,5291012,
3987,5355300,
3990,5361624,
3993,5130508,
3996,5201676,
3999,5271264,
4002,5326064,
4005,5362916,
4008,5367608,
4011,5190148,
4014,5260384,
4017,5314904,
4020,5367264,
4023,5206576,
4026,5267136,
4029,5331440,
4032,5366652,
4035,5337484,
4038,5194396,
4041,5234452,
4044,5291020,
4047,5361544,
4050,5170596,
4053,5227216,
4056,5298520,
4059,5363928,
4062,5149016,
4065,5132660,
4068,5189180,
4071,5246488,
4074,5361652,
4077,5144188,
4080,5216064,
4083,5276524,
4086,5355460,
4089,5341460,
4092,5199128,
4095,5242992,
4098,5291684,
4101,5347452,
4104,5125052,
4107,5177448,
4110,5246804,
4113,5317392,
4116,5366332,
4119,5086224,
4122,5148952,
4125,5193064,
4128,5254156,
4131,5361656,
4134,5167404,
4137,5219388,
4140,5281608,
4143,5348224,
4146,5372232,
4149,5157312,
4152,5203340,
4155,5246992,
4158,5317024,
4161,5155716,
4164,5149400,
4167,5195652,
4170,5243644,
4173,5304724,
4176,5370996,
4179,5229388,
4182,5276256,
4185,5335472,
4188,5369312,
4191,5123220,
4194,5188104,
4197,5236424,
4200,5289736,
4203,5362660,
4206,5369616,
4209,5214028,
4212,5260320,
4215,5308552,
4218,5363868,
4221,5336440,
4224,5163212,
4227,5208020,
4230,5256140,
4233,5164120,
4236,5087976,
4239,5143660,
4242,5209436,
4245,5290508,
4248,5072768,
4251,5098968,
4254,5156136,
4257,5225272,
4260,5297240,
4263,5366980,
4266,5232708,
4269,5286956,
4272,5349352,
4275,5376432,
4278,5193868,
4281,5247376,
4284,5306464,
4287,5364584,
4290,5218524,
4293,5172528,
4296,5227352,
4299,5281920,
4302,5327456,
4305,5313972,
4308,5233172,
4311,5285960,
4314,5347640,
4317,5377124,
4320,5079316,
4323,5138624,
4326,5200232,
4329,5265128,
4332,5378632,
4335,5209008,
4338,5253588,
4341,5303348,
4344,5363892,
4347,5275344,
4350,5219652,
4353,5276416,
4356,5322356,
4359,5378136,
4362,5190316,
4365,5249584,
4368,5310148,
4371,5364796,
4374,5376336,
4377,5183892,
4380,5225936,
4383,5270832,
4386,5313712,
4389,5333804,
4392,5219504,
4395,5268156,
4398,5334876,
4401,5374332,
4404,5197600,
4407,5245776,
4410,5291668,
4413,5344036,
4416,5371872,
4419,5220808,
4422,5284692,
4425,5337844,
4428,5377684,
4431,5378632,
4434,5221644,
4437,5266784,
4440,5313516,
4443,5368760,
4446,5189908,
4449,5235964,
4452,5278972,
4455,5336324,
4458,5377464,
4461,5215188,
4464,5258176,
4467,5318860,
4470,5371956,
4473,5168160,
4476,5219100,
4479,5277488,
4482,5339116,
4485,5379924,
4488,5147496,
4491,5199004,
4494,5253160,
4497,5314444,
4500,3912276,
4503,3910500,
4506,3909608,
4509,3913012,
4512,3926756,
4515,1112580,
4518,1148264,
4521,1230916,
4524,1400508,
4527,1561268,
4530,1668164,
4533,1931780,
4536,2248708,
4539,3064664,
4542,4085540,
4545,4153408,
4548,4868324,
4551,4544788,
4554,4958760,
4557,4815904,
4560,5310100,
4563,5318372,
4566,5321644,
4569,4948820,
4572,5326460,
4575,5331420,
4578,4672144,
4581,4667788,
4584,5335248,
4587,5337436,
4590,5333980,
4593,5337844,
4596,5121536,
4599,5340848,
4602,5344432,
4605,5346524,
4608,5305044,
4611,5351212,
4614,5355612,
4617,5352944,
4620,4787804,
4623,5347852,
4626,4981304,
4629,5351468,
4632,5348804,
4635,5348520,
4638,5310064,
4641,5352920,
4644,5354972,
4647,5354816,
4650,4571648,
4653,4385488,
4656,5153956,
4659,5351172,
4662,5273712,
4665,5282668,
4668,5350856,
4671,5349736,
4674,5346932,
4677,5351240,
4680,5355032,
4683,5355744,
4686,5355368,
4689,5355968,
4692,5355572,
4695,4714864,
4698,4714392,
4701,5356972,
4704,5355076,
4707,5354600,
4710,5072540,
4713,5354008,
4716,5353856,
4719,5357212,
4722,5354940,
4725,5354384,
4728,5355508,
4731,5354744,
4734,5355176,
4737,5354228,
4740,5357184,
4743,5356728,
4746,5357344,
4749,5358352,
4752,5358692,
4755,5359224,
4758,4435180,
4761,4933724,
4764,5301976,
4767,5357848,
4770,5279580,
4773,5354780,
4776,5355172,
4779,5358184,
4782,5357512,
4785,5359556,
4788,5357908,
4791,5357500,
4794,5357548,
4797,5357500,
4800,5356356,
4803,4625720,
4806,5156536,
4809,5353632,
4812,5356684,
4815,5056896,
4818,5358336,
4821,5357176,
4824,5357924,
4827,4415384,
4830,5239980,
4833,5355792,
4836,5353656,
4839,5350032,
4842,5354012,
4845,5354324,
4848,5352812,
4851,5345364,
4854,5353376,
4857,5354580,
4860,5354384,
4863,5354044,
4866,5354292,
4869,5353528,
4872,5350256,
4875,5353188,
4878,5355288,
4881,5352348,
4884,5353656,
4887,5352480,
4890,5351552,
4893,5351436,
4896,5353144,
4899,5353268,
4902,5352744,
4905,5354396,
4908,5357424,
4911,5355948,
4914,5353744,
4917,5354552,
4920,4875140,
4923,5356684,
4926,5357244,
4929,5358316,
4932,5357396,
4935,4690508,
4938,5324756,
4941,5356904,
4944,5357240,
4947,5220868,
4950,5355696,
4953,5356140,
4956,5354932,
4959,5358932,
4962,5355740,
4965,5356828,
4968,5358552,
4971,5229812,
4974,5363620,
4977,5360932,
4980,5361276,
4983,5359680,
4986,5361848,
4989,4687472,
4992,5356492,
4995,5072696,
4998,5359724,
5001,5363840,
5004,5358072,
5007,5323596,
5010,5357052,
5013,5357260,
5016,5356668,
5019,5356376,
5022,5361868,
5025,5362636,
5028,5360904,
5031,5365940,
5034,5366504,
5037,5365016,
5040,5364176,
5043,5363608,
5046,5362096,
5049,5365288,
5052,5367136,
5055,5367068,
5058,5366676,
5061,5368336,
5064,5366792,
5067,5269756,
5070,5321456,
5073,4690424,
5076,5298364,
5079,5364516,
5082,5363400,
5085,5362524,
5088,5362704,
5091,4932496,
5094,5364320,
5097,5164556,
5100,5361108,
5103,5319816,
5106,5362388,
5109,5360872,
5112,5105624,
5115,5359332,
5118,5360168,
5121,5367188,
5124,5365400,
5127,5365536,
5130,5369464,
5133,5366664,
5136,5365840,
5139,5365516,
5142,5366872,
5145,5364616,
5148,5364132,
5151,5364596,
5154,5361032,
5157,5365184,
5160,5247208,
5163,5359244,
5166,5257088,
5169,5361620,
5172,5358884,
5175,5358484,
5178,5195292,
5181,5355628,
5184,5363972,
5187,5362576,
5190,5361728,
5193,5359468,
5196,5360252,
5199,5361256,
5202,5360052,
5205,5359192,
5208,5358736,
5211,5360188,
5214,5361008,
5217,4436376,
5220,5187648,
5223,5152260,
5226,5357368,
5229,5358772,
5232,5360376,
5235,5357712,
5238,5361608,
5241,5359888,
5244,5364276,
5247,5359636,
5250,4955596,
5253,5362224,
5256,5205244,
5259,4852516,
5262,5357836,
5265,5359192,
5268,5361692,
5271,5024684,
5274,5362848,
5277,5366096,
5280,5366032,
5283,5367112,
5286,5367572,
5289,5366088,
5292,5364796,
5295,5365124,
5298,5362428,
5301,5361596,
5304,5363828,
5307,5366752,
5310,4802212,
5313,5226984,
5316,5361360,
5319,5360824,
5322,5204376,
5325,5360584,
5328,5360872,
5331,5358308,
5334,5360068,
5337,5366192,
5340,5363736,
5343,5363400,
5346,5363548,
5349,5363580,
5352,5363512,
5355,5362768,
5358,5362716,
5361,4994576,
