procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0       868476     17557856        38688     43532840    0    0   525   296    1    1   0   0  98   1   0 2018-09-25 22:14:15
 1  0       868476     28706204          496     32410140    0    0  3039   292 2025 2849   2   3  93   2   0 2018-09-25 22:14:18
 1  0       868476     52714492          496      8403896    0    0    11     0 1699 2899   0   4  96   0   0 2018-09-25 22:14:21
 0  2       868476     60779140         2832       357696    0    0  4072    60 2035 2853   0   2  94   3   0 2018-09-25 22:14:24
 0  1       868476     60741640         5456       370640    0    0  5208   472 2462 3470   2   1  93   4   0 2018-09-25 22:14:27
 9  0       868476     60540568         6612       394924    0    0  8272     1 3383 14999   6   0  91   2   0 2018-09-25 22:14:30
 1  1       868476     60403732        11232       405704    0    0  5017    32 7151 8872   9   0  87   3   0 2018-09-25 22:14:33
 1  1       868476     60208576        12216       414820    0    0  3467    23 15620 9021  13   1  85   2   0 2018-09-25 22:14:36
 1  0       868476     60144320        12424       427580    0    0  4111   252 27274 15747  15   1  83   2   0 2018-09-25 22:14:39
 1  2       868476     60634896        15196       445924    0    0  3937  2147 4594 11617   8   1  90   1   0 2018-09-25 22:14:42
 2 18       868476     58976928        15352      1328088    0    0 292023    24 26070 30680   5   2  59  34   0 2018-09-25 22:14:45
 2 18       868476     58000572        15360      2292088    0    0 308145    16 39775 54703   6   3  32  59   0 2018-09-25 22:14:48
 1 19       868476     57045796        15364      3248952    0    0 308387     0 44544 54484   6   3  37  54   0 2018-09-25 22:14:51
 4 16       868476     56089868        15376      4195260    0    0 307312  3175 89986 55012   7   4  33  57   0 2018-09-25 22:14:54
 5 16       868476     55149476        15376      5134340    0    0 305301     0 104427 54930   7   4  33  56   0 2018-09-25 22:14:57
 2 18       868476     54150844        15384      6047788    0    0 299008   119 55167 54630   8   3  34  55   0 2018-09-25 22:15:00
 1 19       868476     52982396        15416      6979816    0    0 305503    23 43703 55246   7   4  41  48   0 2018-09-25 22:15:03
 3 18       868476     51874076        15420      7910148    0    0 306261    12 30080 55144   6   4  42  49   0 2018-09-25 22:15:06
 1 19       868476     50938864        15428      8842904    0    0 307479     8 38348 55541   7   4  49  40   0 2018-09-25 22:15:09
 3 17       868476     50010968        15556      9772000    0    0 306889     0 88133 55787   8   5  45  43   0 2018-09-25 22:15:12
 4 17       868476     49342400        15568     10440168    0    0 221195    17 54740 41060   5   3  46  45   0 2018-09-25 22:15:15
 3 17       868476     48420924        15568     11362512    0    0 305239     0 52339 55928   7   4  47  41   0 2018-09-25 22:15:18
 4 18       868476     47508840        15580     12278800    0    0 303413     9 31737 56177   7   4  51  38   0 2018-09-25 22:15:21
 5 16       868476     46597240        15584     13188600    0    0 302525   119 32602 56510   8   4  49  40   0 2018-09-25 22:15:24
 5 16       868476     45681996        15592     14104560    0    0 304088    35 29003 56368   7   4  51  38   0 2018-09-25 22:15:27
 2 18       868476     44770348        15600     15017552    0    0 303468   509 27151 56673   8   4  51  38   0 2018-09-25 22:15:30
 2 17       868476     43869228        15604     15919696    0    0 300161     0 28573 56726   8   3  46  42   0 2018-09-25 22:15:33
 0 20       868476     43093168        15612     16695340    0    0 258004    37 31209 49129   7   3  38  53   0 2018-09-25 22:15:36
 8 12       868476     42203488        15892     17584168    0    0 295796     0 28344 55886   8   4  48  40   0 2018-09-25 22:15:39
 3 17       868476     41297744        15900     18490344    0    0 301677     8 29122 57255   8   4  51  38   0 2018-09-25 22:15:42
 3 17       868476     40392292        15900     19397048    0    0 301795     0 27211 57284   8   3  50  38   0 2018-09-25 22:15:45
 3 17       868476     39500256        15908     20288692    0    0 297127     8 28300 57257   9   3  48  41   0 2018-09-25 22:15:48
 7 13       868476     38599408        15916     21188700    0    0 299827     7 29961 57595   8   4  43  45   0 2018-09-25 22:15:51
 5 15       868476     37564084        15916     22081504    0    0 297233    17 35823 57591   9   4  42  45   0 2018-09-25 22:15:54
 3 18       868476     36496528        15924     22971872    0    0 296967    15 33339 58253   9   4  42  46   0 2018-09-25 22:15:57
 4 16       868476     35602604        15924     23865548    0    0 298175    85 30174 57997   9   4  42  46   0 2018-09-25 22:16:00
 1 19       868476     34714272        15932     24752404    0    0 294771   468 29014 58068   9   4  45  42   0 2018-09-25 22:16:03
 4 16       868476     33828932        15932     25636128    0    0 294799     5 36217 58107   9   4  42  44   0 2018-09-25 22:16:06
 2 20       868476     32938124        15940     26522288    0    0 295411    12 33035 58330   9   5  44  42   0 2018-09-25 22:16:09
 4 17       868476     31846084        15944     27400920    0    0 292721     7 34341 58203  10   5  41  45   0 2018-09-25 22:16:12
 2 17       868476     30963804        15948     28281876    0    0 293353     3 45975 58410  10   5  40  45   0 2018-09-25 22:16:15
 3 18       868476     30079032        15956     29164988    0    0 294836    12 31320 58907   9   4  41  45   0 2018-09-25 22:16:18
 5 15       868476     29207356        15956     30035492    0    0 290009     0 29010 58439  10   4  47  39   0 2018-09-25 22:16:21
 2 18       868476     28336204        15964     30906464    0    0 290237    29 32154 58708  11   5  42  43   0 2018-09-25 22:16:24
 4 16       868476     27471984        15964     31771140    0    0 287733     0 31874 58568  11   5  45  39   0 2018-09-25 22:16:27
 6 16       868476     26451048        15972     32641704    0    0 290352    88 32305 59317  10   4  41  45   0 2018-09-25 22:16:30
 3 17       868476     25364792        15972     33499616    0    0 285671    60 36814 59350  11   5  47  37   0 2018-09-25 22:16:33
 4 16       868476     24517416        15980     34350048    0    0 283853    54 35209 58300  11   5  40  44   0 2018-09-25 22:16:36
 2 18       868476     23652436        15980     35213740    0    0 287921   556 30732 59508  10   4  41  44   0 2018-09-25 22:16:39
 4 16       868476     22794000        15988     36071348    0    0 285868    16 32012 59668  11   4  39  46   0 2018-09-25 22:16:42
 4 16       868476     21863048        15996     36921524    0    0 283233     9 31918 59395  11   5  39  44   0 2018-09-25 22:16:45
 2 18       868476     20769576        15996     37766932    0    0 282777     0 35161 59552  11   6  40  44   0 2018-09-25 22:16:48
 4 16       868476     19912932        16004     38620148    0    0 283676     8 34896 59960  11   6  37  46   0 2018-09-25 22:16:51
 4 16       868476     19058292        16004     39474920    0    0 284837     0 33671 60407  11   5  37  47   0 2018-09-25 22:16:54
 2 18       868476     18207524        16012     40323712    0    0 282951     8 35649 60313  11   6  36  47   0 2018-09-25 22:16:57
 5 15       868476     17359316        16012     41170996    0    0 282589     0 36309 60798  11   6  36  47   0 2018-09-25 22:17:00
 6 16       868476     16514472        16024     42016588    0    0 281612    33 34280 60737  12   5  37  46   0 2018-09-25 22:17:03
 4 16       868476     15748368        16032     42780232    0    0 254343    31 32443 55807  11   5  39  46   0 2018-09-25 22:17:06
 1  0       868476     17691680        16032     43421012    0    0 215975   587 29448 47833   9   4  48  39   0 2018-09-25 22:17:09
 1  0       868476     17691672        18696     43428088    0    0  3089   108 3097 4194   3   2  94   1   0 2018-09-25 22:17:12
 2  0       868476     17661208        19364     43435564    0    0  2631     3 2721 3961   4   2  94   1   0 2018-09-25 22:17:15
 1  0       868476     34469728          796     26646596    0    0  4360   298 2297 3139   1   4  91   4   0 2018-09-25 22:17:18
 1  0       868476     57434248          796      3684600    0    0     3     0 1686 3051   0   4  96   0   0 2018-09-25 22:17:21
 0  1       868476     60765928         3716       363332    0    0  5781    23 2357 3009   1   1  94   4   0 2018-09-25 22:17:24
 2  0       868476     60616836         6068       392936    0    0 10664    60 2978 8359   4   1  93   3   0 2018-09-25 22:17:27
 0  2       868476     60438548        10304       400208    0    0  3760     0 4089 14609   8   1  89   2   0 2018-09-25 22:17:30
 1  0       868476     60290876        11288       409788    0    0  3541    44 19298 6801   5   0  90   4   0 2018-09-25 22:17:33
 0  2       868476     60194328        12268       422044    0    0  4523   154 9136 8847  11   1  87   2   0 2018-09-25 22:17:36
 2  0       868476     60136232        12708       428892    0    0  2227   139 31844 15842  14   1  84   1   0 2018-09-25 22:17:39
 0 16       868476     60326468        15528       594952    0    0 51816  2397 8353 12441   8   1  85   6   0 2018-09-25 22:17:42
 0 20       868476     59060992        15536      1263628    0    0 223000    93 19544 24879   3   2  65  30   0 2018-09-25 22:17:45
 2 19       868476     58079780        15536      2226012    0    0 308352     0 39696 54306   6   3  31  60   0 2018-09-25 22:17:48
 2 18       868476     57121404        15544      3185820    0    0 308901     9 31625 54522   6   3  40  52   0 2018-09-25 22:17:51
 2 17       868476     56144548        15548      4127496    0    0 305576   208 83143 54819   7   4  35  54   0 2018-09-25 22:17:54
 3 17       868476     55217020        15564      5066300    0    0 305424  3041 100080 54706   7   4  32  57   0 2018-09-25 22:17:57
 6 17       868476     54203088        15572      5984740    0    0 299671    33 54070 54749   7   3  33  57   0 2018-09-25 22:18:00
 4 16       868476     53155696        15580      6921816    0    0 307715     0 49867 55407   6   3  29  61   0 2018-09-25 22:18:03
 2 18       868476     52084840        15588      7849312    0    0 304791    49 73195 55014   7   4  35  55   0 2018-09-25 22:18:06
 2 18       868476     51158280        15588      8776616    0    0 305697     0 58228 55326   7   4  50  40   0 2018-09-25 22:18:09
 3 17       868476     50237588        15596      9696236    0    0 303955    19 68577 55517   7   4  50  39   0 2018-09-25 22:18:12
 4 17       868476     49326184        15596     10606872    0    0 301136     0 128819 55756   8   5  49  38   0 2018-09-25 22:18:15
 1 19       868476     48412564        15604     11525284    0    0 303937   597 60579 56132   7   4  50  39   0 2018-09-25 22:18:18
 3 17       868476     47504516        15612     12433948    0    0 301968    25 56891 55784   7   4  50  39   0 2018-09-25 22:18:21
 2 18       868476     46593928        15612     13345976    0    0 302364     0 54281 56246   7   3  50  40   0 2018-09-25 22:18:24
 7 14       868476     45689808        15624     14250580    0    0 300551    11 55365 55972   7   3  50  40   0 2018-09-25 22:18:27
 2 18       868476     44783628        15624     15157668    0    0 301368     0 56612 56332   8   3  50  39   0 2018-09-25 22:18:30
 3 18       868476     43817664        15632     16059948    0    0 300196     8 54323 56526   8   3  49  40   0 2018-09-25 22:18:33
 0 20       868476     42827228        15632     16918068    0    0 285176    21 52039 53804   7   3  50  40   0 2018-09-25 22:18:36
 4 16       868476     42002696        15644     17741012    0    0 274729    36 48986 51987   7   3  47  43   0 2018-09-25 22:18:39
 4 16       868476     41106548        15644     18638612    0    0 298283     0 54206 56815   8   4  47  42   0 2018-09-25 22:18:42
 2 18       868476     40213900        15652     19531788    0    0 297121     8 54247 56790   8   4  50  38   0 2018-09-25 22:18:45
 1 19       868476     39316104        15660     20422072    0    0 297180    63 54002 57106   8   4  50  38   0 2018-09-25 22:18:48
 5 16       868476     38422396        15660     21316408    0    0 297603     0 54084 57699   8   3  50  38   0 2018-09-25 22:18:51
 2 18       868476     37475164        15668     22213960    0    0 298984   597 54577 57675   8   4  49  39   0 2018-09-25 22:18:54
 3 17       868476     36587556        15668     23102212    0    0 295687     0 53745 57721   9   3  49  39   0 2018-09-25 22:18:57
 2 18       868476     35699152        15676     23988656    0    0 296057     9 54237 57756   9   4  49  38   0 2018-09-25 22:19:00
10 11       868476     34812076        15676     24874664    0    0 294791     0 54671 57967   9   4  50  37   0 2018-09-25 22:19:03
 1 19       868476     33829480        15684     25754180    0    0 293363    41 54035 57844   9   4  49  38   0 2018-09-25 22:19:06
 4 16       868476     32760480        15692     26640732    0    0 295533   120 55636 58293   9   4  49  37   0 2018-09-25 22:19:09
 2 17       868476     31878400        15692     27521088    0    0 293312   389 54962 58147   9   4  50  37   0 2018-09-25 22:19:12
 1 18       868476     30935140        15700     28401396    0    0 293193    11 55054 58569   9   4  50  37   0 2018-09-25 22:19:15
 5 15       868476     30051352        15700     29286328    0    0 294851     0 55906 58860   9   4  49  38   0 2018-09-25 22:19:18
 3 17       868476     29179780        15708     30156112    0    0 290345     8 53270 58870  10   4  48  39   0 2018-09-25 22:19:21
 4 16       868476     28225604        15708     31036780    0    0 293232     0 53295 59343   9   4  46  41   0 2018-09-25 22:19:24
 2 18       868476     27357544        15716     31910156    0    0 291688     9 53194 59591  10   4  44  42   0 2018-09-25 22:19:27
 3 17       868476     26483536        16648     32783848    0    0 290827    47 55465 59264  10   4  50  36   0 2018-09-25 22:19:30
 3 17       868476     25617764        16648     33647876    0    0 288152     0 53843 59287  10   4  49  37   0 2018-09-25 22:19:33
 1 20       868476     24769872        16656     34495884    0    0 282637    38 53493 58482  10   4  48  38   0 2018-09-25 22:19:36
 2 18       868476     23939656        16656     35326524    0    0 276797   608 53102 57607  10   4  48  38   0 2018-09-25 22:19:39
 4 17       868476     22996332        16664     36182932    0    0 285633    47 55504 59520  11   4  50  35   0 2018-09-25 22:19:42
 4 16       868476     22082188        16664     37046776    0    0 288004     0 55533 60064  11   5  49  36   0 2018-09-25 22:19:45
 4 16       868476     21222720        16672     37905732    0    0 286348     9 55726 60036  11   4  50  35   0 2018-09-25 22:19:48
 2 18       868476     20368432        16680     38761064    0    0 284943     7 54617 60137  11   4  48  37   0 2018-09-25 22:19:51
 6 14       868476     19515844        16680     39613604    0    0 283793     0 54809 60269  11   4  47  37   0 2018-09-25 22:19:54
 6 14       868476     18662232        16688     40464992    0    0 284385     9 55359 60649  11   4  49  36   0 2018-09-25 22:19:57
 4 16       868476     17812768        16688     41314324    0    0 282948     0 55634 60730  11   4  48  36   0 2018-09-25 22:20:00
 6 15       868476     16972668        16696     42153928    0    0 279829     9 55152 61054  11   4  49  35   0 2018-09-25 22:20:03
 0 20       868476     16136064        16696     42991492    0    0 279187     0 55730 60645  12   5  49  35   0 2018-09-25 22:20:06
 1  1       868476     17705920        16992     43392612    0    0 136471   616 32414 31441   6   2  64  28   0 2018-09-25 22:20:09
 2  0       868476     17699336        19212     43399788    0    0  2932    89 2982 4283   4   2  94   1   0 2018-09-25 22:20:12
 0  2       868476     17682504        19712     43407476    0    0  2719   136 2703 3930   4   2  93   1   0 2018-09-25 22:20:15
 1  0       868476     41778316          768     19331452    0    0  4243   167 2034 2994   1   4  94   1   0 2018-09-25 22:20:18
 0  1       868476     60775760         2200       347956    0    0   768    24 1757 2887   0   4  95   1   0 2018-09-25 22:20:21
 0  1       868476     60732668         5456       372876    0    0  9369     0 2603 3368   2   1  93   4   0 2018-09-25 22:20:24
 1  1       868476     60531252         7224       393828    0    0  7492    60 3952 15640   7   1  90   2   0 2018-09-25 22:20:27
 2  1       868476     60308096        11332       405784    0    0  5325     7 17805 9778   8   1  89   3   0 2018-09-25 22:20:30
 0  1       868476     60208128        12444       415320    0    0  3439    35 8055 8039   9   0  87   3   0 2018-09-25 22:20:33
 1  1       868476     60137052        12772       427152    0    0  3745   799 21885 15157  15   1  82   2   0 2018-09-25 22:20:36
 1  0       868476     60654492        15828       442448    0    0  4043  2039 7623 11130   8   1  90   2   0 2018-09-25 22:20:39
 1 19       868476     59070040        15976      1233560    0    0 261583    82 21722 27630   5   2  64  29   0 2018-09-25 22:20:42
 1 19       868476     58090024        16128      2194232    0    0 308315     0 49416 54267   5   3  46  46   0 2018-09-25 22:20:45
 1 19       868476     57118732        16136      3143424    0    0 305356     9 31322 54175   6   3  40  51   0 2018-09-25 22:20:48
 3 17       868476     55858036        16140      4085308    0    0 304952  3101 61664 54314   7   4  40  49   0 2018-09-25 22:20:51
 1 19       868476     54916232        16148      5023780    0    0 305167    28 175339 54513   8   5  32  56   0 2018-09-25 22:20:54
 3 17       868476     53660852        16156      5954896    0    0 304849     9 55330 54478   7   3  36  53   0 2018-09-25 22:20:57
 1 20       868476     52702820        16160      6884856    0    0 304877     0 41823 54741   7   4  45  44   0 2018-09-25 22:21:00
