procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 1  0         8548     15237888        56808     50039112    0    0  1764  6680    8    1   2   2  88   8   0 2018-12-29 01:16:48
 2  0         8548     16017124        56808     49249884    0    0    96   143 1904 2662   5   3  92   0   0 2018-12-29 01:16:51
 1  0         8548     28151908        56820     37116552    0    0     0   104 2126 3283   2   4  94   0   0 2018-12-29 01:16:54
 2  0         8548     39218156        56820     26052400    0    0     0   143 1943 3014   1   5  94   0   0 2018-12-29 01:16:57
 1  0         8548     50500048        56832     14783732    0    0     0    59 2089 3109   2   5  93   0   0 2018-12-29 01:17:00
 1  0         8548     62565656        56848      2707788    0    0     1   172 1998 2895   1   5  94   0   0 2018-12-29 01:17:03
 2  0         8548     64521584        56856       753512    0    0  5023     4 3396 4618   3   3  93   0   0 2018-12-29 01:17:06
 0  0         8548     64516676        57920       753792    0    0  8680   168 4593 5735   4   3  92   1   0 2018-12-29 01:17:09
 0  2         8548     64519116        62316       753292    0    0  4663  1341 4237 5526   4   3  88   5   0 2018-12-29 01:17:12
 2  1         8548     64518288        63656       752224    0    0 66343   317 15442 15480   2   7  84   7   0 2018-12-29 01:17:15
 0  2         8548     64515340        62872       752312    0    0 61348   256 14359 14838   1   7  85   8   0 2018-12-29 01:17:18
 1  2         8548     64512480        62520       750420    0    0 72395   207 16481 16917   1   8  84   7   0 2018-12-29 01:17:21
 0  2         8548     64519708        63404       753308    0    0 66973   268 15227 15645   1   7  85   6   0 2018-12-29 01:17:24
 1  2         8548     64514204        62944       753004    0    0 69047   228 15665 15985   1   7  84   7   0 2018-12-29 01:17:27
 0  1         8548     64513396        64984       752456    0    0 73287   223 16755 17165   1   8  85   6   0 2018-12-29 01:17:30
 1  1         8548     64516332        65248       752488    0    0 72005   247 16284 16707   1   8  84   7   0 2018-12-29 01:17:33
 0  1         8548     64513948        63412       752356    0    0 71657   208 16484 16826   1   8  84   7   0 2018-12-29 01:17:36
 1  1         8548     64513704        64724       751668    0    0 65093   287 14930 15453   1   7  86   6   0 2018-12-29 01:17:39
 3  1         8548     64516276        63936       751908    0    0 70560   253 15944 16390   1   7  86   6   0 2018-12-29 01:17:42
 0  1         8548     64513876        65264       752068    0    0 62601   433 15253 15230   2   8  84   6   0 2018-12-29 01:17:45
 2  1         8548     64515376        64468       753036    0    0 70276   229 15875 16473   1   8  85   6   0 2018-12-29 01:17:48
 0  1         8548     64513300        64772       753848    0    0 72393   255 16706 16939   1   8  85   6   0 2018-12-29 01:17:51
 1  1         8548     64515900        65040       753328    0    0 70172   251 15763 16227   1   7  86   6   0 2018-12-29 01:17:54
 0  1         8548     64514304        66380       753740    0    0 70640   268 16242 16816   1   8  85   6   0 2018-12-29 01:17:57
 1  2         8544     64514368        65664       752000    0    0 69523   221 16016 16298   1   8  85   6   0 2018-12-29 01:18:00
 2  1         8544     64514548        66908       751676    0    0 65585   251 15245 15664   1   7  85   6   0 2018-12-29 01:18:03
 0  1         8540     64516988        66140       752812    0    0 66311   260 15254 15744   1   7  86   6   0 2018-12-29 01:18:06
 0  2         8540     64514744        66708       751032    0    0 67177   219 15513 16051   1   7  85   6   0 2018-12-29 01:18:09
 1  1         8540     64512048        68920       751868    0    0 67584   287 15396 15879   1   7  86   6   0 2018-12-29 01:18:12
 1  1         8532     64507024        69280       753720    0    0 51572   552 12553 13323   2   6  85   6   0 2018-12-29 01:18:15
 1  1         8532     64511048        68520       751316    0    0 56297   289 12987 13798   1   6  87   6   0 2018-12-29 01:18:18
 0  1         8532     64511588        68800       751944    0    0 71121   253 16136 16533   1   8  85   7   0 2018-12-29 01:18:21
 0  2         8532     64509460        69076       753020    0    0 65929   245 15120 15740   1   7  85   6   0 2018-12-29 01:18:24
 1  1         8532     64510044        70400       752728    0    0 68781   269 15893 16311   1   7  85   7   0 2018-12-29 01:18:27
 1  1         8532     64508676        68340       750948    0    0 71025   204 15984 16157   1   8  85   7   0 2018-12-29 01:18:30
 1  1         8532     64508468        69896       751504    0    0 59816   281 13843 14435   1   7  87   6   0 2018-12-29 01:18:33
 0  1         8532     64510696        71236       750016    0    0 65400   245 15206 15638   1   7  86   6   0 2018-12-29 01:18:36
 0  1         8532     64511948        69412       753080    0    0 67027   237 15582 15981   1   7  86   6   0 2018-12-29 01:18:39
 1  1         8532     64509780        68636       753040    0    0 65296   265 15180 15640   1   7  85   6   0 2018-12-29 01:18:42
 0  2         8532     64510136        71064       753732    0    0 55396   465 13594 14007   2   7  85   6   0 2018-12-29 01:18:45
 0  1         8532     64508856        72408       753140    0    0 68697   244 15739 16191   1   8  85   6   0 2018-12-29 01:18:48
 1  2         8532     64508384        70568       752536    0    0 68211   225 15735 16007   1   8  85   6   0 2018-12-29 01:18:51
 5  1         8532     64513180        67696       753372    0    0 70673   229 16114 16526   1   7  85   7   0 2018-12-29 01:18:54
 1  2         8532     64508468        70056       752828    0    0 70251   249 15730 16078   1   7  85   7   0 2018-12-29 01:18:57
 2  2         8532     64511484        68272       753572    0    0 62359   268 14348 14993   1   7  86   6   0 2018-12-29 01:19:00
 4  2         8532     64511424        69568       751916    0    0 73387   207 16544 17088   1   8  84   7   0 2018-12-29 01:19:03
 0  2         8532     64507876        71956       752504    0    0 70491   273 16276 16368   1   8  85   6   0 2018-12-29 01:19:06
