procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 2  0            0     64078168        82700      1283308    0    0    18    48  111  112   7   1  92   0   0 2018-12-29 13:39:17
 2  0            0     64077284        82744      1284832    0    0     9   113 3487 5579   5   3  92   0   0 2018-12-29 13:39:20
 2  0            0     64055620        82744      1285812    0    0    23   108 2240 3525   5   2  93   0   0 2018-12-29 13:39:23
 2  0            0     64054180        82756      1286492    0    0  5676   108 3949 5150   5   3  92   0   0 2018-12-29 13:39:26
 2  0            0     64082876        82756      1286572    0    0  9808   155 4856 5933   5   3  92   0   0 2018-12-29 13:39:29
 2  3            0     64056676        85056      1287192    0    0  3429  1179 3964 5206   4   3  88   5   0 2018-12-29 13:39:32
 2  2            0     64050268        91564      1285924    0    0 27264   847 8806 9019   3   6  85   6   0 2018-12-29 13:39:35
 0  1            0     64047480        91940      1287160    0    0 43784   335 11625 11690   1   8  85   5   0 2018-12-29 13:39:38
 0  2            0     64048576        90136      1288320    0    0 45564   283 11886 11833   1  10  85   5   0 2018-12-29 13:39:41
 0  1            0     64047088        92572      1286020    0    0 45055   312 11629 11837   1   8  86   5   0 2018-12-29 13:39:44
 1  1            0     64048768        87636      1288120    0    0 41708   325 10895 11142   1   8  86   6   0 2018-12-29 13:39:47
 0  2            0     64046404        93224      1287992    0    0 45547   285 11864 11818   1   9  85   5   0 2018-12-29 13:39:50
 0  1            0     64047176        92508      1286252    0    0 42719   312 11346 11342   1   8  86   5   0 2018-12-29 13:39:53
 1  2            0     64046596        93892      1286420    0    0 42816   320 11352 11416   1   8  86   6   0 2018-12-29 13:39:56
 1  1            0     64046316        94232      1287572    0    0 43439   312 11414 11555   1   8  86   5   0 2018-12-29 13:39:59
 1  2            0     64043576        93504      1287168    0    0 44852   283 11637 11787   1   9  85   4   0 2018-12-29 13:40:02
 1  3            0     64047368        93864      1286332    0    0 37457   521 10397 10632   2   8  85   5   0 2018-12-29 13:40:05
 0  1            0     64041740        95236      1285936    0    0 43767   328 11422 11562   1   8  86   5   0 2018-12-29 13:40:08
 2  4            0     64045652        91336      1288144    0    0 42013   353 10961 11182   1   9  86   5   0 2018-12-29 13:40:11
 1  1            0     64048496        93760      1286852    0    0 45204   292 11992 11742   1  10  85   5   0 2018-12-29 13:40:14
 3  2            0     64044280        93148      1286592    0    0 45968   284 12059 12062   1   9  85   5   0 2018-12-29 13:40:17
 0  1            0     64047080        93360      1287312    0    0 47155   291 12078 12214   1   8  86   5   0 2018-12-29 13:40:20
 5  0            0     64047368        92636      1286696    0    0 47344   291 12227 12327   1   9  85   5   0 2018-12-29 13:40:23
 0  2            0     64040332        97188      1286276    0    0 42347   340 10967 11222   1   9  86   5   0 2018-12-29 13:40:26
 0  1            0     64044220        95416      1288160    0    0 43764   281 11414 11550   1   8  87   4   0 2018-12-29 13:40:29
 1  2            0     64043388        96796      1287320    0    0 42341   308 10879 11266   1   9  86   5   0 2018-12-29 13:40:32
 1  4            0     64041680        97948      1286888    0    0 35592   549 9733 10232   1   7  87   5   0 2018-12-29 13:40:35
 1  1            0     64039888        97472      1286656    0    0 46337   281 12321 12174   1   9  85   4   0 2018-12-29 13:40:38
 4  0            0     64042072        96736      1287232    0    0 45828   307 11723 12083   1   8  86   4   0 2018-12-29 13:40:41
 1  2            0     64039264        99180      1286148    0    0 45895   305 11943 12105   1   9  86   5   0 2018-12-29 13:40:44
 1  1            0     64043864        99508      1287032    0    0 42000   343 10939 11287   1   8  87   4   0 2018-12-29 13:40:47
 4  1            0     64045844        93560      1289184    0    0 43640   317 11359 11657   1   8  86   5   0 2018-12-29 13:40:50
