Generating events file /tmp/ycsb-rocksdb/data/output_myworkloada/events.dat
Extracting sectors from events file to /tmp/ycsb-rocksdb/data/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    2430713              48.564%           43.105%
16            R    559980               11.188%            9.930%
1024          W    553349               87.304%            9.813%
8             R    412487                8.241%            7.315%
40            R    176806                3.532%            3.135%
56            R    133168                2.661%            2.362%
32            R    109647                2.191%            1.944%
72            R    107390                2.146%            1.904%
88            R    98643                 1.971%            1.749%
256           R    84535                 1.689%            1.499%
104           R    78289                 1.564%            1.388%
120           R    64995                 1.299%            1.153%
136           R    55248                 1.104%            0.980%
48            R    50791                 1.015%            0.901%
152           R    47132                 0.942%            0.836%
64            R    46970                 0.938%            0.833%
168           R    38951                 0.778%            0.691%
80            R    38368                 0.767%            0.680%
96            R    34574                 0.691%            0.613%
184           R    33312                 0.666%            0.591%
8             W    33068                 5.217%            0.586%
112           R    30755                 0.614%            0.545%
128           R    29414                 0.588%            0.522%
200           R    28846                 0.576%            0.512%
144           R    24872                 0.497%            0.441%
216           R    23952                 0.479%            0.425%
160           R    22613                 0.452%            0.401%
192           R    22521                 0.450%            0.399%
232           R    21028                 0.420%            0.373%
176           R    19704                 0.394%            0.349%
248           R    17385                 0.347%            0.308%
208           R    15348                 0.307%            0.272%
968           W    15275                 2.410%            0.271%
240           R    14946                 0.299%            0.265%
512           R    13858                 0.277%            0.246%
224           R    13539                 0.270%            0.240%
976           W    11400                 1.799%            0.202%
264           R    9909                  0.198%            0.176%
0             W    9614                  1.517%            0.170%
280           R    8392                  0.168%            0.149%
296           R    7055                  0.141%            0.125%
312           R    6276                  0.125%            0.111%
272           R    5744                  0.115%            0.102%
328           R    5365                  0.107%            0.095%
288           R    4909                  0.098%            0.087%
344           R    4450                  0.089%            0.079%
304           R    4420                  0.088%            0.078%
320           R    3904                  0.078%            0.069%
360           R    3812                  0.076%            0.068%
336           R    3536                  0.071%            0.063%
376           R    3399                  0.068%            0.060%
352           R    3152                  0.063%            0.056%
392           R    2824                  0.056%            0.050%
384           R    2774                  0.055%            0.049%
368           R    2721                  0.054%            0.048%
408           R    2501                  0.050%            0.044%
400           R    2270                  0.045%            0.040%
424           R    2099                  0.042%            0.037%
416           R    2008                  0.040%            0.036%
440           R    1862                  0.037%            0.033%
432           R    1725                  0.034%            0.031%
448           R    1662                  0.033%            0.029%
456           R    1632                  0.033%            0.029%
464           R    1391                  0.028%            0.025%
480           R    1328                  0.027%            0.024%
472           R    1318                  0.026%            0.023%
32            W    950                   0.150%            0.017%
16            W    743                   0.117%            0.013%
488           R    719                   0.014%            0.013%
496           R    664                   0.013%            0.012%
160           W    648                   0.102%            0.011%
504           R    562                   0.011%            0.010%
64            W    495                   0.078%            0.009%
1             W    475                   0.075%            0.008%
1000          W    468                   0.074%            0.008%
984           W    458                   0.072%            0.008%
1008          W    424                   0.067%            0.008%
992           W    394                   0.062%            0.007%
1016          W    344                   0.054%            0.006%
24            W    263                   0.041%            0.005%
888           W    213                   0.034%            0.004%
21            W    152                   0.024%            0.003%
192           W    152                   0.024%            0.003%
3             W    150                   0.024%            0.003%
200           W    149                   0.024%            0.003%
22            W    148                   0.023%            0.003%
23            W    145                   0.023%            0.003%
20            W    136                   0.021%            0.002%
27            W    135                   0.021%            0.002%
184           W    134                   0.021%            0.002%
176           W    133                   0.021%            0.002%
19            W    125                   0.020%            0.002%
25            W    121                   0.019%            0.002%
26            W    117                   0.018%            0.002%
10            W    110                   0.017%            0.002%
11            W    108                   0.017%            0.002%
2             W    106                   0.017%            0.002%
208           W    105                   0.017%            0.002%
4             W    104                   0.016%            0.002%
9             W    100                   0.016%            0.002%
18            W    93                    0.015%            0.002%
6             W    87                    0.014%            0.002%
5             W    85                    0.013%            0.002%
7             W    83                    0.013%            0.001%
896           W    82                    0.013%            0.001%
12            W    73                    0.012%            0.001%
17            W    72                    0.011%            0.001%
28            W    63                    0.010%            0.001%
29            W    62                    0.010%            0.001%
40            W    60                    0.009%            0.001%
14            W    59                    0.009%            0.001%
13            W    57                    0.009%            0.001%
96            W    55                    0.009%            0.001%
320           W    55                    0.009%            0.001%
152           W    55                    0.009%            0.001%
728           W    51                    0.008%            0.001%
952           W    49                    0.008%            0.001%
944           W    49                    0.008%            0.001%
360           W    48                    0.008%            0.001%
608           W    46                    0.007%            0.001%
240           W    46                    0.007%            0.001%
880           W    44                    0.007%            0.001%
656           W    42                    0.007%            0.001%
168           W    41                    0.006%            0.001%
960           W    40                    0.006%            0.001%
48            W    40                    0.006%            0.001%
31            W    39                    0.006%            0.001%
15            W    39                    0.006%            0.001%
768           W    37                    0.006%            0.001%
128           W    36                    0.006%            0.001%
72            W    35                    0.006%            0.001%
216           W    34                    0.005%            0.001%
30            W    33                    0.005%            0.001%
1             R    25                    0.000%            0.000%
920           W    20                    0.003%            0.000%
112           W    20                    0.003%            0.000%
904           W    19                    0.003%            0.000%
664           W    18                    0.003%            0.000%
480           W    18                    0.003%            0.000%
33            W    18                    0.003%            0.000%
256           W    18                    0.003%            0.000%
872           W    17                    0.003%            0.000%
80            W    17                    0.003%            0.000%
56            W    17                    0.003%            0.000%
552           W    16                    0.003%            0.000%
528           W    16                    0.003%            0.000%
288           W    16                    0.003%            0.000%
840           W    15                    0.002%            0.000%
680           W    15                    0.002%            0.000%
496           W    15                    0.002%            0.000%
848           W    14                    0.002%            0.000%
808           W    14                    0.002%            0.000%
712           W    14                    0.002%            0.000%
624           W    14                    0.002%            0.000%
576           W    14                    0.002%            0.000%
464           W    14                    0.002%            0.000%
392           W    14                    0.002%            0.000%
928           W    13                    0.002%            0.000%
784           W    13                    0.002%            0.000%
760           W    13                    0.002%            0.000%
448           W    13                    0.002%            0.000%
912           W    12                    0.002%            0.000%
832           W    12                    0.002%            0.000%
824           W    12                    0.002%            0.000%
640           W    12                    0.002%            0.000%
384           W    12                    0.002%            0.000%
104           W    12                    0.002%            0.000%
936           W    11                    0.002%            0.000%
792           W    11                    0.002%            0.000%
776           W    11                    0.002%            0.000%
696           W    11                    0.002%            0.000%
536           W    11                    0.002%            0.000%
440           W    11                    0.002%            0.000%
344           W    11                    0.002%            0.000%
328           W    11                    0.002%            0.000%
648           W    10                    0.002%            0.000%
592           W    10                    0.002%            0.000%
560           W    10                    0.002%            0.000%
520           W    10                    0.002%            0.000%
472           W    10                    0.002%            0.000%
432           W    10                    0.002%            0.000%
400           W    10                    0.002%            0.000%
144           W    10                    0.002%            0.000%
136           W    10                    0.002%            0.000%
88            W    9                     0.001%            0.000%
816           W    9                     0.001%            0.000%
736           W    9                     0.001%            0.000%
688           W    9                     0.001%            0.000%
600           W    9                     0.001%            0.000%
568           W    9                     0.001%            0.000%
504           W    9                     0.001%            0.000%
416           W    9                     0.001%            0.000%
35            W    9                     0.001%            0.000%
312           W    9                     0.001%            0.000%
280           W    9                     0.001%            0.000%
264           W    9                     0.001%            0.000%
120           W    9                     0.001%            0.000%
864           W    8                     0.001%            0.000%
720           W    8                     0.001%            0.000%
672           W    8                     0.001%            0.000%
584           W    8                     0.001%            0.000%
512           W    8                     0.001%            0.000%
488           W    8                     0.001%            0.000%
304           W    8                     0.001%            0.000%
296           W    8                     0.001%            0.000%
272           W    8                     0.001%            0.000%
248           W    8                     0.001%            0.000%
224           W    8                     0.001%            0.000%
856           W    7                     0.001%            0.000%
752           W    7                     0.001%            0.000%
744           W    7                     0.001%            0.000%
632           W    7                     0.001%            0.000%
408           W    7                     0.001%            0.000%
376           W    7                     0.001%            0.000%
368           W    7                     0.001%            0.000%
352           W    7                     0.001%            0.000%
336           W    7                     0.001%            0.000%
