procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 0  0        64140     25246108        17212     40255668    0    0  1919  7308    2    2   4   3  88   4   0 2019-03-20 16:10:13
 0  0        64136     25243984        17220     40256136    0    0    59     0  859  946   1   1  98   0   0 2019-03-20 16:10:16
 1  0        64136     32012372        17232     33480084    0    0   167    51  501  671   1   2  98   0   0 2019-03-20 16:10:19
 1  0        64136     52065476        17232     13428972    0    0     0     1  627  825   0   4  96   0   0 2019-03-20 16:10:22
 0  0        64136     64921612        17240       581364    0    0     0    36  646  794   0   3  97   0   0 2019-03-20 16:10:25
 0  1        64076     64916352        17320       582124   27    0  7137   407 2788 2715   2   2  94   2   0 2019-03-20 16:10:28
 0  1        64076     64918140        17636       581992    0    0  8008    33 2052 2440   0   0  96   4   0 2019-03-20 16:10:31
 0  1        64076     64919656        17420       581324    0    0 11036    47 2681 3007   0   1  96   4   0 2019-03-20 16:10:34
 1  0        64076     64918644        18084       580308    0    0  9868    33 2352 2830   0   0  96   4   0 2019-03-20 16:10:37
 0  1        64076     64913632        17532       580768    0    0 15980    40 3731 4007   0   1  95   4   0 2019-03-20 16:10:40
 0  1        64076     64913460        17568       581824    0    0 16323    40 3784 4063   0   1  95   4   0 2019-03-20 16:10:43
 0  1        64076     64916740        17956       579224    0    0 16060    37 3658 4050   0   1  96   4   0 2019-03-20 16:10:46
 0  1        64076     64915980        17656       580404    0    0 16064    40 3774 4096   0   1  96   4   0 2019-03-20 16:10:49
 0  1        64076     64914828        17700       580656    0    0 15719    53 3660 4042   0   1  96   4   0 2019-03-20 16:10:52
 1  0        64076     64914780        17964       580704    0    0 16259    33 3866 4186   0   1  95   4   0 2019-03-20 16:10:55
 1  0        64076     64915320        18044       580040    0    0 14467   220 3668 3975   0   1  95   4   0 2019-03-20 16:10:58
 1  1        64076     64915604        17856       579904    0    0 16037    33 3951 4136   0   1  95   4   0 2019-03-20 16:11:01
 0  1        64076     64919012        17900       579500    0    0 10504    43 2526 2844   0   1  96   4   0 2019-03-20 16:11:04
 0  1        64076     64914060        17952       581440    0    0  7417    49 1877 2208   0   0  96   4   0 2019-03-20 16:11:07
 0  1        64076     64915216        18576       580416    0    0 15621    40 3795 4033   0   1  95   4   0 2019-03-20 16:11:10
 0  1        64076     64918848        18024       580824    0    0 15547    43 3736 4084   0   1  96   4   0 2019-03-20 16:11:13
 1  1        64076     64914988        18528       580188    0    0 15976    33 3730 4089   0   1  95   4   0 2019-03-20 16:11:16
 1  1        64076     64915012        18104       580432    0    0 15615    43 3749 4054   0   1  95   4   0 2019-03-20 16:11:19
 2  0        64076     64915520        18128       579768    0    0 15324    52 3677 4024   0   1  95   4   0 2019-03-20 16:11:22
 1  1        64076     64914584        18660       580692    0    0 16624    43 3760 4181   0   1  95   4   0 2019-03-20 16:11:25
 0  1        64076     64914668        18228       580080    0    0 14416   213 3634 3880   0   1  95   4   0 2019-03-20 16:11:28
 0  1        64076     64914992        19048       580508    0    0 15805    48 3811 4064   1   1  95   4   0 2019-03-20 16:11:31
 1  0        64076     64915552        18964       580652    0    0 16049    33 3728 4132   0   1  95   4   0 2019-03-20 16:11:34
 0  1        64076     64918812        18408       579520    0    0 16861    43 3926 4307   0   1  95   4   0 2019-03-20 16:11:37
 0  1        64076     64917868        18560       579852    0    0 16992    33 4016 4301   0   1  96   4   0 2019-03-20 16:11:40
 0  1        64076     64916080        18836       579264    0    0 16852    61 3875 4269   0   1  96   4   0 2019-03-20 16:11:43
 0  1        64076     64912244        19220       579596    0    0 16908    45 3868 4225   0   1  95   4   0 2019-03-20 16:11:46
 0  1        64076     64918680        18568       580700    0    0 16859    35 3982 4302   0   1  96   4   0 2019-03-20 16:11:49
 0  0        64076     64915012        18552       580148    0    0 16260    33 3796 4085   0   1  96   3   0 2019-03-20 16:11:52
 0  0        64076     64918540        18552       579816    0    0     0     0   99  248   0   0 100   0   0 2019-03-20 16:11:55
 0  0        64076     64919104        18560       579920    0    0     0    19  156  330   0   0 100   0   0 2019-03-20 16:11:58
 0  0        64056     64503372        18564       989248    1    0  1188 187605 4142 4117   1   1  97   0   0 2019-03-20 16:12:01
 0  0        64056     64505388        18576       989240    0    0     0 295413 5174 5081   0   0 100   0   0 2019-03-20 16:12:04
 0  0        64056     64507124        18576       989252    0    0     0 287061 5074 4957   0   0 100   0   0 2019-03-20 16:12:07
 0  0        64056     64508976        18584       989248    0    0     0 290367 5128 5015   0   0 100   0   0 2019-03-20 16:12:10
 0  0        64056     64510120        18584       989268    0    0     0 291157 5368 5027   0   0 100   0   0 2019-03-20 16:12:13
 0  0        64056     64511508        18592       989252    0    0     0 291648 5527 5076   0   0 100   0   0 2019-03-20 16:12:16
 0  0        64056     64512196        18592       989280    0    0     0 289536 5089 4999   0   0 100   0   0 2019-03-20 16:12:19
 0  0        64056     64512692        18600       989264    0    0     0 289221 5123 4992   0   0 100   0   0 2019-03-20 16:12:22
 1  0        64056     64512940        18600       989280    0    0     0 291712 5110 5040   0   0 100   0   0 2019-03-20 16:12:25
 1  0        64056     64513064        18608       989344    0    0     0 292165 5143 5015   0   0 100   0   0 2019-03-20 16:12:28
 0  0        64056     64512116        18608       989424    0    0     0 291413 5662 5336   1   1  99   0   0 2019-03-20 16:12:31
 0  0        64056     64514148        18620       989464    0    0     0 291680 5111 5052   0   0 100   0   0 2019-03-20 16:12:34
 0  0        64056     64515228        18620       989640    0    0     0 293333 5631 5133   0   0 100   0   0 2019-03-20 16:12:37
 0  0        64056     64515656        18628       989792    0    0     0 290656 5103 5001   0   0 100   0   0 2019-03-20 16:12:40
 0  0        64056     64516120        18628       989864    0    0     0 291285 5121 5046   0   0 100   0   0 2019-03-20 16:12:43
 0  0        64056     64516740        18636       989900    0    0     0 293315 6146 5051   0   0 100   0   0 2019-03-20 16:12:46
 0  0        64056     64516980        18636       989888    0    0     0 291584 6250 5044   0   0 100   0   0 2019-03-20 16:12:49
 0  0        64056     64517104        18644       989780    0    0     0 291740 5693 5033   0   0 100   0   0 2019-03-20 16:12:52
 0  0        64056     64517104        18644       989680    0    0     0 293163 5854 5066   0   0 100   0   0 2019-03-20 16:12:55
 0  0        64056     64517104        18652       989672    0    0     0 291908 5209 5030   0   0 100   0   0 2019-03-20 16:12:58
 0  0        64056     64515460        18652       990048    0    0     0 293035 5678 5362   1   1  99   0   0 2019-03-20 16:13:01
 0  0        64056     64516228        18664       989768    0    0     0 289628 5105 4998   0   0 100   0   0 2019-03-20 16:13:04
 0  0        64056     64516104        18664       990076    0    0     0 294272 5141 5072   0   0 100   0   0 2019-03-20 16:13:07
 0  0        64056     64516412        18672       989820    0    0     0 292701 5713 5050   0   0 100   0   0 2019-03-20 16:13:10
 0  0        64056     64516160        18672       990008    0    0     0 294784 6328 5088   0   0 100   0   0 2019-03-20 16:13:13
 0  0        64056     64516284        18680       989956    0    0     0 291571 5473 5016   0   0 100   0   0 2019-03-20 16:13:16
 0  0        64056     64516816        18680       989700    0    0     0 287360 5158 4952   0   0 100   0   0 2019-03-20 16:13:19
 0  0        64056     64517096        18688       989628    0    0     0 292335 5155 5049   0   0 100   0   0 2019-03-20 16:13:22
