procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 1  0       998396     33757816        55876     31360764    0    0   422  1542    0    0   1   0  92   7   0 2018-11-14 17:49:12
 0  1       998396     33763508        55904     31361216    0    0  2196   288 2591 3576   4   2  94   1   0 2018-11-14 17:49:15
 0  1       998396     33752276        55956     31358532    0    0 24265   107 6571 7565   1   2  95   3   0 2018-11-14 17:49:18
 1  1       998396     33751088        56516     31360540    0    0 23935    44 6705 7692   1   2  95   3   0 2018-11-14 17:49:21
 0  1       998396     33751760        57204     31361176    0    0 21160   283 6090 7506   0   2  95   3   0 2018-11-14 17:49:24
 1  0       998396     33751608        57564     31359940    0    0 12095   627 4422 5757   0   1  95   3   0 2018-11-14 17:49:27
 0  1       998396     33752968        56568     31361612    0    0 24463    36 6507 7603   0   2  95   3   0 2018-11-14 17:49:30
 0  1       998396     33753528        57648     31361652    0    0 24912    35 6633 7711   1   2  94   3   0 2018-11-14 17:49:33
 0  1       998396     33753924        56652     31360440    0    0 24339    41 6608 7591   0   2  95   3   0 2018-11-14 17:49:36
 0  1       998396     33754956        56696     31362468    0    0 24289    39 6693 7595   0   2  95   3   0 2018-11-14 17:49:39
 1  0       998396     33752640        56732     31362016    0    0 24759    47 6536 7499   0   2  95   3   0 2018-11-14 17:49:42
 0  1       998396     33751908        56792     31361180    0    0 24057    36 6578 7496   1   2  94   3   0 2018-11-14 17:49:45
 0  1       998396     33752420        57880     31361496    0    0 24865   105 6739 7556   1   2  94   3   0 2018-11-14 17:49:48
 2  0       998396     33752504        57768     31360832    0    0 24745    52 6605 7603   0   2  95   3   0 2018-11-14 17:49:51
 1  1       998396     33753692        56988     31362716    0    0 24076    53 6610 7523   0   2  95   3   0 2018-11-14 17:49:54
 0  0       998396     33750448        58160     31361928    0    0 19613   275 5948 7102   0   2  95   3   0 2018-11-14 17:49:57
 1  0       998396     33751716        57456     31362328    0    0 12193   656 4393 6099   0   1  95   3   0 2018-11-14 17:50:00
 0  1       998396     33749440        57512     31362344    0    0 24025    39 6554 7616   0   2  95   3   0 2018-11-14 17:50:03
 1  0       998396     33750516        58588     31362208    0    0 24460    47 6642 7634   0   2  95   3   0 2018-11-14 17:50:06
 2  0       998396     33750668        57580     31362180    0    0 24015    29 6588 7597   1   2  94   3   0 2018-11-14 17:50:09
 1  0       998396     33751232        58676     31360576    0    0 24059    44 6674 7633   1   2  95   3   0 2018-11-14 17:50:12
