procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0        62268     25276264        18140     40184416    0    0  1714  6737    2    0   4   3  88   5   0 2019-03-21 15:19:35
 1  0        62252     25272572        18152     40184400    3    0     3    49 1296 1343   2   1  97   0   0 2019-03-21 15:19:38
 0  0        62248     25278452        18152     40185164    3    0     3     0  755  836   1   1  98   0   0 2019-03-21 15:19:41
 2  0        62168     28826312        18164     36627156   11    0    20    53 1702 1698   1   2  97   0   0 2019-03-21 15:19:44
 1  0        62168     49202508        18164     16254148    0    0     0     0  836  998   1   5  94   0   0 2019-03-21 15:19:47
 1  0        62164     64861000        18176       598124    0    0     0   155  981 1006   0   4  96   0   0 2019-03-21 15:19:50
 1  0        62116     64871176        18192       596628   15    0  4889    73 2263 2324   2   2  96   0   0 2019-03-21 15:19:53
 0  0        62064     64868704        18192       597440   12    0  5545    45 2661 2435   2   2  96   0   0 2019-03-21 15:19:56
 1  0        62032     64859224        18204       596928    1    0  6277    65 2840 2712   2   2  95   0   0 2019-03-21 15:19:59
 1  2        61988     64850556        25692       597544   19    0 16181  1073 6284 6209   3   3  88   7   0 2019-03-21 15:20:02
 0  6        61988     64852008        20216       597256    0    0 55668   379 13564 13639   1   4  84  10   0 2019-03-21 15:20:05
 0  8        61988     64850636        20696       597556    0    0 65865   316 15796 16224   1   4  84  12   0 2019-03-21 15:20:08
 4  7        61988     64850312        20288       596400    0    0 62393   337 14611 15184   1   4  85  11   0 2019-03-21 15:20:11
 1  3        61988     64850268        23012       595924    0    0 72153   343 16742 16908   1   4  84  11   0 2019-03-21 15:20:14
 1 10        61988     64850652        21440       595296    0    0 64340   376 15394 15866   1   4  85  11   0 2019-03-21 15:20:17
 0  2        61988     64848440        24360       593712    0    0 69636   331 16728 17064   1   4  84  11   0 2019-03-21 15:20:20
 0 11        61988     64849376        22456       594660    0    0 67997   365 16688 17028   1   4  86   9   0 2019-03-21 15:20:23
 0  9        61988     64845804        23332       595436    0    0 62719   356 15144 15528   1   4  85  11   0 2019-03-21 15:20:26
 2  9        61988     64852420        22560       594172    0    0 71201   349 16979 17545   1   4  85   9   0 2019-03-21 15:20:29
 2  9        61988     64847176        21948       594956    0    0 71245   369 16523 17062   1   4  85  10   0 2019-03-21 15:20:32
 1  9        61984     64845304        24688       595836    1    0 62443   503 14726 15269   1   4  85  10   0 2019-03-21 15:20:35
 0  7        61984     64850588        24388       595976    0    0 69921   348 16207 16800   1   4  85  10   0 2019-03-21 15:20:38
 5  6        61984     64847112        25492       594840    0    0 66300   337 15741 16312   1   4  85  10   0 2019-03-21 15:20:41
 1  2        61984     64853636        23588       594268    0    0 72160   364 16564 17126   1   4  85  10   0 2019-03-21 15:20:44
 2  1        61984     64840060        31216       594568    0    0 72932   360 17302 17822   1   4  84  10   0 2019-03-21 15:20:47
 1 10        61984     64845324        24544       594832    0    0 65709   344 15775 16534   1   4  85  10   0 2019-03-21 15:20:50
 5  7        61984     64850120        24684       594460    0    0 59072   371 13835 14329   1   4  87   8   0 2019-03-21 15:20:53
 0  5        61984     64854108        24496       594740    0    0 61033   331 14348 14728   1   3  85  11   0 2019-03-21 15:20:56
