Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sdc/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
1024          W    219665               78.051%           78.049%
8             W    30734                10.920%           10.920%
1016          W    24152                 8.582%            8.581%
3             W    642                   0.228%            0.228%
32            W    436                   0.155%            0.155%
896           W    413                   0.147%            0.147%
416           W    232                   0.082%            0.082%
408           W    230                   0.082%            0.082%
48            W    219                   0.078%            0.078%
88            W    209                   0.074%            0.074%
112           W    209                   0.074%            0.074%
984           W    208                   0.074%            0.074%
120           W    208                   0.074%            0.074%
968           W    207                   0.074%            0.074%
928           W    207                   0.074%            0.074%
824           W    180                   0.064%            0.064%
192           W    176                   0.063%            0.063%
16            W    176                   0.063%            0.063%
20            W    155                   0.055%            0.055%
600           W    154                   0.055%            0.055%
776           W    153                   0.054%            0.054%
464           W    151                   0.054%            0.054%
19            W    145                   0.052%            0.052%
784           W    140                   0.050%            0.050%
2             W    124                   0.044%            0.044%
21            W    124                   0.044%            0.044%
6             W    123                   0.044%            0.044%
22            W    123                   0.044%            0.044%
17            W    122                   0.043%            0.043%
18            W    110                   0.039%            0.039%
15            W    104                   0.037%            0.037%
12            W    77                    0.027%            0.027%
14            W    75                    0.027%            0.027%
7             W    72                    0.026%            0.026%
23            W    69                    0.025%            0.025%
11            W    68                    0.024%            0.024%
24            W    62                    0.022%            0.022%
64            W    61                    0.022%            0.022%
9             W    59                    0.021%            0.021%
13            W    58                    0.021%            0.021%
10            W    54                    0.019%            0.019%
25            W    48                    0.017%            0.017%
26            W    41                    0.015%            0.015%
1             W    39                    0.014%            0.014%
27            W    37                    0.013%            0.013%
816           W    34                    0.012%            0.012%
200           W    31                    0.011%            0.011%
5             W    28                    0.010%            0.010%
768           W    21                    0.007%            0.007%
28            W    21                    0.007%            0.007%
56            W    19                    0.007%            0.007%
608           W    17                    0.006%            0.006%
72            W    13                    0.005%            0.005%
80            W    11                    0.004%            0.004%
616           W    9                     0.003%            0.003%
40            W    9                     0.003%            0.003%
728           W    8                     0.003%            0.003%
29            W    8                     0.003%            0.003%
592           W    7                     0.002%            0.002%
864           W    6                     0.002%            0.002%
832           W    6                     0.002%            0.002%
872           W    5                     0.002%            0.002%
808           W    5                     0.002%            0.002%
720           W    5                     0.002%            0.002%
688           W    5                     0.002%            0.002%
8             R    4                    40.000%            0.001%
848           W    4                     0.001%            0.001%
840           W    4                     0.001%            0.001%
696           W    4                     0.001%            0.001%
560           W    4                     0.001%            0.001%
1             R    4                    40.000%            0.001%
944           W    3                     0.001%            0.001%
856           W    3                     0.001%            0.001%
760           W    3                     0.001%            0.001%
624           W    3                     0.001%            0.001%
576           W    3                     0.001%            0.001%
440           W    3                     0.001%            0.001%
376           W    3                     0.001%            0.001%
368           W    3                     0.001%            0.001%
30            W    3                     0.001%            0.001%
96            W    2                     0.001%            0.001%
800           W    2                     0.001%            0.001%
792           W    2                     0.001%            0.001%
752           W    2                     0.001%            0.001%
704           W    2                     0.001%            0.001%
656           W    2                     0.001%            0.001%
648           W    2                     0.001%            0.001%
632           W    2                     0.001%            0.001%
552           W    2                     0.001%            0.001%
504           W    2                     0.001%            0.001%
480           W    2                     0.001%            0.001%
456           W    2                     0.001%            0.001%
448           W    2                     0.001%            0.001%
424           W    2                     0.001%            0.001%
392           W    2                     0.001%            0.001%
384           W    2                     0.001%            0.001%
352           W    2                     0.001%            0.001%
32            R    2                    20.000%            0.001%
256           W    2                     0.001%            0.001%
224           W    2                     0.001%            0.001%
176           W    2                     0.001%            0.001%
152           W    2                     0.001%            0.001%
136           W    2                     0.001%            0.001%
104           W    2                     0.001%            0.001%
992           W    1                     0.000%            0.000%
976           W    1                     0.000%            0.000%
952           W    1                     0.000%            0.000%
936           W    1                     0.000%            0.000%
920           W    1                     0.000%            0.000%
912           W    1                     0.000%            0.000%
888           W    1                     0.000%            0.000%
880           W    1                     0.000%            0.000%
736           W    1                     0.000%            0.000%
712           W    1                     0.000%            0.000%
680           W    1                     0.000%            0.000%
584           W    1                     0.000%            0.000%
528           W    1                     0.000%            0.000%
520           W    1                     0.000%            0.000%
512           W    1                     0.000%            0.000%
4             W    1                     0.000%            0.000%
496           W    1                     0.000%            0.000%
400           W    1                     0.000%            0.000%
35            W    1                     0.000%            0.000%
344           W    1                     0.000%            0.000%
280           W    1                     0.000%            0.000%
216           W    1                     0.000%            0.000%
208           W    1                     0.000%            0.000%
184           W    1                     0.000%            0.000%
160           W    1                     0.000%            0.000%
128           W    1                     0.000%            0.000%
1008          W    1                     0.000%            0.000%
1000          W    1                     0.000%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 10             [  0.004%]
Total write I/Os: 281436         [ 99.996%]
Total read sectors : 100         [  0.000%,       0.049MB]
Total write sectors: 251749802   [100.000%,  122924.708MB]
