Extracting RWBS and sectors to /tmp/ycsb-rocksdb/data/sdc/output_myworkloada/sectors.dat
Parsing results...

SECTOR_SIZE   RW   COUNT         RATIO (in R/W)   RATIO (Overall)
----------------------------------------------------------------------
24            R    1957404              62.545%           58.831%
16            R    489223               15.632%           14.704%
8             R    256118                8.184%            7.698%
1024          W    143802               72.800%            4.322%
32            R    49230                 1.573%            1.480%
40            R    41192                 1.316%            1.238%
256           R    31484                 1.006%            0.946%
56            R    30724                 0.982%            0.923%
8             W    28758                14.559%            0.864%
72            R    24258                 0.775%            0.729%
1016          W    20749                10.504%            0.624%
88            R    20667                 0.660%            0.621%
104           R    17682                 0.565%            0.531%
120           R    15811                 0.505%            0.475%
64            R    14682                 0.469%            0.441%
48            R    13816                 0.441%            0.415%
136           R    13184                 0.421%            0.396%
152           R    11059                 0.353%            0.332%
80            R    10690                 0.342%            0.321%
96            R    9752                  0.312%            0.293%
128           R    9423                  0.301%            0.283%
168           R    9393                  0.300%            0.282%
112           R    8943                  0.286%            0.269%
184           R    7993                  0.255%            0.240%
144           R    6930                  0.221%            0.208%
200           R    6891                  0.220%            0.207%
216           R    6284                  0.201%            0.189%
160           R    6243                  0.199%            0.188%
192           R    5859                  0.187%            0.176%
176           R    5679                  0.181%            0.171%
232           R    4925                  0.157%            0.148%
208           R    4790                  0.153%            0.144%
240           R    4522                  0.144%            0.136%
512           R    4354                  0.139%            0.131%
248           R    4195                  0.134%            0.126%
224           R    4078                  0.130%            0.123%
264           R    1753                  0.056%            0.053%
280           R    1449                  0.046%            0.044%
296           R    1328                  0.042%            0.040%
312           R    1195                  0.038%            0.036%
272           R    1182                  0.038%            0.036%
288           R    1019                  0.033%            0.031%
328           R    1014                  0.032%            0.030%
304           R    980                   0.031%            0.029%
344           R    936                   0.030%            0.028%
320           R    849                   0.027%            0.026%
360           R    832                   0.027%            0.025%
336           R    776                   0.025%            0.023%
352           R    719                   0.023%            0.022%
376           R    702                   0.022%            0.021%
384           R    672                   0.021%            0.020%
392           R    653                   0.021%            0.020%
368           R    600                   0.019%            0.018%
408           R    578                   0.018%            0.017%
400           R    534                   0.017%            0.016%
424           R    527                   0.017%            0.016%
416           R    472                   0.015%            0.014%
440           R    466                   0.015%            0.014%
432           R    455                   0.015%            0.014%
456           R    394                   0.013%            0.012%
448           R    386                   0.012%            0.012%
464           R    369                   0.012%            0.011%
472           R    362                   0.012%            0.011%
480           R    300                   0.010%            0.009%
488           R    249                   0.008%            0.007%
64            W    241                   0.122%            0.007%
408           W    241                   0.122%            0.007%
32            W    237                   0.120%            0.007%
496           R    207                   0.007%            0.006%
416           W    200                   0.101%            0.006%
504           R    168                   0.005%            0.005%
3             W    149                   0.075%            0.004%
16            W    144                   0.073%            0.004%
400           W    91                    0.046%            0.003%
22            W    86                    0.044%            0.003%
24            W    84                    0.043%            0.003%
26            W    80                    0.041%            0.002%
424           W    79                    0.040%            0.002%
96            W    76                    0.038%            0.002%
23            W    66                    0.033%            0.002%
1             W    66                    0.033%            0.002%
128           W    66                    0.033%            0.002%
744           W    62                    0.031%            0.002%
25            W    62                    0.031%            0.002%
27            W    59                    0.030%            0.002%
920           W    58                    0.029%            0.002%
896           W    58                    0.029%            0.002%
13            W    58                    0.029%            0.002%
21            W    57                    0.029%            0.002%
120           W    57                    0.029%            0.002%
112           W    57                    0.029%            0.002%
904           W    55                    0.028%            0.002%
952           W    53                    0.027%            0.002%
28            W    53                    0.027%            0.002%
888           W    52                    0.026%            0.002%
14            W    51                    0.026%            0.002%
20            W    50                    0.025%            0.002%
2             W    48                    0.024%            0.001%
29            W    48                    0.024%            0.001%
18            W    48                    0.024%            0.001%
10            W    46                    0.023%            0.001%
728           W    41                    0.021%            0.001%
392           W    41                    0.021%            0.001%
19            W    39                    0.020%            0.001%
12            W    36                    0.018%            0.001%
30            W    35                    0.018%            0.001%
31            W    34                    0.017%            0.001%
736           W    30                    0.015%            0.001%
35            W    29                    0.015%            0.001%
720           W    27                    0.014%            0.001%
40            W    27                    0.014%            0.001%
17            W    27                    0.014%            0.001%
15            W    27                    0.014%            0.001%
9             W    26                    0.013%            0.001%
4             W    26                    0.013%            0.001%
7             W    25                    0.013%            0.001%
5             W    25                    0.013%            0.001%
36            W    25                    0.013%            0.001%
48            W    24                    0.012%            0.001%
11            W    24                    0.012%            0.001%
712           W    22                    0.011%            0.001%
34            W    22                    0.011%            0.001%
33            W    22                    0.011%            0.001%
6             W    20                    0.010%            0.001%
56            W    17                    0.009%            0.001%
752           W    16                    0.008%            0.000%
192           W    15                    0.008%            0.000%
37            W    14                    0.007%            0.000%
136           W    14                    0.007%            0.000%
88            W    13                    0.007%            0.000%
80            W    13                    0.007%            0.000%
72            W    13                    0.007%            0.000%
160           W    13                    0.007%            0.000%
38            W    12                    0.006%            0.000%
47            W    11                    0.006%            0.000%
984           W    10                    0.005%            0.000%
968           W    10                    0.005%            0.000%
840           W    10                    0.005%            0.000%
784           W    9                     0.005%            0.000%
768           W    9                     0.005%            0.000%
632           W    9                     0.005%            0.000%
41            W    9                     0.005%            0.000%
1000          W    9                     0.005%            0.000%
864           W    8                     0.004%            0.000%
824           W    8                     0.004%            0.000%
584           W    8                     0.004%            0.000%
39            W    8                     0.004%            0.000%
264           W    8                     0.004%            0.000%
992           W    7                     0.004%            0.000%
704           W    7                     0.004%            0.000%
520           W    7                     0.004%            0.000%
42            W    7                     0.004%            0.000%
312           W    7                     0.004%            0.000%
248           W    7                     0.004%            0.000%
1             R    7                     0.000%            0.000%
832           W    6                     0.003%            0.000%
688           W    6                     0.003%            0.000%
664           W    6                     0.003%            0.000%
616           W    6                     0.003%            0.000%
592           W    6                     0.003%            0.000%
53            W    6                     0.003%            0.000%
480           W    6                     0.003%            0.000%
456           W    6                     0.003%            0.000%
432           W    6                     0.003%            0.000%
320           W    6                     0.003%            0.000%
232           W    6                     0.003%            0.000%
184           W    6                     0.003%            0.000%
104           W    6                     0.003%            0.000%
960           W    5                     0.003%            0.000%
936           W    5                     0.003%            0.000%
792           W    5                     0.003%            0.000%
760           W    5                     0.003%            0.000%
672           W    5                     0.003%            0.000%
656           W    5                     0.003%            0.000%
640           W    5                     0.003%            0.000%
608           W    5                     0.003%            0.000%
600           W    5                     0.003%            0.000%
560           W    5                     0.003%            0.000%
552           W    5                     0.003%            0.000%
43            W    5                     0.003%            0.000%
360           W    5                     0.003%            0.000%
296           W    5                     0.003%            0.000%
280           W    5                     0.003%            0.000%
152           W    5                     0.003%            0.000%
912           W    4                     0.002%            0.000%
880           W    4                     0.002%            0.000%
856           W    4                     0.002%            0.000%
680           W    4                     0.002%            0.000%
51            W    4                     0.002%            0.000%
512           W    4                     0.002%            0.000%
50            W    4                     0.002%            0.000%
46            W    4                     0.002%            0.000%
44            W    4                     0.002%            0.000%
448           W    4                     0.002%            0.000%
384           W    4                     0.002%            0.000%
352           W    4                     0.002%            0.000%
328           W    4                     0.002%            0.000%
304           W    4                     0.002%            0.000%
272           W    4                     0.002%            0.000%
224           W    4                     0.002%            0.000%
168           W    4                     0.002%            0.000%
144           W    4                     0.002%            0.000%
928           W    3                     0.002%            0.000%
848           W    3                     0.002%            0.000%
816           W    3                     0.002%            0.000%
776           W    3                     0.002%            0.000%
696           W    3                     0.002%            0.000%
648           W    3                     0.002%            0.000%
624           W    3                     0.002%            0.000%
52            W    3                     0.002%            0.000%
49            W    3                     0.002%            0.000%
472           W    3                     0.002%            0.000%
368           W    3                     0.002%            0.000%
344           W    3                     0.002%            0.000%
288           W    3                     0.002%            0.000%
256           W    3                     0.002%            0.000%
208           W    3                     0.002%            0.000%
176           W    3                     0.002%            0.000%
1008          W    3                     0.002%            0.000%
976           W    2                     0.001%            0.000%
872           W    2                     0.001%            0.000%
61            W    2                     0.001%            0.000%
58            W    2                     0.001%            0.000%
576           W    2                     0.001%            0.000%
568           W    2                     0.001%            0.000%
55            W    2                     0.001%            0.000%
54            W    2                     0.001%            0.000%
544           W    2                     0.001%            0.000%
528           W    2                     0.001%            0.000%
504           W    2                     0.001%            0.000%
45            W    2                     0.001%            0.000%
440           W    2                     0.001%            0.000%
336           W    2                     0.001%            0.000%
216           W    2                     0.001%            0.000%
944           W    1                     0.001%            0.000%
800           W    1                     0.001%            0.000%
60            W    1                     0.001%            0.000%
536           W    1                     0.001%            0.000%
496           W    1                     0.001%            0.000%
488           W    1                     0.001%            0.000%
376           W    1                     0.001%            0.000%
240           W    1                     0.001%            0.000%
200           W    1                     0.001%            0.000%


SUMMARY (512-byte sectors)
----------------------------------------------------------------------
Total read I/Os : 3129611        [ 94.063%]
Total write I/Os: 197529         [  5.937%]
Total read sectors : 111252039   [ 39.617%,   54322.285MB]
Total write sectors: 169568899   [ 60.383%,   82797.314MB]
