procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0        88520     15488008       316628     49687528    0    0  2054  7675    1    1   5   3  87   5   0 2019-03-22 08:20:44
 2  0        88516     15489724       316636     49688168    0    0     0   105 1411 1512   2   1  97   0   0 2019-03-22 08:20:47
 1  0        88504     15484440       316644     49688828    0    0     0    81 1583 1486   2   2  96   0   0 2019-03-22 08:20:50
 0  0        88500     15481556       316644     49690020   11    0    11    59 1157 1219   2   1  97   0   0 2019-03-22 08:20:53
 1  0        88496     15479200       316656     49690328    0    0     0    88 1193 1243   2   1  97   0   0 2019-03-22 08:20:56
 1  0        88488     15475008       316656     49690376    0    0     0    80 1324 1342   2   2  97   0   0 2019-03-22 08:20:59
 0  0        88484     15471292       316668     49690892    0    0     0   169 1236 1292   2   1  97   0   0 2019-03-22 08:21:02
 1  0        88480     15467072       316680     49691060    0    0     0    77  336  561   0   0 100   0   0 2019-03-22 08:21:05
 4  0        88452     48308584       316684     16815372   11    0    75   293 3291 1910   2  15  84   0   0 2019-03-22 08:21:08
 0  0        88444     64044696       316696      1116320   11    0    11    82 2108 1069   2   8  90   0   0 2019-03-22 08:21:11
 1  0        88424     64028180       317748      1124552  168    0  6243     4 2796 2694   2   2  95   0   0 2019-03-22 08:21:14
 0  0        88424     64035404       316716      1124840    1    0  6279   151 2793 2577   2   2  95   0   0 2019-03-22 08:21:17
 1  2        88412     64033768       316748      1124608    4    0  6292   253 3248 3195   3   2  94   1   0 2019-03-22 08:21:20
 2  0        88408     64021888       323384      1124264    1    0 17319   807 5912 5246   2   7  85   6   0 2019-03-22 08:21:23
 1  1        88404     64023960       322700      1124540    0    0 23679   381 6910 5873   0   7  88   4   0 2019-03-22 08:21:26
 1  1        88404     64023064       325196      1122924    0    0 22956   371 6442 5754   0   6  89   5   0 2019-03-22 08:21:29
 2  0        88404     64019244       325572      1123808    0    0 24731   368 7072 6062   0   8  87   5   0 2019-03-22 08:21:32
 1  2        88404     64020840       325960      1124708    0    0 22953   379 6698 5695   0   8  88   4   0 2019-03-22 08:21:35
 1  1        88404     64016420       326356      1124760    0    0 23641   389 6569 5844   0   7  88   5   0 2019-03-22 08:21:38
 4  1        88404     64020672       325676      1123448    0    0 23676   375 6535 5866   0   7  89   4   0 2019-03-22 08:21:41
 2  2        88404     64021132       322912      1124556    0    0 23360   373 6903 5815   1   8  87   4   0 2019-03-22 08:21:44
 2  2        88404     64017948       326136      1123896    0    0 23305   372 6648 5765   0   7  88   4   0 2019-03-22 08:21:47
 1  1        88404     64022052       322560      1124408    0    0 22279   359 6371 5521   0   8  89   3   0 2019-03-22 08:21:50
 5  1        88404     64017300       327180      1124212    0    0 21567   571 6457 5616   1   7  88   5   0 2019-03-22 08:21:53
 1  1        88404     64016832       328552      1123112    0    0 23311   372 6619 5764   0   7  89   4   0 2019-03-22 08:21:56
 1  1        88404     64017204       327896      1124244    0    0 23688   405 6656 5867   0   7  90   3   0 2019-03-22 08:21:59
 1  1        88404     64019136       328276      1124536    0    0 23661   379 6761 5921   0   8  88   3   0 2019-03-22 08:22:02
 3  1        88404     64013968       329696      1124060    0    0 22956   349 6386 5727   0   7  89   3   0 2019-03-22 08:22:05
 1  1        88404     64017284       325860      1124356    0    0 21187   388 5966 5322   0   6  89   4   0 2019-03-22 08:22:08
 3  0        88404     64010772       331476      1123312    0    0 24040   369 6761 5878   0   7  89   4   0 2019-03-22 08:22:11
 1  1        88404     64019344       327664      1124728    0    0 21201   404 6117 5464   0   6  90   3   0 2019-03-22 08:22:14
 1  1        88404     64011960       330144      1124864    0    0 21184   379 6015 5352   0   7  89   3   0 2019-03-22 08:22:17
 3  1        88404     64015388       331584      1124208    0    0 23335   396 6526 5767   0   7  89   4   0 2019-03-22 08:22:20
 1  2        88404     64021556       329840      1124712    0    0 18353   541 5669 5023   1   7  88   5   0 2019-03-22 08:22:23
 3  0        88404     64022668       331280      1124300    0    0 23316   363 6635 5859   1   7  89   4   0 2019-03-22 08:22:26
 1  1        88404     64018820       331668      1123388    0    0 20480   415 5797 5201   0   6  89   4   0 2019-03-22 08:22:29
 1  1        88404     64020244       331004      1124224    0    0 21905   392 6067 5447   0   6  90   3   0 2019-03-22 08:22:32
 2  1        88404     64019964       333476      1124112    0    0 22609   393 6454 5638   0   7  89   4   0 2019-03-22 08:22:35
 5  1        88404     64018952       332780      1123972    0    0 22976   368 6487 5786   0   7  89   4   0 2019-03-22 08:22:38
 1  1        88404     64020744       332124      1123624    0    0 21897   409 6135 5582   0   6  89   4   0 2019-03-22 08:22:41
 2  0        88404     64019104       333540      1123600    1    0 21895   352 6241 5467   0   7  88   5   0 2019-03-22 08:22:44
 5  1        88404     64022852       328616      1124536    0    0 20489   405 5773 5266   0   6  88   5   0 2019-03-22 08:22:47
 3  0        88404     64018024       333956      1124248    0    0 23215   381 6187 5778   0   6  90   4   0 2019-03-22 08:22:50
 2  1        88404     64019580       332420      1124580    0    0 20212   493 6070 5332   0   6  89   4   0 2019-03-22 08:22:53
 3  0        88404     64016408       333796      1124272    0    0 22263   387 6305 5610   1   7  87   5   0 2019-03-22 08:22:56
 1  2        88404     64017128       337280      1123784    0    0 22273   352 6255 5516   0   7  88   4   0 2019-03-22 08:22:59
 4  0        88404     64016640       334464      1123920    0    0 22632   393 6500 5734   0   7  88   5   0 2019-03-22 08:23:02
 2  0        88404     64017252       337924      1123636    0    0 23655   371 6501 5808   0   7  88   5   0 2019-03-22 08:23:05
 1  1        88404     64016644       336144      1124548    0    0 21188   404 5914 5381   0   6  89   4   0 2019-03-22 08:23:08
 1  1        88404     64012840       336476      1124696    0    0 23316   401 6484 5776   1   7  89   4   0 2019-03-22 08:23:11
 5  0        88404     64014232       335740      1124672    0    0 21887   377 6240 5514   0   7  88   5   0 2019-03-22 08:23:14
 3  1        88404     64011496       337172      1124732    0    0 22985   408 6321 5759   0   6  89   5   0 2019-03-22 08:23:17
 6  1        88404     64015348       333200      1124908    0    0 22240   392 6455 5530   0   7  88   5   0 2019-03-22 08:23:20
 2  2        88404     64008812       338768      1124712    0    0 21867   508 6028 5560   0   6  89   5   0 2019-03-22 08:23:23
 1  1        88404     64016584       335936      1124892    0    0 20839   435 6040 5450   1   6  88   5   0 2019-03-22 08:23:26
 4  0        88404     64011868       340484      1125848    0    0 22947   375 6356 5739   0   7  88   5   0 2019-03-22 08:23:29
 4  0        88404     64012964       337648      1125784    0    0 22249   357 6302 5560   0   8  88   4   0 2019-03-22 08:23:32
 5  0        88404     64014536       336924      1125244    0    0 21912   389 6107 5520   0   7  89   4   0 2019-03-22 08:23:35
 1  1        88404     64010812       339356      1124596    0    0 21185   387 5834 5341   0   6  89   5   0 2019-03-22 08:23:38
 1  2        88404     64012428       336512      1125472    0    0 21553   360 5990 5426   0   6  88   5   0 2019-03-22 08:23:41
 2  1        88404     64010644       341044      1125616    0    0 23680   381 6524 5839   0   7  88   4   0 2019-03-22 08:23:44
 6  2        88404     64011268       339900      1124292    0    0 23167   380 6505 5828   0   7  88   4   0 2019-03-22 08:23:47
 4  2        88404     64010792       340308      1125092    0    0 22253   416 6048 5532   0   6  88   5   0 2019-03-22 08:23:50
 3  1        88400     64005348       342076      1125332    1    0 23493   359 6551 5880   0   7  88   4   0 2019-03-22 08:23:53
 3  1        88400     64008428       341308      1124720    0    0 18720   543 5581 5011   1   6  88   5   0 2019-03-22 08:23:56
 1  1        88400     64010208       340528      1124832    0    0 21200   408 5911 5340   0   6  89   4   0 2019-03-22 08:23:59
 3  3        88400     64006532       340416      1124920    0    0 21080   400 5721 5488   0   6  89   5   0 2019-03-22 08:24:02
 4  0        88400     64012348       340324      1123072    0    0 22841   424 6410 5723   0   7  89   4   0 2019-03-22 08:24:05
 1  0        88400     64012860       342520      1123900    0    0 23548   367 6241 5786   0   6  89   5   0 2019-03-22 08:24:08
 5  1        88400     64009356       340920      1125040    0    0 21649   389 5964 5468   0   6  89   4   0 2019-03-22 08:24:11
 4  0        88400     64010844       338948      1125448    0    0 21797   368 6033 5487   0   6  89   4   0 2019-03-22 08:24:14
 6  1        88400     64007252       343480      1125620    0    0 22980   375 6331 5680   0   6  89   4   0 2019-03-22 08:24:17
 4  1        88400     64010120       342120      1124572    0    0 24904   356 6973 6075   0   8  88   4   0 2019-03-22 08:24:20
 1  0        88400     64005764       346200      1124968    0    0 22775   365 6652 5665   0   8  88   4   0 2019-03-22 08:24:23
 1  2        88396     64008524       341252      1126164    0    0 18725   531 5749 5005   1   7  87   6   0 2019-03-22 08:24:26
 3  1        88396     64005456       343708      1126148    0    0 23324   389 6243 5805   0   6  88   5   0 2019-03-22 08:24:29
 3  0        88396     64005960       346108      1125644    0    0 21873   383 6025 5490   0   6  88   5   0 2019-03-22 08:24:32
 4  1        88396     64010488       345344      1125664    0    0 21191   360 5899 5393   0   6  89   5   0 2019-03-22 08:24:35
 6  0        88396     64009824       342528      1125532    0    0 21553   389 6062 5429   0   7  88   5   0 2019-03-22 08:24:38
 3  0        88396     64001420       346804      1125552    0    0 23941   347 6463 5927   0   7  89   4   0 2019-03-22 08:24:41
 4  2        88396     64005884       343592      1125316    0    0 21061   409 5963 5366   0   6  89   5   0 2019-03-22 08:24:44
 2  1        88396     64006288       344952      1125932    0    0 22283   364 6308 5582   0   7  88   5   0 2019-03-22 08:24:47
 1  1        88396     64005068       344824      1124580    0    0 21708   403 5935 5477   0   6  89   5   0 2019-03-22 08:24:50
 1  2        88396     64005204       346212      1125828    0    0 22251   420 6172 5580   0   7  88   5   0 2019-03-22 08:24:53
 2  0        88396     64001280       347560      1125488    0    0 21545   511 6279 5592   1   7  87   5   0 2019-03-22 08:24:56
 3  0        88396     64003168       347908      1125184    0    0 22599   385 6315 5678   0   7  89   4   0 2019-03-22 08:24:59
 1  2        88396     64007904       346136      1125224    0    0 20848   399 5974 5351   0   7  89   4   0 2019-03-22 08:25:02
 6  0        88396     64001796       347504      1124840    0    0 22576   387 6205 5595   0   7  89   4   0 2019-03-22 08:25:05
 1  1        88396     64001452       348880      1125344    0    0 22257   383 6310 5561   0   7  89   3   0 2019-03-22 08:25:08
 5  2        88396     64000556       348640      1124840    0    0 22813   381 6246 5707   0   7  89   4   0 2019-03-22 08:25:11
 7  0        88396     64000728       348468      1126252    0    0 22773   356 6239 5654   0   6  89   4   0 2019-03-22 08:25:14
 2  1        88396     63998044       349856      1125140    0    0 22599   392 6303 5608   0   7  89   4   0 2019-03-22 08:25:17
 2  1        88396     63999676       350128      1125096    0    0 22248   383 6036 5508   0   6  90   3   0 2019-03-22 08:25:20
 2  0        88396     63998832       351472      1125872    0    0 21527   381 5823 5321   0   6  89   4   0 2019-03-22 08:25:23
 1  1        88396     64000132       351760      1126816    0    0 18367   548 5405 4940   1   6  88   5   0 2019-03-22 08:25:26
 5  1        88396     63997476       351088      1124948    0    0 21973   377 6092 5467   0   7  89   4   0 2019-03-22 08:25:29
 3  1        88396     64000148       350304      1125560    0    0 20081   416 5690 5137   0   6  90   4   0 2019-03-22 08:25:32
 4  1        88396     63997236       351632      1126912    0    0 22223   392 6018 5487   0   6  90   4   0 2019-03-22 08:25:35
 4  1        88396     63994556       352984      1125988    0    0 20491   405 5744 5173   0   6  89   5   0 2019-03-22 08:25:38
 8  0        88396     63995216       353252      1126916    0    0 20469   361 5717 5184   0   6  88   5   0 2019-03-22 08:25:41
 1  1        88396     63997184       353552      1126152    0    0 20153   401 5749 5144   0   6  90   4   0 2019-03-22 08:25:44
 0  1        88396     63997076       353860      1126028    0    0 22613   392 6293 5672   0   7  88   5   0 2019-03-22 08:25:47
 5  1        88396     64000000       351036      1126248    0    0 20852   361 5850 5327   0   6  88   5   0 2019-03-22 08:25:50
 2  2        88396     63996712       351636      1125700    0    0 21332   371 5976 5375   0   6  89   5   0 2019-03-22 08:25:53
 3  0        88396     63997988       353720      1126148    0    0 20688   467 6107 5385   1   6  88   5   0 2019-03-22 08:25:56
 5  0        88396     63993860       355116      1125868    0    0 21905   380 6253 5516   0   6  88   5   0 2019-03-22 08:25:59
 1  1        88396     63999252       350248      1125836    0    0 21557   380 6037 5416   0   7  88   5   0 2019-03-22 08:26:02
 3  0        88396     63997676       354776      1124932    0    0 21887   360 6000 5457   0   6  88   5   0 2019-03-22 08:26:05
 4  1        88396     63994316       355116      1126252    0    0 21223   349 5806 5289   0   7  88   5   0 2019-03-22 08:26:08
 3  0        88396     63996360       355348      1125788    0    0 21172   393 5732 5296   0   5  91   4   0 2019-03-22 08:26:11
 1  2        88396     63994604       356724      1125736    0    0 21911   376 6225 5481   0   6  90   4   0 2019-03-22 08:26:14
 1  1        88396     63991912       355976      1126676    0    0 21197   388 5765 5390   0   6  90   4   0 2019-03-22 08:26:17
 3  1        88396     63992912       354788      1126072    0    0 21396   431 5673 5299   0   6  90   4   0 2019-03-22 08:26:20
 2  1        88396     63995104       351368      1127720    0    0 21011   357 5850 5360   0   6  90   3   0 2019-03-22 08:26:23
 9  1        88396     63990868       355936      1128868    0    0 20480   531 5910 5322   1   6  89   5   0 2019-03-22 08:26:26
 1  0        88396     63994604       358436      1126448    0    0 22236   373 6232 5587   1   6  89   4   0 2019-03-22 08:26:29
 4  1        88396     63991960       356704      1126108    0    0 20168   369 5714 5139   0   6  89   5   0 2019-03-22 08:26:32
 4  1        88396     63990508       356456      1125824    0    0 22452   373 6126 5603   0   6  90   4   0 2019-03-22 08:26:35
 5  0        88396     63989408       360516      1125700    0    0 21689   381 6029 5369   0   6  90   4   0 2019-03-22 08:26:38
 3  0        88396     63988404       359792      1127076    0    0 20483   389 5800 5274   0   6  89   5   0 2019-03-22 08:26:41
 2  1        88396     63988192       359944      1125912    0    0 22577   349 6386 5557   0   6  89   4   0 2019-03-22 08:26:44
 5  1        88396     63986652       360588      1127448    0    0 21619   375 6028 5438   0   6  90   3   0 2019-03-22 08:26:47
 2  0        88396     63986848       361920      1126748    0    0 20827   359 5747 5204   0   6  90   4   0 2019-03-22 08:26:50
12  1        88396     63997636       353920      1126524    0    0 20148   384 5759 5249   0   6  89   4   0 2019-03-22 08:26:53
 1  2        88396     63986640       361632      1126536    0    0 21157   533 5878 5306   0   6  88   5   0 2019-03-22 08:26:56
 5  0        88396     63989880       360960      1125836    0    0 20497   432 5841 5291   1   6  89   4   0 2019-03-22 08:26:59
 0  1        88396     63989056       359216      1127032    0    0 20471   379 5558 5194   0   6  90   4   0 2019-03-22 08:27:02
 4  0        88396     63986124       361668      1127288    0    0 22927   435 6141 5647   0   6  90   4   0 2019-03-22 08:27:05
 1  1        88396     63986908       362016      1127476    0    0 19425   400 5484 4985   0   6  89   5   0 2019-03-22 08:27:08
 2  0        88396     63986152       362344      1128160    0    0 22951   375 6307 5651   0   6  89   4   0 2019-03-22 08:27:11
 4  1        88396     63983816       363788      1127428    0    0 20499   400 5640 5199   0   5  89   5   0 2019-03-22 08:27:14
 3  1        88396     63982380       363488      1126364    0    0 21719   343 6062 5365   0   6  89   5   0 2019-03-22 08:27:17
 4  0        88396     63985840       364428      1125388    0    0 21015   375 5785 5314   0   6  89   4   0 2019-03-22 08:27:20
 2  0        88396     63987620       362620      1127936    0    0 21915   341 6139 5447   0   7  90   3   0 2019-03-22 08:27:23
 1  1        88396     63986880       362956      1127356    0    0 20840   489 5885 5389   0   6  90   4   0 2019-03-22 08:27:26
 1  1        88396     63983784       363276      1126488    0    0 19783   411 5592 5145   1   6  89   4   0 2019-03-22 08:27:29
 4  2        88396     63985696       365376      1127164    0    0 21432   363 6124 5395   0   6  88   5   0 2019-03-22 08:27:32
 3  0        88396     63984788       365036      1127372    0    0 21327   369 5925 5356   0   7  89   4   0 2019-03-22 08:27:35
 4  0        88396     63984160       365448      1126724    0    0 21565   372 6050 5444   0   7  89   4   0 2019-03-22 08:27:38
 2  0        88396     63985064       365696      1127204    0    0 21135   359 5767 5306   0   6  90   4   0 2019-03-22 08:27:41
 8  2        88396     63983880       365308      1127720    0    0 22409   367 6114 5545   0   6  89   4   0 2019-03-22 08:27:44
 4  1        88396     63985988       362128      1128720    0    0 20001   384 5666 5157   0   6  90   4   0 2019-03-22 08:27:47
 4  1        88396     63979708       367688      1127728    0    0 23291   389 6269 5689   0   6  89   4   0 2019-03-22 08:27:50
 2  1        88396     63982748       365848      1127400    0    0 21181   393 5766 5321   0   6  89   5   0 2019-03-22 08:27:53
 1  1        88396     63981320       366136      1127572    0    0 20141   395 5601 5162   0   6  90   4   0 2019-03-22 08:27:56
 6  1        88396     63985952       364320      1127336    0    0 18033   529 5487 4941   1   6  88   5   0 2019-03-22 08:27:59
