Linux 4.4.132-0404132-generic (pl2) 	2018-10-13 	_x86_64_	(24 CPU)

08:39:53 AM   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  Command
08:39:56 AM     0     57919         -    0.00   91.75    0.00   91.75     0  /bin/bash ./run_db_bench.sh --trace_blk_rq --backup readrandom 
08:39:56 AM     0         -     57919    0.00   91.75    0.00   91.75     0  |__/bin/bash ./run_db_bench.sh --trace_blk_rq --backup readrandom 

08:39:56 AM   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  Command
08:39:59 AM     0     57919         -    0.00   99.33    0.00   99.33    12  /bin/bash ./run_db_bench.sh --trace_blk_rq --backup readrandom 
08:39:59 AM     0         -     57919    0.00   99.33    0.00   99.33    12  |__/bin/bash ./run_db_bench.sh --trace_blk_rq --backup readrandom 

08:39:59 AM   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  Command
08:40:02 AM     0     57919         -    0.00    9.33    0.00    9.33     1  /bin/bash ./run_db_bench.sh --trace_blk_rq --backup readrandom 
08:40:02 AM     0         -     57919    0.00    9.33    0.00    9.33     1  |__/bin/bash ./run_db_bench.sh --trace_blk_rq --backup readrandom 

08:40:02 AM   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  Command

08:40:05 AM   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  Command

08:40:08 AM   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  Command
08:40:11 AM     0     58148         -   47.33   84.33    0.00  131.67     3  /home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:11 AM     0         -     58148    3.67    3.67    0.00    7.33     3  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr

08:40:11 AM   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  Command
08:40:14 AM     0     58148         -   36.00   42.67    0.00   78.67     3  /home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:14 AM     0         -     58148    6.00    9.67    0.00   15.67     3  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:14 AM     0         -     58207    2.00    1.33    0.00    3.33     0  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:14 AM     0         -     58208    1.33    2.00    0.00    3.33     1  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:14 AM     0         -     58209    2.00    1.33    0.00    3.33     1  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:14 AM     0         -     58210    2.33    1.67    0.00    4.00     1  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:14 AM     0         -     58211    1.33    2.33    0.00    3.67     3  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:14 AM     0         -     58212    2.33    1.33    0.00    3.67    17  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:14 AM     0         -     58213    1.67    2.00    0.00    3.67     0  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:14 AM     0         -     58214    2.00    1.67    0.00    3.67     2  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:14 AM     0         -     58215    1.33    2.00    0.00    3.33     2  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:14 AM     0         -     58216    1.33    2.33    0.00    3.67     4  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:14 AM     0         -     58217    1.00    2.67    0.00    3.67    16  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:14 AM     0         -     58218    1.33    2.00    0.00    3.33     0  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:14 AM     0         -     58219    2.00    1.67    0.00    3.67     4  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:14 AM     0         -     58220    2.00    1.33    0.00    3.33     2  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:14 AM     0         -     58221    2.00    1.67    0.00    3.67    15  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:14 AM     0         -     58222    2.00    1.67    0.00    3.67    13  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr

08:40:14 AM   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  Command
08:40:17 AM     0     58148         -   51.33   69.33    0.00  120.67     3  /home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:17 AM     0         -     58207    4.67    3.00    0.00    7.67     3  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:17 AM     0         -     58208    3.33    4.33    0.00    7.67     3  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:17 AM     0         -     58209    4.00    4.00    0.00    8.00     2  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:17 AM     0         -     58210    3.00    4.33    0.00    7.33    12  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:17 AM     0         -     58211    2.67    5.00    0.00    7.67    14  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:17 AM     0         -     58212    3.67    4.33    0.00    8.00     1  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:17 AM     0         -     58213    2.00    5.67    0.00    7.67    16  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:17 AM     0         -     58214    3.00    4.67    0.00    7.67     2  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:17 AM     0         -     58215    2.67    5.00    0.00    7.67     0  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:17 AM     0         -     58216    2.67    5.00    0.00    7.67     0  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:17 AM     0         -     58217    3.00    4.33    0.00    7.33     1  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:17 AM     0         -     58218    3.67    4.00    0.00    7.67     4  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:17 AM     0         -     58219    4.00    3.33    0.00    7.33     4  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:17 AM     0         -     58220    4.00    4.00    0.00    8.00    15  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:17 AM     0         -     58221    3.33    4.00    0.00    7.33     1  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:17 AM     0         -     58222    2.33    5.00    0.00    7.33     2  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr

08:40:17 AM   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  Command
08:40:20 AM     0     58148         -   36.67   48.67    0.00   85.33     3  /home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:20 AM     0         -     58207    1.67    4.00    0.00    5.67    15  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
08:40:20 AM     0         -     58208    2.33    3.00    0.00    5.33     2  |__/home/ljishen/rocksdb-5.14.3/db_bench --benchmarks=readrandom --db=/mnt/sdb1/rocksdb_data --key_size=16 --value_size=8192 --thr
