Linux 4.4.132-0404132-generic (pl2) 	2018-10-23 	_x86_64_	(24 CPU)

12:52:49 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:52:52 AM  all    0.22    0.00    1.98    3.76    0.00    0.00    0.00    0.00    0.00   94.04
12:52:52 AM    0    0.00    0.00    0.00    0.34    0.00    0.00    0.00    0.00    0.00   99.66
12:52:52 AM    1    0.00    0.00    0.00    1.34    0.00    0.00    0.00    0.00    0.00   98.66
12:52:52 AM    2    0.00    0.00    0.33    1.00    0.00    0.00    0.00    0.00    0.00   98.67
12:52:52 AM    3    0.00    0.00   37.54    3.65    0.00    0.00    0.00    0.00    0.00   58.80
12:52:52 AM    4    0.00    0.00    1.01    5.07    0.00    0.34    0.00    0.00    0.00   93.58
12:52:52 AM    5    0.00    0.00    0.33    2.01    0.00    0.00    0.00    0.00    0.00   97.66
12:52:52 AM    6    0.33    0.00    1.00    4.01    0.00    0.00    0.00    0.00    0.00   94.65
12:52:52 AM    7    0.00    0.00    0.00    4.01    0.00    0.00    0.00    0.00    0.00   95.99
12:52:52 AM    8    4.36    0.00    5.70   10.74    0.00    0.00    0.00    0.00    0.00   79.19
12:52:52 AM    9    0.00    0.00    0.00    2.34    0.00    0.00    0.00    0.00    0.00   97.66
12:52:52 AM   10    0.00    0.00    0.00    2.01    0.00    0.00    0.00    0.00    0.00   97.99
12:52:52 AM   11    0.00    0.00    0.33    3.67    0.00    0.00    0.00    0.00    0.00   96.00
12:52:52 AM   12    0.00    0.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00   85.00
12:52:52 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:52:52 AM   14    0.00    0.00    0.00    1.33    0.00    0.00    0.00    0.00    0.00   98.67
12:52:52 AM   15    0.00    0.00    0.00    1.34    0.00    0.00    0.00    0.00    0.00   98.66
12:52:52 AM   16    0.00    0.00    0.33    0.66    0.00    0.00    0.00    0.00    0.00   99.00
12:52:52 AM   17    0.00    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00   99.33
12:52:52 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
