Linux 4.4.132-0404132-generic (pl2) 	2018-10-24 	_x86_64_	(24 CPU)

09:00:31 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:00:34 AM  all    3.85    0.00    1.22    0.10    0.00    0.03    0.00    0.00    0.00   94.81
09:00:34 AM    0   42.30    0.00    2.62    0.00    0.00    0.33    0.00    0.00    0.00   54.75
09:00:34 AM    1    1.67    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.33
09:00:34 AM    2    3.33    0.00    1.33    0.00    0.00    0.00    0.00    0.00    0.00   95.33
09:00:34 AM    3    0.67    0.00    0.67    0.33    0.00    0.00    0.00    0.00    0.00   98.33
09:00:34 AM    4    1.65    0.00    1.32    0.33    0.00    0.00    0.00    0.00    0.00   96.70
09:00:34 AM    5    0.66    0.00    1.00    0.00    0.00    0.33    0.00    0.00    0.00   98.01
09:00:34 AM    6    9.67    0.00    5.33    0.00    0.00    0.00    0.00    0.00    0.00   85.00
09:00:34 AM    7    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
09:00:34 AM    8    1.68    0.00    0.00    0.34    0.00    0.00    0.00    0.00    0.00   97.99
09:00:34 AM    9    2.99    0.00    3.65    0.00    0.00    0.00    0.00    0.00    0.00   93.36
09:00:34 AM   10    0.66    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.00
09:00:34 AM   11    5.00    0.00    1.67    0.00    0.00    0.00    0.00    0.00    0.00   93.33
09:00:34 AM   12    2.33    0.00    0.66    0.00    0.00    0.00    0.00    0.00    0.00   97.01
09:00:34 AM   13    0.33    0.00    1.67    0.00    0.00    0.00    0.00    0.00    0.00   97.99
09:00:34 AM   14    0.33    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.33
09:00:34 AM   15    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
09:00:34 AM   16    4.33    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   94.67
09:00:34 AM   17    1.33    0.00    0.66    0.00    0.00    0.00    0.00    0.00    0.00   98.01
09:00:34 AM   18    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
09:00:34 AM   19    3.67    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   95.33
09:00:34 AM   20    4.35    0.00    1.34    0.00    0.00    0.00    0.00    0.00    0.00   94.31
09:00:34 AM   21    1.67    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   97.67
09:00:34 AM   22    1.33    0.00    1.66    0.00    0.00    0.00    0.00    0.00    0.00   97.01
09:00:34 AM   23    0.33    0.00    0.33    1.00    0.00    0.00    0.00    0.00    0.00   98.33

09:00:34 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:00:37 AM  all    0.90    0.00    0.76    2.32    0.00    0.01    0.00    0.00    0.00   96.00
09:00:37 AM    0    0.00    0.00    0.33    0.00    0.00    0.33    0.00    0.00    0.00   99.33
09:00:37 AM    1    0.33    0.00    0.33    0.00    0.00    0.33    0.00    0.00    0.00   99.00
09:00:37 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:00:37 AM    3    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
09:00:37 AM    4    0.67    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   98.67
09:00:37 AM    5    5.11    0.00    2.24    2.56    0.00    0.00    0.00    0.00    0.00   90.10
09:00:37 AM    6    0.00    0.00    0.33    2.00    0.00    0.00    0.00    0.00    0.00   97.67
09:00:37 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:00:37 AM    8    5.98    0.00    4.32    0.00    0.00    0.00    0.00    0.00    0.00   89.70
09:00:37 AM    9    4.00    0.00    1.33    0.00    0.00    0.00    0.00    0.00    0.00   94.67
09:00:37 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
