procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 2  0        14936     52722652        41440     12552148    0    0   318   706    2    1   0   1  91   8   0 2018-10-23 17:31:07
 1  0        14936     52701832        41448     12553048    0    0   105   125 2016 3359   4   1  95   0   0 2018-10-23 17:31:10
 0  2        14936     64961236          744       321860    0    0    89   372 1717 2890   1   2  96   1   0 2018-10-23 17:31:13
 1  0        14936     64976952         4268       332180    0    0  4512     0 2119 2813   1   1  94   4   0 2018-10-23 17:31:16
 2  0        14936     64800676         5772       362080    0    0 10287    61 2645 10462   4   1  93   2   0 2018-10-23 17:31:19
 4  1        14936     64660112         9556       368556    0    0  3392   176 6991 11555   7   0  88   4   0 2018-10-23 17:31:22
 4  0        14936     64457612        11664       379792    0    0  4457     9 17425 9187   8   1  90   2   0 2018-10-23 17:31:25
10  0        14936     64398700        12232       394028    0    0  4781   347 20973 15514  13   1  84   2   0 2018-10-23 17:31:28
 1  1        14936     64296364        13104       400328    0    0  2235    85 9372 10657  12   0  87   1   0 2018-10-23 17:31:31
 0  1        14936     64251656        15528       840992    0    0 92511 51140 5719 8986   3   1  93   3   0 2018-10-23 17:31:34
 0  5        14936     64018412        15540      1058968    0    0 65847 73284 3520 4364   1   1  82  17   0 2018-10-23 17:31:37
 0  4        14936     63680016        15544      1392384    0    0 45808 62996 2969 3504   1   0  80  19   0 2018-10-23 17:31:40
 0  3        14936     63129304        15564      1916844    0    0 80816 94440 5074 4794   1   1  85  14   0 2018-10-23 17:31:43
 0  3        14936     62610032        15720      2402964    0    0 80181 78493 5662 5443   1   1  87  11   0 2018-10-23 17:31:46
 0  3        14936     62750904        15728      2197908    0    0 75031 72791 14572 5056   5   1  85  10   0 2018-10-23 17:31:49
 1  2        14936     62229696        15736      2680560    0    0 81656 75367 7615 4919   1   1  87  11   0 2018-10-23 17:31:52
 0  3        14936     61805828        15736      3076152    0    0 66441 61690 6255 4664   1   0  88  11   0 2018-10-23 17:31:55
 0  3        14936     61151024        16292      3674556    0    0 100959 93507 7523 5760   1   1  87  11   0 2018-10-23 17:31:58
 0  3        14936     60604136        16568      4182696    0    0 85627 78810 9894 5146   1   1  87  11   0 2018-10-23 17:32:01
 0  3        14936     60124712        16584      4652976    0    0 76925 74842 6949 4853   1   1  87  11   0 2018-10-23 17:32:04
 0  2        14936     60078032        16584      4690016    0    0 81923 77188 8649 4996   1   1  88  10   0 2018-10-23 17:32:07
 2  0        14936     61140872        16592      3566104    0    0 53359 21729 18460 11554   2   1  91   6   0 2018-10-23 17:32:10
 0  2        14936     60865312        16600      3806424    0    0 59429    20 21501 12844   2   1  91   6   0 2018-10-23 17:32:13
 0  2        14936     60582084        16600      4043568    0    0 58489     0 21337 13207   2   1  91   6   0 2018-10-23 17:32:16
 0  3        14936     60462308        16608      4141136    0    0 23677 60878 9078 7596   1   0  91   8   0 2018-10-23 17:32:19
 2  0        14936     60828736        16608      3876112    0    0 16040 55708 6941 7694   1   1  90   8   0 2018-10-23 17:32:22
 1  1        14936     60550156        16616      4105848    0    0 55440    19 19879 12579   2   1  91   6   0 2018-10-23 17:32:25
 0  3        14936     60270720        16628      4336136    0    0 55027   640 19150 12392   2   1  91   6   0 2018-10-23 17:32:28
 0  2        14936     60046160        16632      4561456    0    0 53237     1 18936 12413   2   1  91   5   0 2018-10-23 17:32:31
 0  3        14936     59895056        16640      4698680    0    0 32196 80226 12245 10762   1   1  92   6   0 2018-10-23 17:32:34
 0  6        14936     59882464        16640      4749320    0    0  1221 93487 2292 4571   1   1  88  11   0 2018-10-23 17:32:37
 0  4        14936     59612616        16648      5020024    0    0   237 88632 1655 2462   1   1  85  14   0 2018-10-23 17:32:40
 0  5        14936     59402488        16648      5228044    0    0   179 67432 1473 2462   1   0  83  16   0 2018-10-23 17:32:43
 0  3        14936     59224464        16656      5404728    0    0  1851 56138 1769 2692   0   0  86  13   0 2018-10-23 17:32:46
 2  1        14936     58883444        16664      5734428    0    0 47312 57198 6628 5237   1   1  87  11   0 2018-10-23 17:32:49
 0  3        14936     58487888        16664      6176208    0    0 66119 74401 8770 5853   1   1  88  10   0 2018-10-23 17:32:52
 0  2        14936     58871540        16672      5790980    0    0 64712 73851 9058 6390   1   1  88  10   0 2018-10-23 17:32:55
 2  1        14936     58851888        16680      5807272    0    0 71055 101532 9609 6250   1   1  88  10   0 2018-10-23 17:32:58
 0  3        14936     58398916        16688      6255812    0    0 63599 78840 9882 6041   1   1  87  11   0 2018-10-23 17:33:01
 0  3        14936     57956796        16688      6696444    0    0 64763 73769 9176 6024   1   1  87  10   0 2018-10-23 17:33:04
 2  1        14936     57854052        16696      6796896    0    0 62541 73587 9165 5934   1   1  88  10   0 2018-10-23 17:33:07
 0  3        14936     57545784        16704      7097160    0    0 43692 92613 6096 4583   1   1  87  11   0 2018-10-23 17:33:10
 0  3        14936     58206284        16704      6424228    0    0 53393 89422 6582 4818   1   1  88  10   0 2018-10-23 17:33:13
 1  2        14936     57937116        16712      6693112    0    0 43287 41820 4306 3826   1   0  88  11   0 2018-10-23 17:33:16
11  0        14936     57832816        16712      6749684    0    0 46244  3585 16164 10798   2   1  91   6   0 2018-10-23 17:33:19
 0  2        14936     58211344        16720      6463836    0    0 13473 95466 6361 7418   1   1  90   8   0 2018-10-23 17:33:22
 1  1        14936     57970872        16728      6690992    0    0 46509    27 16679 11668   3   1  91   5   0 2018-10-23 17:33:25
 0  2        14936     57674608        16728      6915500    0    0 45433    17 16701 11526   3   1  91   5   0 2018-10-23 17:33:28
 1  2        14936     57393880        16736      7158472    0    0 22249 117994 9607 10682   1   1  90   7   0 2018-10-23 17:33:31
 0  6        14936     57404396        16736      7198272    0    0   393 86870 1691 2551   1   1  86  13   0 2018-10-23 17:33:34
 0  6        14936     57118720        16744      7485512    0    0   267 93734 1652 2506   1   0  83  16   0 2018-10-23 17:33:37
 0  3        14936     56854556        16744      7748316    0    0  4092 81887 2400 2987   0   0  84  15   0 2018-10-23 17:33:40
 1  3        14936     56485140        16752      8161884    0    0 25504 104784 5817 4351   1   1  88  10   0 2018-10-23 17:33:43
