procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PDT
 1  0        60772     16008996        18856     49487664    0    0  1253  5085    1    3   3   2  93   2   0 2019-03-18 18:16:29
 0  0        60724     16008704        18868     49488588   19    0    19   259 1684 1632   2   1  96   0   0 2019-03-18 18:16:32
 0  0        60704     16004000        18868     49488460    7    0     7     0 1160 1329   1   1  97   0   0 2019-03-18 18:16:35
 5  0        60464     20186376        18880     45268676   81    0   187   201 1592 1523   1   4  95   1   0 2019-03-18 18:16:38
 2  0        60436     52926504        18880     12556580    9    0     9     3 2040 1278   1  11  88   0   0 2019-03-18 18:16:41
 0  0        60436     64914096        18896       580680    0    0     0   226  856  873   0   4  95   0   0 2019-03-18 18:16:44
 0  0        60312     64915136        18920       580808  169    0  6385   203 2562 2546   2   2  95   2   0 2019-03-18 18:16:47
 1  0        60268     64915376        18920       580180   16    0  8651     5 3434 3284   2   2  95   0   0 2019-03-18 18:16:50
 0  5        60152     64909896        19144       581044   39    0  5552   881 3749 3796   3   2  91   4   0 2019-03-18 18:16:53
 8  2        60128     64903312        19376       579848    7    0 54033   517 12902 13423   1   4  86   8   0 2019-03-18 18:16:56
 0  2        60128     64902164        23868       579772    1    0 71317   375 16712 17002   1   4  84  11   0 2019-03-18 18:16:59
 1  5        60116     64908444        20632       579636    4    0 53656   393 12996 13247   1   3  87   9   0 2019-03-18 18:17:02
 0  0        60116     64895144        28728       579384    0    0 70696   367 16196 16524   1   4  86   9   0 2019-03-18 18:17:05
 3  2        60116     64905992        20696       580748    0    0 75453   361 17475 18011   1   4  85  10   0 2019-03-18 18:17:08
 2  3        60116     64902332        22356       577536    0    0 76556   335 17945 18666   1   4  85   9   0 2019-03-18 18:17:11
 0  2        60116     64901248        21332       579764    0    0 68815   353 16303 16790   1   4  87   8   0 2019-03-18 18:17:14
 0  7        60116     64896320        22560       578428    0    0 75860   348 18263 18927   1   5  85   9   0 2019-03-18 18:17:17
 2  5        60116     64904252        21988       577860    0    0 71723   384 17281 17889   1   4  86   8   0 2019-03-18 18:17:20
 4  3        60116     64905316        22380       579060    0    0 72899   352 17398 17868   1   5  85  10   0 2019-03-18 18:17:23
 5  4        60116     64904928        22688       579668    0    0 62649   555 14885 15658   1   4  87   8   0 2019-03-18 18:17:26
 0  5        60116     64901548        24076       579448    0    0 70307   344 17157 17722   1   4  86   9   0 2019-03-18 18:17:29
 6  3        60116     64899556        23380       579012    0    0 75097   339 17886 18641   1   4  86   9   0 2019-03-18 18:17:32
 2  1        60116     64901724        25732       579164    0    0 68059   395 16145 16267   1   4  86   9   0 2019-03-18 18:17:35
 2  2        60116     64901892        23956       578872    0    0 69633   331 16675 16891   1   4  86   9   0 2019-03-18 18:17:38
 2  7        60116     64892812        24512       580336    0    0 63075   361 15932 16599   1   4  86   9   0 2019-03-18 18:17:41
 7  0        60116     64899868        24580       580156    0    0 58599   372 13843 14463   1   3  87   9   0 2019-03-18 18:17:44
 3  1        60116     64898744        26540       579808    0    0 67499   359 15903 16282   1   4  87   8   0 2019-03-18 18:17:47
 1  5        60116     64896344        25244       579300    0    0 71636   341 16912 17555   1   4  86   9   0 2019-03-18 18:17:50
 0  1        60104     64904152        27636       580356    4    0 55681   401 13199 13625   1   3  88   8   0 2019-03-18 18:17:53
 0  8        60104     64900556        25824       579696    0    0 62100   480 14777 15499   1   4  86   8   0 2019-03-18 18:17:56
 0  3        60104     64906012        26596       579516    0    0 58544   359 14348 14779   1   4  88   8   0 2019-03-18 18:17:59
 9  0        60104     64902828        26456       579628    0    0 64815   377 15025 15336   1   4  88   8   0 2019-03-18 18:18:02
 1  5        60104     64903004        26856       579484    0    0 73071   343 16803 17359   1   4  87   8   0 2019-03-18 18:18:05
 7  0        60104     64902692        28156       579896    0    0 62699   385 14718 15289   1   4  88   8   0 2019-03-18 18:18:08
 0  6        60104     64905208        27988       579956    0    0 64464   355 15590 15918   1   4  87   8   0 2019-03-18 18:18:11
 1  4        60104     64902660        27784       578936    0    0 65593   375 15434 16000   1   4  88   7   0 2019-03-18 18:18:14
 6  1        60104     64901020        28084       580728    0    0 67780   352 16059 16739   1   4  86   9   0 2019-03-18 18:18:17
 0  3        60104     64902756        28456       581204    0    0 63267   364 14957 15377   1   4  87   8   0 2019-03-18 18:18:20
 2  4        60104     64903380        28700       580300    0    0 58589   355 14020 14473   1   4  86  10   0 2019-03-18 18:18:23
 5  3        60096     64899876        29220       579736    3    0 55867   473 13554 14226   1   4  86   9   0 2019-03-18 18:18:26
 4  5        60096     64899232        29804       581168    0    0 70360   353 16590 17119   1   4  86   9   0 2019-03-18 18:18:29
 0  4        60096     64901744        29692       580224    0    0 69064   341 16136 16587   1   4  87   8   0 2019-03-18 18:18:32
 1  8        60096     64893596        31024       580816    0    0 68829   369 16023 16619   1   4  87   8   0 2019-03-18 18:18:35
 0  1        60096     64893448        33348       580616    0    0 71137   328 16720 17407   1   4  87   8   0 2019-03-18 18:18:38
