Linux 4.4.132-0404132-generic (pl2) 	2018-10-22 	_x86_64_	(24 CPU)

12:19:21 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:19:24 AM  all    0.03    0.00    1.75    1.51    0.00    0.00    0.00    0.00    0.00   96.71
12:19:24 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:24 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:24 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:24 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:24 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:24 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:24 AM    6    0.00    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
12:19:24 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:24 AM    8    0.00    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
12:19:24 AM    9    0.00    0.00    0.00    9.03    0.00    0.00    0.00    0.00    0.00   90.97
12:19:24 AM   10    0.00    0.00    0.00   10.03    0.00    0.00    0.00    0.00    0.00   89.97
12:19:24 AM   11    0.33    0.00   41.67    5.33    0.00    0.00    0.00    0.00    0.00   52.67
12:19:24 AM   12    0.00    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
12:19:24 AM   13    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
12:19:24 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:24 AM   15    0.00    0.00    0.00   10.03    0.00    0.00    0.00    0.00    0.00   89.97
12:19:24 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:24 AM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:24 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:24 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:24 AM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:24 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:24 AM   22    0.00    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
12:19:24 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

12:19:24 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:19:27 AM  all    0.01    0.00    0.10    0.60    0.00    0.00    0.00    0.00    0.00   99.29
12:19:27 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:27 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:27 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:27 AM    3    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
12:19:27 AM    4    0.00    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00   99.33
12:19:27 AM    5    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
12:19:27 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:27 AM    7    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
12:19:27 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:27 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:27 AM   10    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
12:19:27 AM   11    0.33    0.00    0.33    1.34    0.00    0.00    0.00    0.00    0.00   97.99
12:19:27 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:27 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:27 AM   14    0.00    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
12:19:27 AM   15    0.00    0.00    0.00    1.33    0.00    0.00    0.00    0.00    0.00   98.67
12:19:27 AM   16    0.00    0.00    0.33    3.67    0.00    0.00    0.00    0.00    0.00   96.00
12:19:27 AM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:27 AM   18    0.00    0.00    0.00    0.66    0.00    0.00    0.00    0.00    0.00   99.34
12:19:27 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:27 AM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:27 AM   21    0.00    0.00    0.00    4.68    0.00    0.00    0.00    0.00    0.00   95.32
12:19:27 AM   22    0.00    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
12:19:27 AM   23    0.00    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00   99.33

12:19:27 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:19:30 AM  all    0.03    0.00    0.03    0.00    0.00    0.00    0.00    0.00    0.00   99.94
12:19:30 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:30 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:30 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:30 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:30 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:30 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:30 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:30 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:30 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:30 AM    9    0.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.67
12:19:30 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:30 AM   11    0.33    0.00    0.67    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:19:30 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:30 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:30 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:30 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:30 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:30 AM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:30 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:30 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:30 AM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:30 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:30 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:30 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

12:19:30 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:19:33 AM  all    0.21    0.00    1.74    2.63    0.00    0.01    0.00    0.00    0.00   95.41
12:19:33 AM    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:33 AM    1    0.00    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00   99.67
12:19:33 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:33 AM    3    0.00    0.00    0.00    0.67    0.00    0.00    0.00    0.00    0.00   99.33
12:19:33 AM    4    3.70    0.00    6.06   12.46    0.00    0.00    0.00    0.00    0.00   77.78
12:19:33 AM    5    0.00    0.00    0.00    3.33    0.00    0.00    0.00    0.00    0.00   96.67
12:19:33 AM    6    0.00    0.00    1.00    4.01    0.00    0.00    0.00    0.00    0.00   94.98
12:19:33 AM    7    0.33    0.00    0.33    3.68    0.00    0.00    0.00    0.00    0.00   95.65
12:19:33 AM    8    0.33    0.00    1.00    4.33    0.00    0.00    0.00    0.00    0.00   94.33
12:19:33 AM    9    0.00    0.00    0.67    6.35    0.00    0.00    0.00    0.00    0.00   92.98
12:19:33 AM   10    0.00    0.00   30.33    1.33    0.00    0.00    0.00    0.00    0.00   68.33
12:19:33 AM   11    0.00    0.00    1.00    4.68    0.00    0.00    0.00    0.00    0.00   94.31
12:19:33 AM   12    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
12:19:33 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:33 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:33 AM   15    0.00    0.00    0.00    5.03    0.00    0.00    0.00    0.00    0.00   94.97
12:19:33 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:33 AM   17    0.00    0.00    0.00    3.01    0.00    0.00    0.00    0.00    0.00   96.99
12:19:33 AM   18    0.00    0.00    0.00    3.34    0.00    0.00    0.00    0.00    0.00   96.66
12:19:33 AM   19    0.00    0.00    0.33    0.67    0.00    0.00    0.00    0.00    0.00   99.00
12:19:33 AM   20    0.00    0.00    0.00    1.00    0.00    0.33    0.00    0.00    0.00   98.67
12:19:33 AM   21    0.00    0.00    0.67    3.33    0.00    0.00    0.00    0.00    0.00   96.00
12:19:33 AM   22    0.00    0.00    0.00    2.33    0.00    0.00    0.00    0.00    0.00   97.67
12:19:33 AM   23    0.33    0.00    0.33    3.31    0.00    0.00    0.00    0.00    0.00   96.03

12:19:33 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:19:36 AM  all    1.64    0.00    5.14   16.59    0.00    0.19    0.00    0.00    0.00   76.43
12:19:36 AM    0    1.34    0.00    2.35   60.40    0.00    0.00    0.00    0.00    0.00   35.91
12:19:36 AM    1    1.99    0.00    1.99   60.80    0.00    0.00    0.00    0.00    0.00   35.22
12:19:36 AM    2    2.00    0.00    1.67   60.00    0.00    0.00    0.00    0.00    0.00   36.33
12:19:36 AM    3    3.32    0.00    1.99   53.49    0.00    0.00    0.00    0.00    0.00   41.20
12:19:36 AM    4   26.19    0.00    9.86   37.76    0.00    4.76    0.00    0.00    0.00   21.43
12:19:36 AM    5    3.32    0.00    3.32   75.08    0.00    0.00    0.00    0.00    0.00   18.27
12:19:36 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:36 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:36 AM    8    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
12:19:36 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:19:36 AM   10    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:19:36 AM   11    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
