procs -----------------------memory---------------------- ---swap-- -----io---- -system-- --------cpu-------- -----timestamp-----
 r  b         swpd         free         buff        cache   si   so    bi    bo   in   cs  us  sy  id  wa  st                 PST
 1  0         1704     17378248        36476     47983640    0    0   235  2599   27   50   1   0  96   2   0 2018-11-22 22:15:03
 1  0         1704     26850996        36492     38495488    0    0    20     0 1734 2835   2   2  96   0   0 2018-11-22 22:15:06
 1  0         1704     50504176        36504     14845500    0    0     0   152 1563 2794   0   4  95   0   0 2018-11-22 22:15:09
 2  0         1704     64893488        36544       454696    0    0  2167   189 2171 3315   1   3  96   1   0 2018-11-22 22:15:12
 0  1         1704     64892948        36580       455784    0    0 19952    35 5027 5992   0   1  96   3   0 2018-11-22 22:15:15
 0  0         1704     64889852        37148       455380    0    0 13160    77 3893 4846   0   1  95   4   0 2018-11-22 22:15:18
 0  2         1704     64890172        36724       454604    0    0 22491    57 5728 6475   0   1  95   3   0 2018-11-22 22:15:21
 0  1         1704     64888952        37036       455932    0    0 22876    45 5768 6398   0   1  95   3   0 2018-11-22 22:15:24
 1  1         1704     64891040        36764       455324    0    0 22677    28 5701 6427   0   1  95   3   0 2018-11-22 22:15:27
 2  0         1704     64890324        36792       454696    0    0 12239    37 3552 4533   0   1  95   4   0 2018-11-22 22:15:30
 0  1         1704     64889656        37888       454704    0    0 14855    67 4082 5048   0   1  95   3   0 2018-11-22 22:15:33
 2  0         1704     64891344        36884       455484    0    0 22265    52 5589 6365   0   1  95   3   0 2018-11-22 22:15:36
 1  1         1704     64893132        37236       453628    0    0 22321    37 5559 6333   0   1  96   3   0 2018-11-22 22:15:39
 0  1         1704     64890284        37388       455092    0    0 22649    36 5591 6383   0   1  96   3   0 2018-11-22 22:15:42
 0  1         1704     64892472        37548       454676    0    0 23267    28 5755 6481   0   1  96   3   0 2018-11-22 22:15:45
 0  0         1704     64895592        37540       454464    0    0 23264    36 5683 6489   0   1  96   3   0 2018-11-22 22:15:48
 1  0         1704     64891480        37056       454628    0    0 22968    28 5690 6490   0   1  96   3   0 2018-11-22 22:15:51
 1  1         1704     64892268        37104       454636    0    0 21461    53 5496 6192   0   1  96   3   0 2018-11-22 22:15:54
 1  0         1704     64892732        37788       454408    0    0 23329    37 5700 6510   0   1  95   3   0 2018-11-22 22:15:57
 0  0         1704     64891796        37780       454320    0    0 23009    33 5712 6438   0   1  96   3   0 2018-11-22 22:16:00
 1  0         1704     64892740        37868       454192    0    0 22536    36 5592 6400   0   1  96   3   0 2018-11-22 22:16:03
 0  0         1704     64891836        37780       453952    0    0 23593    29 5766 6503   0   1  95   3   0 2018-11-22 22:16:06
